epoch,train_loss,val_loss
1,-5.425037384033203,-10.460519790649414
2,-9.144728660583496,-11.255315780639648
3,-9.45259952545166,-11.413390159606934
4,-9.7874755859375,-11.521746635437012
5,-9.974202156066895,-11.24583911895752
6,-9.892240524291992,-11.052833557128906
7,-10.199651718139648,-11.68860149383545
8,-10.218021392822266,-11.736956596374512
9,-10.322920799255371,-12.005682945251465
10,-10.471329689025879,-11.975109100341797
11,-10.591743469238281,-12.11666488647461
12,-10.59660530090332,-12.032125473022461
13,-10.624796867370605,-12.009998321533203
14,-10.760466575622559,-12.058631896972656
15,-10.903671264648438,-12.393328666687012
16,-10.933550834655762,-12.481698989868164
17,-11.029715538024902,-12.604419708251953
18,-11.058432579040527,-12.27944564819336
19,-11.039213180541992,-11.997407913208008
20,-10.862053871154785,-12.637614250183105
21,-11.296416282653809,-12.545489311218262
22,-11.28505802154541,-12.534390449523926
23,-11.395174980163574,-12.780219078063965
24,-11.367575645446777,-12.649300575256348
25,-11.487561225891113,-12.95185375213623
26,-11.574372291564941,-12.909191131591797
27,-11.565162658691406,-12.652471542358398
28,-11.631467819213867,-12.814172744750977
29,-11.689961433410645,-13.055187225341797
30,-11.624316215515137,-12.267902374267578
31,-11.725883483886719,-12.992756843566895
32,-11.880280494689941,-13.081868171691895
33,-12.002949714660645,-13.17479133605957
34,-11.857081413269043,-12.634880065917969
35,-11.448328018188477,-12.927708625793457
36,-11.710474014282227,-12.989954948425293
37,-12.006308555603027,-13.259842872619629
38,-12.118842124938965,-13.194060325622559
39,-12.200836181640625,-13.348971366882324
40,-12.154976844787598,-13.373114585876465
41,-12.33494758605957,-13.429890632629395
42,-12.255485534667969,-13.42407512664795
43,-12.369747161865234,-13.464764595031738
44,-12.253927230834961,-12.819454193115234
45,-12.35378360748291,-13.314653396606445
46,-12.388662338256836,-13.05211067199707
47,-12.526079177856445,-13.554609298706055
48,-12.464963912963867,-13.195899963378906
49,-12.492337226867676,-13.394658088684082
50,-12.613801002502441,-13.591581344604492
