epoch,train_loss,val_loss
1,-6.948024749755859,-7.561863899230957
2,-9.625175476074219,-8.057144165039062
3,-10.292994499206543,-8.359874725341797
4,-10.641467094421387,-8.809452056884766
5,-10.842314720153809,-9.02401351928711
6,-11.015265464782715,-9.100956916809082
7,-11.15290641784668,-9.374332427978516
8,-11.251886367797852,-9.531222343444824
9,-11.245348930358887,-9.525485038757324
10,-11.464344024658203,-9.704079627990723
11,-11.641530990600586,-9.974434852600098
12,-11.543370246887207,-9.539992332458496
13,-11.717700004577637,-9.757633209228516
14,-11.783994674682617,-10.104084014892578
15,-11.824094772338867,-10.346227645874023
16,-11.96841812133789,-10.491705894470215
17,-12.077849388122559,-10.627331733703613
18,-12.200905799865723,-10.576622009277344
19,-12.27231216430664,-10.510530471801758
20,-12.240215301513672,-10.734663009643555
21,-12.309163093566895,-10.83965015411377
22,-12.477967262268066,-10.89928913116455
23,-12.391838073730469,-10.951087951660156
24,-12.38215446472168,-11.048771858215332
25,-12.611404418945312,-11.011221885681152
26,-12.541548728942871,-11.126533508300781
27,-12.584031105041504,-11.038505554199219
28,-12.552755355834961,-11.158241271972656
29,-12.647265434265137,-11.18204402923584
30,-12.601420402526855,-11.222319602966309
31,-12.704537391662598,-11.311902046203613
32,-12.80944538116455,-11.324357986450195
33,-12.878300666809082,-11.384428977966309
34,-12.898920059204102,-11.388577461242676
35,-12.935970306396484,-11.449762344360352
36,-12.972004890441895,-11.46310806274414
37,-12.962553024291992,-11.444515228271484
38,-13.079093933105469,-11.573623657226562
39,-13.083833694458008,-11.524909019470215
40,-13.008137702941895,-11.533055305480957
41,-13.065649032592773,-11.324822425842285
42,-12.994848251342773,-11.494498252868652
43,-13.14317512512207,-11.658920288085938
44,-13.19870376586914,-11.719612121582031
45,-13.171011924743652,-11.704895973205566
46,-13.08494758605957,-11.669059753417969
47,-13.100606918334961,-11.719232559204102
48,-13.20771598815918,-11.430110931396484
49,-13.157666206359863,-11.351949691772461
50,-13.093077659606934,-11.665196418762207
