epoch,train_loss,val_loss
1,-7.036680698394775,-7.00960636138916
2,-9.325307846069336,-7.410747528076172
3,-9.962381362915039,-7.980228424072266
4,-10.291097640991211,-8.343585014343262
5,-10.453967094421387,-8.562073707580566
6,-10.686464309692383,-8.727234840393066
7,-10.762163162231445,-8.871291160583496
8,-10.945456504821777,-8.971006393432617
9,-10.926481246948242,-9.067821502685547
10,-11.18929672241211,-9.146462440490723
11,-11.244661331176758,-9.241983413696289
12,-11.421475410461426,-9.192914962768555
13,-11.451794624328613,-9.228554725646973
14,-11.553145408630371,-9.344473838806152
15,-11.668785095214844,-9.422367095947266
16,-11.556156158447266,-9.204242706298828
17,-11.559253692626953,-9.592050552368164
18,-11.818582534790039,-9.588750839233398
19,-11.89528751373291,-9.791759490966797
20,-12.047093391418457,-9.833142280578613
21,-12.022442817687988,-9.733513832092285
22,-12.067042350769043,-9.870321273803711
23,-12.101248741149902,-9.951969146728516
24,-12.100255012512207,-9.962406158447266
25,-12.108287811279297,-10.052791595458984
26,-12.236804008483887,-10.135275840759277
27,-12.338855743408203,-10.163755416870117
28,-12.439244270324707,-10.023886680603027
29,-12.425182342529297,-9.918488502502441
30,-11.941052436828613,-9.706042289733887
31,-12.334056854248047,-10.292844772338867
32,-12.374085426330566,-10.2689208984375
33,-12.404777526855469,-10.072818756103516
34,-12.506428718566895,-10.329292297363281
35,-12.458198547363281,-10.352173805236816
36,-12.55052375793457,-10.280765533447266
37,-12.591150283813477,-10.389320373535156
38,-12.796005249023438,-10.399271011352539
39,-12.70190715789795,-10.482749938964844
40,-12.826034545898438,-10.496407508850098
41,-12.789923667907715,-10.613499641418457
42,-12.835712432861328,-10.618110656738281
43,-12.906994819641113,-10.56770133972168
44,-12.946784019470215,-10.635298728942871
45,-12.930510520935059,-10.702640533447266
46,-12.906405448913574,-10.558378219604492
47,-12.860601425170898,-10.642377853393555
48,-12.963696479797363,-10.766331672668457
49,-12.953680038452148,-10.754979133605957
50,-13.094525337219238,-10.630562782287598
