Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
12,83,0.6,0.08858057630736393,2,1,1,0.2,0
12,53,0.6,0.05656350053361793,2,1,2,0.2,0
12,68,0.6,0.07257203842049093,2,1,3,0.2,0
12,82,0.6,0.08751334044823907,2,1,4,0.2,0
12,67,0.6,0.07150480256136606,2,1,5,0.2,0
12,44,0.6,0.04695837780149413,2,1,6,0.2,0
12,54,0.6,0.0576307363927428,2,1,7,0.2,0
12,56,0.6,0.05976520811099253,2,1,8,0.2,0
12,76,0.6,0.08110992529348986,2,1,9,0.2,0
12,70,0.6,0.07470651013874066,2,1,10,0.2,0
