Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
8,558,0.8,0.5955176093916755,1,1,1,0.2,0
8,509,0.8,0.5432230522945571,1,1,2,0.2,0
8,526,0.8,0.5613660618996799,1,1,3,0.2,0
8,470,0.8,0.5016008537886874,1,1,4,0.2,0
8,509,0.8,0.5432230522945571,1,1,5,0.2,0
8,491,0.8,0.5240128068303095,1,2,1,0.2,0
8,526,0.8,0.5613660618996799,1,2,2,0.2,0
7,582,0.7,0.6211312700106724,1,2,3,0.2,0
8,501,0.8,0.5346851654215582,1,2,4,0.2,0
7,495,0.7,0.528281750266809,1,2,5,0.2,0
8,475,0.8,0.5069370330843116,1,3,1,0.2,0
8,509,0.8,0.5432230522945571,1,3,2,0.2,0
8,471,0.8,0.5026680896478122,1,3,3,0.2,0
7,523,0.7,0.5581643543223053,1,3,4,0.2,0
8,478,0.8,0.5101387406616862,1,3,5,0.2,0
7,516,0.7,0.5506937033084311,1,4,1,0.2,0
8,502,0.8,0.535752401280683,1,4,2,0.2,0
8,501,0.8,0.5346851654215582,1,4,3,0.2,0
8,544,0.8,0.5805763073639274,1,4,4,0.2,0
7,490,0.7,0.5229455709711847,1,4,5,0.2,0
8,523,0.8,0.5581643543223053,1,5,1,0.2,0
8,500,0.8,0.5336179295624333,1,5,2,0.2,0
8,494,0.8,0.5272145144076841,1,5,3,0.2,0
8,526,0.8,0.5613660618996799,1,5,4,0.2,0
8,443,0.8,0.4727854855923159,1,5,5,0.2,0
8,523,0.8,0.5581643543223053,1,6,1,0.2,0
7,500,0.7,0.5336179295624333,1,6,2,0.2,0
8,489,0.8,0.5218783351120597,1,6,3,0.2,0
8,483,0.8,0.5154749199573105,1,6,4,0.2,0
8,500,0.8,0.5336179295624333,1,6,5,0.2,0
7,511,0.7,0.5453575240128068,1,7,1,0.2,0
8,503,0.8,0.5368196371398078,1,7,2,0.2,0
7,497,0.7,0.5304162219850587,1,7,3,0.2,0
8,511,0.8,0.5453575240128068,1,7,4,0.2,0
8,477,0.8,0.5090715048025614,1,7,5,0.2,0
8,531,0.8,0.5667022411953042,1,8,1,0.2,0
7,477,0.7,0.5090715048025614,1,8,2,0.2,0
7,552,0.7,0.5891141942369263,1,8,3,0.2,0
8,507,0.8,0.5410885805763074,1,8,4,0.2,0
8,476,0.8,0.5080042689434365,1,8,5,0.2,0
7,513,0.7,0.5474919957310566,1,9,1,0.2,0
8,471,0.8,0.5026680896478122,1,9,2,0.2,0
8,522,0.8,0.5570971184631803,1,9,3,0.2,0
7,536,0.7,0.5720384204909285,1,9,4,0.2,0
7,507,0.7,0.5410885805763074,1,9,5,0.2,0
7,526,0.7,0.5613660618996799,1,10,1,0.2,0
7,506,0.7,0.5400213447171825,1,10,2,0.2,0
7,556,0.7,0.5933831376734259,1,10,3,0.2,0
8,498,0.8,0.5314834578441836,1,10,4,0.2,0
7,539,0.7,0.575240128068303,1,10,5,0.2,0
7,534,0.7,0.5699039487726788,1,11,1,0.2,0
8,516,0.8,0.5506937033084311,1,11,2,0.2,0
8,478,0.8,0.5101387406616862,1,11,3,0.2,0
8,495,0.8,0.528281750266809,1,11,4,0.2,0
8,532,0.8,0.567769477054429,1,11,5,0.2,0
