Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
6,137,0.5,0.14621131270010673,1,1,1,0.2,0
6,151,0.5,0.16115261472785486,1,1,2,0.2,0
6,135,0.5,0.144076840981857,1,1,3,0.2,0
6,127,0.5,0.13553895410885805,1,1,4,0.2,0
6,134,0.5,0.14300960512273211,1,1,5,0.2,0
6,133,0.5,0.14194236926360726,1,1,6,0.2,0
6,107,0.5,0.11419423692636073,1,1,7,0.2,0
6,142,0.5,0.15154749199573106,1,1,8,0.2,0
6,131,0.5,0.13980789754535752,1,1,9,0.2,0
6,140,0.5,0.14941302027748132,1,1,10,0.2,0
