target,prediction
7,5.333925
0,2.8779094
4,10.765441
2,2.572699
5,4.0616217
0,0.6125167
14,8.475053
7,9.468244
5,3.5940046
0,1.9757937
10,8.581133
4,2.951728
0,0.5953583
0,6.668112
28,10.007818
11,8.671077
33,21.589966
0,0.53761613
13,8.542318
5,4.0616217
0,6.1614237
9,7.257782
6,6.0482736
4,3.5354745
10,8.582187
0,0.5314772
3,2.2327971
10,8.593453
5,5.211628
12,10.901395
20,14.949998
8,6.692665
10,8.571859
2,2.4880404
9,10.091155
0,5.6781545
27,10.730059
0,2.1610734
0,0.5250166
1,8.484519
0,4.1304574
0,0.5531108
1,2.275888
0,0.91636175
10,7.170255
23,14.891086
26,10.16594
26,10.16594
32,18.74398
0,6.485147
7,5.3384213
9,7.14375
10,9.445727
18,12.824975
27,21.458454
0,0.12540635
7,5.743679
5,4.055816
0,1.7252059
17,7.3564544
17,14.130458
16,13.651373
3,9.191934
4,3.0838013
0,3.3974473
4,8.53503
0,1.4051548
34,24.87684
29,11.8242655
2,2.5715995
0,2.9456985
17,12.669221
4,3.5354745
1,2.1901464
16,12.743645
11,9.649948
0,3.904927
25,14.857849
18,13.996206
12,11.820116
1,2.139899
12,8.608742
0,0.6125167
17,14.081329
14,13.2807
6,6.044521
1,2.275888
0,0.13267584
0,4.239018
10,9.498854
0,1.7789981
0,10.004374
9,8.004582
0,5.6358914
0,1.8593824
0,5.4717984
0,0.48836744
12,7.0009003
0,2.8779094
0,1.7252059
8,6.111504
1,8.531868
11,9.029518
11,9.649948
5,4.0616217
0,1.5686275
34,29.78842
8,6.692665
0,0.23485088
0,9.098967
6,14.547438
10,8.593453
6,4.615277
0,8.10115
6,4.615277
13,12.094916
1,2.1901464
0,0.4230795
0,2.9434094
0,0.32485878
2,2.572699
0,0.031532783
31,16.106705
1,1.6694064
19,14.873025
0,1.3295008
8,9.381239
9,7.3291135
22,15.039757
16,13.890264
0,1.9398972
4,3.3886554
0,9.875012
11,9.736909
12,15.174069
15,11.996124
18,13.996206
9,8.004582
8,6.2120705
28,9.9527025
1,6.7073755
0,0.23644643
5,5.215669
28,20.616566
0,0.47400528
20,15.089229
0,6.5011163
0,0.13168804
24,15.20047
6,4.8333187
0,0.2416571
0,0.6125167
0,5.6358914
20,14.669216
22,15.393467
1,2.1972585
9,7.5973473
30,26.954258
7,8.566002
0,0.2416571
27,21.458454
3,8.559276
22,15.25615
29,23.881533
9,7.257782
17,7.3793836
16,6.4520154
2,2.5731966
7,5.756314
17,7.3564544
13,6.910394
22,14.7122135
23,15.387761
5,4.134129
7,5.743679
8,6.3036633
34,29.78842
0,0.48836744
28,20.616566
4,3.4296055
12,6.986063
2,1.9682461
21,15.11529
2,8.540554
3,9.235171
0,1.9687219
6,4.840334
0,0.12849392
6,4.879858
9,7.14375
12,8.590207
4,3.5148823
11,11.773627
8,6.185462
24,15.625001
9,7.1092243
0,0.47400528
0,7.9174967
1,1.6707921
9,7.4594803
12,10.808786
25,15.67299
13,11.984629
0,6.6880846
4,10.765441
3,2.2156544
7,5.736299
12,11.818276
20,14.349743
13,12.199721
11,10.14509
11,8.57381
6,4.3627553
5,3.9414127
5,12.549522
9,7.6895456
31,16.106705
35,29.923681
10,8.662222
1,1.6842438
4,3.4296055
13,6.910394
8,6.1866117
0,0.43127263
0,0.44006798
2,2.559749
12,14.957071
16,13.955305
16,8.358848
