epoch,train_loss,val_loss
1,-9.264327049255371,-11.451197624206543
2,-12.95753002166748,-12.5179443359375
3,-13.356715202331543,-12.766098976135254
4,-13.628849983215332,-12.954506874084473
5,-13.70984172821045,-13.152721405029297
6,-13.937270164489746,-13.216751098632812
7,-14.060837745666504,-13.364472389221191
8,-14.096586227416992,-13.29873275756836
9,-14.225361824035645,-13.081958770751953
10,-14.25782585144043,-13.351204872131348
11,-14.419784545898438,-13.594085693359375
12,-14.593385696411133,-13.726279258728027
13,-14.705353736877441,-13.708581924438477
14,-14.730305671691895,-13.878737449645996
15,-14.864358901977539,-13.88874340057373
16,-14.887619018554688,-13.972891807556152
17,-15.0355806350708,-13.805540084838867
18,-14.965818405151367,-14.051682472229004
19,-15.105182647705078,-14.220498085021973
20,-15.115043640136719,-14.292096138000488
21,-15.149845123291016,-14.130728721618652
22,-15.072249412536621,-13.685708045959473
23,-15.274592399597168,-14.079339027404785
24,-15.354093551635742,-14.388395309448242
25,-15.46086597442627,-14.539414405822754
26,-15.516255378723145,-14.548227310180664
27,-15.33508014678955,-14.601272583007812
28,-15.3823881149292,-14.335165977478027
29,-15.46816349029541,-14.595511436462402
30,-15.572796821594238,-14.38778018951416
31,-15.675329208374023,-14.733046531677246
32,-15.658689498901367,-14.65381145477295
33,-15.712106704711914,-14.765691757202148
34,-15.803997039794922,-14.708565711975098
35,-15.796311378479004,-14.82803726196289
36,-15.83936882019043,-15.008395195007324
37,-15.98907470703125,-14.860257148742676
38,-15.83522891998291,-14.869843482971191
39,-15.427992820739746,-14.709237098693848
40,-15.839896202087402,-14.946114540100098
41,-16.054231643676758,-15.128512382507324
42,-16.031932830810547,-15.147315979003906
43,-16.055734634399414,-14.994695663452148
44,-16.1860408782959,-15.213664054870605
45,-16.2686710357666,-15.208549499511719
46,-16.303730010986328,-14.921340942382812
47,-16.124422073364258,-15.190759658813477
48,-16.317537307739258,-15.316850662231445
49,-16.361562728881836,-15.156593322753906
50,-16.4271240234375,-15.1998929977417
