epoch,train_loss,val_loss
1,-9.789581298828125,-14.330462455749512
2,-12.482097625732422,-15.188334465026855
3,-12.770307540893555,-15.172155380249023
4,-13.074898719787598,-15.19674301147461
5,-13.205406188964844,-15.704302787780762
6,-13.438212394714355,-15.872653007507324
7,-13.659174919128418,-15.948963165283203
8,-13.760685920715332,-15.756064414978027
9,-13.75211238861084,-16.10796356201172
10,-14.00534439086914,-16.356584548950195
11,-14.010973930358887,-15.40278148651123
12,-13.827293395996094,-16.48927116394043
13,-14.299089431762695,-16.59873390197754
14,-14.380716323852539,-16.44940948486328
15,-14.465447425842285,-16.632925033569336
16,-14.492316246032715,-16.614540100097656
17,-14.51766300201416,-16.817384719848633
18,-14.485723495483398,-16.496814727783203
19,-14.444972038269043,-16.905033111572266
20,-14.685249328613281,-16.92292022705078
21,-14.74786376953125,-16.479007720947266
22,-14.75434684753418,-17.035085678100586
23,-14.811245918273926,-16.854333877563477
24,-14.797727584838867,-16.909494400024414
25,-14.954134941101074,-17.07987403869629
26,-14.8108491897583,-17.127962112426758
27,-14.893817901611328,-17.238935470581055
28,-14.945329666137695,-17.30982208251953
29,-14.94775104522705,-17.183258056640625
30,-14.786306381225586,-17.118701934814453
31,-15.087027549743652,-17.35289192199707
32,-15.121572494506836,-17.311355590820312
33,-15.203083992004395,-17.482717514038086
34,-15.264379501342773,-17.036197662353516
35,-15.133530616760254,-17.54875946044922
36,-15.342418670654297,-17.61227035522461
37,-15.355059623718262,-17.579933166503906
38,-15.366984367370605,-17.65094757080078
39,-15.353187561035156,-17.58926773071289
40,-15.450997352600098,-17.460229873657227
41,-15.347467422485352,-17.537981033325195
42,-15.48019790649414,-17.173755645751953
43,-15.227179527282715,-17.642608642578125
44,-15.48752498626709,-17.754047393798828
45,-15.495827674865723,-17.507932662963867
46,-15.60315990447998,-17.651376724243164
47,-15.46882438659668,-17.871686935424805
48,-15.698457717895508,-17.88108253479004
49,-15.69942855834961,-17.524198532104492
50,-15.534399032592773,-17.93283462524414
