epoch,train_loss,val_loss
1,-9.578120231628418,-8.758973121643066
2,-12.604069709777832,-9.73926067352295
3,-13.38085651397705,-9.802841186523438
4,-13.616842269897461,-9.753756523132324
5,-13.805734634399414,-9.996007919311523
6,-13.988722801208496,-10.270028114318848
7,-14.091592788696289,-9.886293411254883
8,-14.145825386047363,-10.207898139953613
9,-14.421666145324707,-10.290828704833984
10,-14.364459991455078,-10.550394058227539
11,-14.46004867553711,-10.427043914794922
12,-14.658933639526367,-10.56005859375
13,-14.846364974975586,-10.826809883117676
14,-14.90760612487793,-10.682852745056152
15,-15.005167961120605,-10.930704116821289
16,-15.139464378356934,-10.76902961730957
17,-15.164912223815918,-10.886598587036133
18,-15.194214820861816,-11.05041217803955
19,-15.281758308410645,-10.708159446716309
20,-15.369404792785645,-11.176017761230469
21,-15.456711769104004,-11.274855613708496
22,-15.53541374206543,-11.349321365356445
23,-15.647819519042969,-11.41412353515625
24,-15.612234115600586,-10.985291481018066
25,-15.36464786529541,-11.238836288452148
26,-15.614269256591797,-11.382831573486328
27,-15.823623657226562,-11.607824325561523
28,-15.787582397460938,-11.486254692077637
29,-15.799848556518555,-11.514296531677246
30,-15.850659370422363,-11.383315086364746
31,-15.663476943969727,-11.697348594665527
32,-15.929195404052734,-11.451254844665527
33,-15.890077590942383,-11.320687294006348
34,-15.426594734191895,-11.539402961730957
35,-15.93309497833252,-11.837959289550781
36,-16.06923484802246,-11.670867919921875
37,-16.197643280029297,-11.77054500579834
38,-16.25374412536621,-11.93176555633545
39,-16.340482711791992,-12.02322006225586
40,-16.33218765258789,-11.988327980041504
41,-16.367443084716797,-11.737530708312988
42,-16.386707305908203,-12.062261581420898
43,-16.401941299438477,-12.179128646850586
44,-16.381011962890625,-12.033832550048828
45,-16.397079467773438,-11.741487503051758
46,-16.47414207458496,-12.17766284942627
47,-16.281524658203125,-11.78795051574707
48,-16.314228057861328,-12.234810829162598
49,-16.575815200805664,-12.181349754333496
50,-16.63731575012207,-12.334575653076172
