epoch,train_loss,val_loss
1,-10.4896879196167,-10.666138648986816
2,-13.250038146972656,-11.213420867919922
3,-13.629844665527344,-11.478936195373535
4,-13.885972023010254,-11.518942832946777
5,-14.036540031433105,-11.754240036010742
6,-14.034685134887695,-11.818256378173828
7,-14.265493392944336,-11.982911109924316
8,-14.539502143859863,-12.012484550476074
9,-14.669210433959961,-12.099634170532227
10,-14.748933792114258,-12.331801414489746
11,-14.755589485168457,-12.4345121383667
12,-14.904748916625977,-12.087608337402344
13,-14.857656478881836,-12.392168045043945
14,-14.982522010803223,-12.643625259399414
15,-15.108678817749023,-12.702248573303223
16,-15.232218742370605,-12.735921859741211
17,-15.34157657623291,-12.860953330993652
18,-15.213936805725098,-12.924372673034668
19,-15.25804615020752,-12.863171577453613
20,-15.418191909790039,-12.817837715148926
21,-15.419352531433105,-12.998650550842285
22,-15.528589248657227,-13.096223831176758
23,-15.551239967346191,-13.063148498535156
24,-15.582283973693848,-13.19103717803955
25,-15.70605754852295,-13.271746635437012
26,-15.730061531066895,-13.2366304397583
27,-15.704422950744629,-13.096941947937012
28,-15.660798072814941,-13.09698486328125
29,-15.830120086669922,-13.372187614440918
30,-15.789445877075195,-13.263043403625488
31,-15.85963249206543,-13.331326484680176
32,-15.966792106628418,-13.426295280456543
33,-15.989418983459473,-13.304637908935547
34,-15.961214065551758,-13.38223648071289
35,-15.927340507507324,-13.41569995880127
36,-15.96065902709961,-13.364474296569824
37,-16.113292694091797,-13.579174041748047
38,-15.957145690917969,-13.280220031738281
39,-16.022642135620117,-13.660886764526367
40,-16.053359985351562,-13.704882621765137
41,-16.221134185791016,-13.738396644592285
42,-16.247425079345703,-13.779810905456543
43,-16.327713012695312,-13.836038589477539
44,-16.322223663330078,-13.816476821899414
45,-16.30239486694336,-13.72896671295166
46,-16.400115966796875,-13.870811462402344
47,-16.48961067199707,-13.970099449157715
48,-16.37645149230957,-13.597628593444824
49,-16.396928787231445,-13.794907569885254
50,-16.493804931640625,-14.05069637298584
