target,prediction
3,2.427197
18,23.679731
0,5.040985
19,20.666533
1,1.5883387
0,4.075872
23,22.236458
1,2.255527
3,9.787693
10,8.430093
29,15.233191
0,0.22380413
1,2.1658378
10,8.353941
0,0.22380413
11,9.726841
0,3.821531
10,9.580065
4,3.6357849
4,11.176217
1,2.1733928
0,0.45707655
4,7.687311
0,3.791036
5,5.170774
0,4.075872
0,0.45707655
3,9.755598
0,4.9756517
15,14.640545
21,22.382267
0,1.2258867
0,4.1565046
33,27.932018
10,5.8023224
8,7.987353
0,0.37424242
0,0.46706033
33,24.003736
33,27.755066
15,8.4971285
0,2.2835517
10,9.713173
10,8.467171
10,5.8023224
22,21.920685
4,7.659974
2,2.1941087
30,17.18803
7,5.5852494
15,8.615676
1,2.255527
11,8.06034
12,5.7211375
0,1.809049
16,8.695507
2,7.479584
0,4.8109217
14,7.8742685
11,8.3930855
27,30.261553
2,8.459898
14,7.873052
0,5.456656
13,5.586732
3,2.8367782
27,30.261553
22,25.781567
34,26.81549
5,3.304563
1,2.1584356
11,8.267552
15,14.640545
28,19.62426
7,5.1504126
0,0.3550559
0,2.2891548
9,8.25738
9,7.1154695
15,14.473641
32,24.874943
0,8.976939
14,17.436638
4,5.1401753
1,7.3846407
0,4.81254
9,5.893677
0,0.50436866
3,1.9392709
4,2.8395345
19,21.565643
21,21.603033
0,1.4498402
18,20.424942
12,10.411416
14,14.379007
0,1.1634668
8,7.1568284
6,14.134437
31,19.236996
13,7.935679
14,8.409962
24,24.726063
0,1.1967403
9,7.3951735
25,22.15761
9,7.3951735
5,4.045269
8,6.477398
5,7.740526
20,24.288538
32,24.722525
9,5.865817
0,0.37741607
0,4.670363
0,0.27430645
0,16.060593
4,3.2671938
14,5.262302
19,20.882956
0,0.96912616
3,1.9471316
0,4.109557
0,0.22199081
9,7.3549986
1,2.2492766
0,0.35067022
7,16.005983
0,1.8168961
20,24.288538
16,14.73709
0,0.50800747
31,22.221004
0,15.714177
17,20.676704
0,0.4262215
8,6.4533696
3,2.6853802
5,4.21929
32,21.48426
0,13.120674
10,5.8295054
17,14.833925
0,4.9818473
2,2.061219
0,0.83904177
1,1.8031757
4,2.1895978
28,19.521639
2,2.194144
21,23.423122
0,16.338013
0,0.3753212
0,1.8016522
0,5.001392
22,24.991283
30,24.280306
10,8.124455
11,9.481793
0,4.109557
15,8.5851965
0,0.9223819
0,0.91401803
0,2.3039472
6,7.740526
28,13.253443
20,21.186941
2,1.7551398
11,8.3930855
4,3.2820637
13,8.43982
8,6.4299765
0,0.35228112
32,21.484732
4,3.2944121
13,18.146847
14,12.631553
9,7.987353
0,0.91388774
12,8.353246
10,5.803902
13,16.187033
0,13.556978
3,4.468761
10,9.743711
12,7.9967294
8,6.469419
8,8.015722
23,22.099607
0,13.556978
20,25.51496
1,1.8082467
3,9.755598
0,0.49960333
14,8.4971285
6,14.128723
27,19.267515
14,5.451962
0,3.791036
5,3.802088
24,25.835598
0,5.040985
5,5.201553
25,22.274912
28,13.253443
16,14.569086
8,6.399314
0,0.2786789
8,6.469419
13,8.323691
0,0.506481
0,1.1694728
2,1.7425323
9,8.400678
0,0.4387179
4,3.297034
13,14.44817
10,8.409994
14,5.4948764
13,7.93465
0,0.22563215
1,1.5998324
35,33.84274
6,9.4643
4,2.8395345
15,18.166206
34,33.820362
32,21.483799
7,6.020805
0,0.56685126
27,19.977701
20,21.289337
25,24.620981
3,2.681271
6,5.9260855
24,22.299599
0,5.105173
8,7.904209
3,2.6204445
0,0.50800747
27,19.267515
14,5.4948764
10,8.450379
12,10.5254965
33,24.003736
0,16.688799
13,12.77207
0,12.5855
12,14.345765
2,2.0872207
0,0.37741607
14,7.873052
23,24.411888
0,8.111986
12,7.997767
17,19.805521
11,5.7841415
9,7.3549986
11,5.679039
0,0.4345773
6,3.832642
16,8.665269
8,6.3857584
4,3.6456664
13,5.6281466
3,7.5316653
8,7.04511
0,4.581402
1,7.360426
4,3.2902
0,4.075872
19,23.988302
1,7.508413
13,14.44817
17,6.516917
13,8.43982
2,7.479584
4,3.2902
2,2.078517
13,8.409962
11,9.350051
3,2.8498764
0,2.2835517
8,6.4144783
23,24.411888
0,4.825364
2,2.6400526
0,0.9595117
2,2.1467524
9,7.1154695
9,8.0988035
29,24.413128
15,16.585537
6,3.818147
28,13.297048
2,8.48773
22,23.816149
30,17.192276
9,5.8366365
1,7.3846407
6,4.4079785
18,23.679731
0,3.8522701
3,2.6797566
11,9.630752
0,1.4498402
0,3.821531
12,12.840169
0,0.22199081
32,21.484732
0,0.22563215
7,5.1282883
25,25.027105
23,22.236458
3,9.723604
26,29.721273
0,1.4613563
0,3.8190763
9,7.423211
15,5.3567233
0,4.8742585
1,7.360426
5,3.304563
7,16.006483
0,1.809049
4,3.6456664
0,4.990609
0,0.9595117
3,1.9471316
31,19.237413
14,5.451962
10,8.450379
8,6.4144783
0,3.821531
11,9.726841
23,22.664476
4,3.6357849
28,19.62426
31,19.237825
12,14.345765
0,1.8310465
8,6.399314
20,23.121073
23,25.532114
34,26.846094
9,8.373664
0,2.3245254
5,3.2620368
0,0.96753496
22,22.060398
12,10.146379
30,24.280306
6,4.846476
28,19.521639
6,7.8498387
24,22.136204
0,0.4619357
32,24.722525
11,11.3090105
0,0.95783377
0,0.8462955
7,4.4368896
16,14.569086
9,5.8540163
10,8.467171
11,8.090541
0,4.9607363
19,22.835245
11,11.2963295
31,19.237825
5,3.819347
0,0.50436866
17,6.4349804
20,21.989157
10,8.070151
7,5.889256
0,0.96753496
0,17.341581
0,2.2835517
0,0.27702937
27,20.71406
29,21.841326
0,4.990609
29,21.724667
33,34.07659
11,8.153796
12,14.345765
0,0.27702937
18,20.424942
0,0.43020284
2,2.4887793
8,6.399314
3,2.4377782
8,7.192448
0,5.0103183
0,0.45435652
5,4.2207055
30,24.148193
1,7.408935
16,18.984015
9,5.808464
21,21.70744
6,4.846476
2,2.6400526
15,8.4971285
12,8.353246
0,4.9756517
0,0.3753212
0,0.43020284
16,20.206245
27,29.961817
26,20.289944
14,12.494778
16,5.214931
4,4.5228076
6,4.846476
0,1.4192008
30,17.192276
0,0.94832474
15,15.541247
0,0.22019234
0,0.91405165
11,8.267552
33,24.001888
9,7.2068543
12,5.5440035
25,25.027105
0,0.35067022
0,0.22199081
7,6.020805
0,4.109557
9,5.865817
17,19.805521
27,19.977701
14,14.379007
6,14.134437
7,7.932414
0,4.9756517
0,0.2786789
10,6.7572517
8,7.904209
6,7.8219256
6,7.8498387
7,6.0247545
2,2.4649599
14,16.774633
6,4.3903666
0,1.1948882
13,11.593261
5,4.21929
3,3.0993867
8,5.101479
4,7.584116
0,3.7886004
25,21.947878
0,0.8462955
7,9.331545
24,22.299599
4,11.179692
0,0.9209859
5,3.819347
0,0.95783377
5,4.038179
17,19.116552
26,18.873016
0,4.5507984
16,18.28856
18,19.916306
0,0.27566046
17,5.031948
13,7.93465
20,21.186941
5,7.768149
30,17.181828
13,16.822847
9,8.407639
0,16.982296
0,2.3039472
0,0.35067022
14,17.436638
10,8.153796
4,7.584116
23,25.532114
15,16.054472
1,2.255527
13,7.936773
26,29.426884
3,3.090506
15,19.669416
9,7.3350096
14,14.544632
29,15.283305
15,18.166206
11,5.7841415
1,1.8237824
28,13.297048
10,6.7572517
0,8.785253
1,1.8082467
22,24.991283
0,5.040985
22,23.816149
0,8.346797
1,2.2492766
1,1.82499
2,7.5316653
12,8.238305
11,8.040154
2,8.459898
33,27.755066
0,5.178626
1,2.1658378
16,8.5851965
10,9.752589
21,21.70744
4,3.2153623
34,33.56607
5,4.040097
1,7.4278603
2,2.0872207
14,8.527295
13,11.593261
