epoch,train_loss,val_loss
1,-7.6128058433532715,-13.312225341796875
2,-11.590582847595215,-14.44265365600586
3,-12.372639656066895,-14.865550994873047
4,-12.61700439453125,-14.49183177947998
5,-12.895028114318848,-15.479022979736328
6,-13.035536766052246,-15.622331619262695
7,-13.30508041381836,-15.771845817565918
8,-13.435538291931152,-15.848885536193848
9,-13.537403106689453,-16.057716369628906
10,-13.744954109191895,-15.960186004638672
11,-13.846412658691406,-16.173574447631836
12,-13.898850440979004,-16.272911071777344
13,-13.995940208435059,-16.36193084716797
14,-14.005622863769531,-16.23438262939453
15,-14.251458168029785,-16.589080810546875
16,-14.248855590820312,-16.374109268188477
17,-14.416264533996582,-16.56321144104004
18,-14.414350509643555,-16.405515670776367
19,-14.348835945129395,-16.80640411376953
20,-14.612175941467285,-16.788196563720703
21,-14.723308563232422,-16.33811378479004
22,-14.63609504699707,-16.79793357849121
23,-14.77995777130127,-16.90007781982422
24,-14.841978073120117,-16.92856216430664
25,-14.98270034790039,-17.051319122314453
26,-15.036590576171875,-16.960351943969727
27,-15.007732391357422,-16.981525421142578
28,-15.07125186920166,-16.99646759033203
29,-15.038580894470215,-16.926387786865234
30,-15.15851879119873,-17.238094329833984
31,-15.210928916931152,-17.158201217651367
32,-15.303261756896973,-16.94291877746582
33,-15.222942352294922,-17.354188919067383
34,-15.333026885986328,-17.360679626464844
35,-15.42024040222168,-17.327985763549805
36,-15.291510581970215,-17.26905059814453
37,-15.308674812316895,-17.46822738647461
38,-15.279719352722168,-16.95929527282715
39,-15.41200065612793,-17.11777687072754
40,-15.38347339630127,-17.54547691345215
41,-15.517861366271973,-17.645910263061523
42,-15.555021286010742,-17.302202224731445
43,-15.32797622680664,-17.6010799407959
44,-15.54743766784668,-17.63050079345703
45,-15.564383506774902,-17.641996383666992
46,-15.645536422729492,-17.53166961669922
47,-15.634517669677734,-17.652629852294922
48,-15.670205116271973,-17.8033504486084
49,-15.733391761779785,-17.84147834777832
50,-15.663036346435547,-17.62610626220703
