epoch,train_loss,val_loss
1,-4.102081775665283,-5.630486965179443
2,-4.038788795471191,-6.310891151428223
3,-4.543445587158203,-6.574986934661865
4,-4.659132480621338,-6.747981548309326
5,-4.759127140045166,-7.031403541564941
6,-5.161511421203613,-7.23243522644043
7,-5.2452850341796875,-7.44735860824585
8,-5.645244121551514,-7.120418071746826
9,-5.740230083465576,-7.74194860458374
10,-5.979092597961426,-7.955372333526611
11,-6.1479716300964355,-8.009994506835938
12,-6.237236976623535,-8.114697456359863
13,-6.421014308929443,-7.92669677734375
14,-6.562262535095215,-8.15930461883545
15,-6.4799957275390625,-8.139476776123047
16,-6.58801794052124,-8.381465911865234
17,-6.632640361785889,-8.370640754699707
18,-6.69102668762207,-8.440479278564453
19,-6.874933242797852,-8.42663860321045
20,-6.982685089111328,-8.449838638305664
21,-7.05623197555542,-8.544188499450684
22,-7.1113481521606445,-8.464667320251465
23,-7.1112060546875,-8.467158317565918
24,-7.146551609039307,-8.475264549255371
25,-7.16588020324707,-8.587087631225586
26,-7.202033042907715,-8.65218734741211
27,-7.222570419311523,-8.624918937683105
28,-7.25613260269165,-8.558438301086426
29,-7.3089094161987305,-8.615288734436035
30,-7.375309944152832,-8.595048904418945
31,-7.4384989738464355,-8.710417747497559
32,-7.4100847244262695,-8.723348617553711
33,-7.23178243637085,-8.637395858764648
34,-7.277071952819824,-8.674677848815918
35,-7.3257293701171875,-8.457178115844727
36,-7.30984354019165,-8.40158748626709
37,-7.175846576690674,-8.684793472290039
38,-7.469343185424805,-8.709595680236816
39,-7.386751651763916,-8.551202774047852
40,-7.290416717529297,-8.491156578063965
41,-7.464859485626221,-8.795654296875
42,-7.477795600891113,-8.837691307067871
43,-7.554211616516113,-8.818452835083008
44,-7.5727667808532715,-8.830802917480469
45,-7.594117641448975,-8.659160614013672
46,-7.463467121124268,-8.836392402648926
47,-7.5709004402160645,-8.911828994750977
48,-7.616214275360107,-8.893832206726074
49,-7.585195541381836,-8.928994178771973
50,-7.663270473480225,-8.93936824798584
