Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
6,830,0.6,0.8858057630736392,1,1,1,0.2,0
6,828,0.6,0.8836712913553896,1,1,2,0.2,0
6,820,0.6,0.8751334044823906,1,1,3,0.2,0
6,801,0.6,0.8548559231590181,1,1,4,0.2,0
6,820,0.6,0.8751334044823906,1,1,5,0.2,0
6,800,0.6,0.8537886872998933,1,1,6,0.2,0
6,811,0.6,0.8655282817502669,1,1,7,0.2,0
6,828,0.6,0.8836712913553896,1,1,8,0.2,0
6,814,0.6,0.8687299893276414,1,1,9,0.2,0
6,817,0.6,0.871931696905016,1,1,10,0.2,0
