epoch,train_loss,val_loss
1,-7.491143226623535,-12.847712516784668
2,-11.18258285522461,-13.593988418579102
3,-11.579875946044922,-13.640898704528809
4,-11.847860336303711,-13.798890113830566
5,-12.121164321899414,-13.852256774902344
6,-12.267022132873535,-13.897274017333984
7,-12.306414604187012,-13.977340698242188
8,-12.367486000061035,-14.187960624694824
9,-12.416179656982422,-14.282488822937012
10,-12.683606147766113,-14.351030349731445
11,-12.738265037536621,-14.496676445007324
12,-12.745677947998047,-14.580771446228027
13,-12.980199813842773,-14.735332489013672
14,-12.977575302124023,-14.631702423095703
15,-13.068018913269043,-14.888227462768555
16,-13.180989265441895,-15.069295883178711
17,-13.327322006225586,-15.059377670288086
18,-13.322590827941895,-15.13648509979248
19,-13.2991304397583,-15.021951675415039
20,-13.547140121459961,-15.012191772460938
21,-13.347465515136719,-15.206136703491211
22,-13.552400588989258,-15.559883117675781
23,-13.739458084106445,-15.588747024536133
24,-13.704455375671387,-15.649715423583984
25,-13.821524620056152,-15.736734390258789
26,-13.95720386505127,-15.444870948791504
27,-13.816439628601074,-15.694038391113281
28,-13.930342674255371,-15.805935859680176
29,-13.917881965637207,-15.807847023010254
30,-13.8667631149292,-15.796320915222168
31,-13.79250717163086,-15.103605270385742
32,-13.349181175231934,-15.908162117004395
33,-13.81194019317627,-15.90372371673584
34,-13.921507835388184,-16.191078186035156
35,-14.0549955368042,-15.61667537689209
36,-14.003384590148926,-16.146984100341797
37,-14.257417678833008,-16.126235961914062
38,-14.255090713500977,-16.13357925415039
39,-14.350082397460938,-16.367435455322266
40,-14.322179794311523,-16.16031265258789
41,-13.900850296020508,-15.7799072265625
42,-14.116536140441895,-15.978525161743164
43,-14.280582427978516,-16.39211654663086
44,-14.426015853881836,-16.518526077270508
45,-14.440400123596191,-16.36769676208496
46,-14.494220733642578,-16.433462142944336
47,-14.399532318115234,-16.457298278808594
48,-14.513887405395508,-16.120193481445312
49,-14.297386169433594,-16.584033966064453
50,-14.605995178222656,-16.702234268188477
