Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
6,163,0.3,0.17395944503735325,2,1,1,0.2,0
6,156,0.3,0.1664887940234792,2,1,2,0.2,0
6,145,0.3,0.15474919957310565,2,1,3,0.2,0
6,172,0.3,0.18356456776947705,2,1,4,0.2,0
6,176,0.3,0.18783351120597652,2,1,5,0.2,0
6,167,0.3,0.17822838847385272,2,1,6,0.2,0
6,177,0.3,0.18890074706510138,2,1,7,0.2,0
6,215,0.3,0.2294557097118463,2,1,8,0.2,0
6,174,0.3,0.18569903948772679,2,1,9,0.2,0
6,146,0.3,0.15581643543223053,2,1,10,0.2,0
