epoch,train_loss,val_loss
1,-7.178610324859619,-12.775142669677734
2,-10.753053665161133,-13.798794746398926
3,-11.091034889221191,-14.054681777954102
4,-11.457304000854492,-14.425790786743164
5,-11.715984344482422,-14.630342483520508
6,-11.97323989868164,-14.711919784545898
7,-12.073322296142578,-14.904244422912598
8,-12.183431625366211,-14.986352920532227
9,-12.371291160583496,-14.935338973999023
10,-12.469863891601562,-15.202285766601562
11,-12.698993682861328,-15.241421699523926
12,-12.805804252624512,-15.33627700805664
13,-12.9522123336792,-15.42050838470459
14,-13.063480377197266,-15.425052642822266
15,-13.172143936157227,-15.639375686645508
16,-13.16712474822998,-15.41987419128418
17,-13.02558422088623,-15.46030330657959
18,-13.37396240234375,-15.861173629760742
19,-13.491174697875977,-15.74464225769043
20,-13.54648208618164,-15.943973541259766
21,-13.387276649475098,-15.89944076538086
22,-13.636948585510254,-15.843090057373047
23,-13.688138008117676,-16.01093864440918
24,-13.7789306640625,-15.79884147644043
25,-13.649674415588379,-15.870152473449707
26,-13.779211044311523,-16.126066207885742
27,-13.917556762695312,-16.256038665771484
28,-13.984321594238281,-16.220741271972656
29,-14.032554626464844,-16.410022735595703
30,-14.070624351501465,-16.389484405517578
31,-14.119016647338867,-16.440460205078125
32,-13.987029075622559,-16.32535743713379
33,-14.138718605041504,-16.499937057495117
34,-14.193811416625977,-16.39864158630371
35,-14.202956199645996,-16.15424156188965
36,-14.134239196777344,-16.545368194580078
37,-14.288602828979492,-16.36615753173828
38,-14.244681358337402,-16.480690002441406
39,-14.159187316894531,-16.579858779907227
40,-14.419862747192383,-16.727569580078125
41,-14.461577415466309,-16.732852935791016
42,-14.301527976989746,-16.826873779296875
43,-14.520456314086914,-16.813383102416992
44,-14.545881271362305,-16.88392448425293
45,-14.600850105285645,-16.961606979370117
46,-14.569718360900879,-17.019588470458984
47,-14.539925575256348,-17.046165466308594
48,-14.625871658325195,-17.077438354492188
49,-14.69089412689209,-17.061037063598633
50,-14.723095893859863,-17.112045288085938
