epoch,train_loss,val_loss
1,-6.363459587097168,-7.85862398147583
2,-7.190554141998291,-8.990626335144043
3,-7.708118438720703,-9.261564254760742
4,-8.102371215820312,-9.55820369720459
5,-8.413097381591797,-9.721013069152832
6,-8.732193946838379,-10.126791000366211
7,-9.011115074157715,-10.396677017211914
8,-9.152109146118164,-10.576337814331055
9,-9.493762016296387,-10.866897583007812
10,-9.683548927307129,-11.15615463256836
11,-9.806848526000977,-11.160320281982422
12,-9.99271011352539,-11.236927032470703
13,-10.082573890686035,-11.462655067443848
14,-10.210227966308594,-11.392285346984863
15,-10.019699096679688,-11.223434448242188
16,-10.060903549194336,-11.639289855957031
17,-10.288668632507324,-11.754131317138672
18,-10.5154447555542,-11.848800659179688
19,-10.443553924560547,-11.929234504699707
20,-10.578109741210938,-12.03026294708252
21,-10.614398956298828,-12.048567771911621
22,-10.624189376831055,-11.922964096069336
23,-10.59815788269043,-11.908047676086426
24,-10.668550491333008,-12.120621681213379
25,-10.733043670654297,-11.7079439163208
26,-10.716811180114746,-12.236979484558105
27,-10.877511024475098,-12.279431343078613
28,-10.897714614868164,-12.353221893310547
29,-10.950664520263672,-12.366804122924805
30,-11.000274658203125,-12.397275924682617
31,-11.024754524230957,-12.480934143066406
32,-11.000997543334961,-11.984949111938477
33,-11.010736465454102,-12.469481468200684
34,-11.114150047302246,-12.412817001342773
35,-11.112381935119629,-12.016687393188477
36,-10.740360260009766,-11.782524108886719
37,-10.860090255737305,-12.292327880859375
38,-10.989495277404785,-12.472097396850586
39,-11.075748443603516,-12.237764358520508
40,-11.087685585021973,-12.527238845825195
41,-11.144477844238281,-12.558762550354004
42,-11.133852005004883,-12.548157691955566
43,-11.191747665405273,-12.443929672241211
44,-11.149983406066895,-12.546072959899902
45,-11.229743957519531,-12.140215873718262
46,-10.91545295715332,-12.581565856933594
47,-11.223003387451172,-12.49277400970459
48,-11.276491165161133,-12.635826110839844
49,-11.128600120544434,-12.5195951461792
50,-10.96907901763916,-11.806063652038574
