Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
6,156,0.75,0.1664887940234792,1,1,1,0.2,0
6,187,0.75,0.19957310565635006,1,1,2,0.2,0
6,187,0.75,0.19957310565635006,1,1,3,0.2,0
6,162,0.75,0.1728922091782284,1,1,4,0.2,0
6,195,0.75,0.20811099252934898,1,1,5,0.2,0
6,174,0.75,0.18569903948772679,1,2,1,0.2,0
6,204,0.75,0.21771611526147278,1,2,2,0.2,0
6,165,0.75,0.17609391675560299,1,2,3,0.2,0
6,162,0.75,0.1728922091782284,1,2,4,0.2,0
6,174,0.75,0.18569903948772679,1,2,5,0.2,0
6,199,0.75,0.21237993596584845,1,3,1,0.2,0
6,173,0.75,0.18463180362860193,1,3,2,0.2,0
6,162,0.75,0.1728922091782284,1,3,3,0.2,0
6,195,0.75,0.20811099252934898,1,3,4,0.2,0
6,176,0.75,0.18783351120597652,1,3,5,0.2,0
6,212,0.75,0.22625400213447172,1,4,1,0.2,0
6,178,0.75,0.18996798292422626,1,4,2,0.2,0
6,210,0.75,0.22411953041622198,1,4,3,0.2,0
6,169,0.75,0.18036286019210246,1,4,4,0.2,0
6,172,0.75,0.18356456776947705,1,4,5,0.2,0
6,177,0.75,0.18890074706510138,1,5,1,0.2,0
6,167,0.75,0.17822838847385272,1,5,2,0.2,0
6,184,0.75,0.19637139807897544,1,5,3,0.2,0
6,170,0.75,0.1814300960512273,1,5,4,0.2,0
6,176,0.75,0.18783351120597652,1,5,5,0.2,0
6,157,0.75,0.16755602988260407,1,6,1,0.2,0
6,182,0.75,0.19423692636072573,1,6,2,0.2,0
6,182,0.75,0.19423692636072573,1,6,3,0.2,0
6,165,0.75,0.17609391675560299,1,6,4,0.2,0
6,175,0.75,0.18676627534685167,1,6,5,0.2,0
6,190,0.75,0.20277481323372465,1,7,1,0.2,0
6,170,0.75,0.1814300960512273,1,7,2,0.2,0
6,197,0.75,0.2102454642475987,1,7,3,0.2,0
6,210,0.75,0.22411953041622198,1,7,4,0.2,0
6,196,0.75,0.20917822838847386,1,7,5,0.2,0
6,199,0.75,0.21237993596584845,1,8,1,0.2,0
6,181,0.75,0.19316969050160085,1,8,2,0.2,0
6,143,0.75,0.1526147278548559,1,8,3,0.2,0
6,183,0.75,0.19530416221985059,1,8,4,0.2,0
6,159,0.75,0.16969050160085378,1,8,5,0.2,0
6,172,0.75,0.18356456776947705,1,9,1,0.2,0
6,160,0.75,0.17075773745997866,1,9,2,0.2,0
6,177,0.75,0.18890074706510138,1,9,3,0.2,0
6,179,0.75,0.1910352187833511,1,9,4,0.2,0
6,176,0.75,0.18783351120597652,1,9,5,0.2,0
6,165,0.75,0.17609391675560299,1,10,1,0.2,0
6,178,0.75,0.18996798292422626,1,10,2,0.2,0
6,192,0.75,0.20490928495197439,1,10,3,0.2,0
6,172,0.75,0.18356456776947705,1,10,4,0.2,0
6,169,0.75,0.18036286019210246,1,10,5,0.2,0
6,165,0.75,0.17609391675560299,1,11,1,0.2,0
6,167,0.75,0.17822838847385272,1,11,2,0.2,0
6,176,0.75,0.18783351120597652,1,11,3,0.2,0
6,200,0.75,0.21344717182497333,1,11,4,0.2,0
6,206,0.75,0.2198505869797225,1,11,5,0.2,0
