epoch,train_loss,val_loss
1,-7.182509422302246,-9.5045747756958
2,-9.13327407836914,-10.997140884399414
3,-9.663153648376465,-11.170315742492676
4,-9.836986541748047,-11.110857963562012
5,-9.887704849243164,-10.93398380279541
6,-9.919188499450684,-11.564071655273438
7,-10.034759521484375,-11.57982349395752
8,-10.209235191345215,-11.694931983947754
9,-10.101340293884277,-11.680593490600586
10,-10.417692184448242,-11.864399909973145
11,-10.509647369384766,-11.721055030822754
12,-10.514927864074707,-12.069143295288086
13,-10.682975769042969,-12.22651481628418
14,-10.7238187789917,-12.229582786560059
15,-10.894187927246094,-12.230135917663574
16,-10.858936309814453,-12.286771774291992
17,-10.961380958557129,-12.395699501037598
18,-10.988526344299316,-12.64877986907959
19,-11.231698036193848,-12.76646900177002
20,-11.29648494720459,-12.585627555847168
21,-11.242898941040039,-12.88037109375
22,-11.480709075927734,-13.035911560058594
23,-11.547412872314453,-13.024595260620117
24,-11.53636646270752,-13.116838455200195
25,-11.537739753723145,-12.702779769897461
26,-11.636853218078613,-13.065531730651855
27,-11.800068855285645,-12.703598022460938
28,-11.810656547546387,-13.31517219543457
29,-11.885849952697754,-13.42535400390625
30,-11.972203254699707,-13.379758834838867
31,-11.751936912536621,-13.180474281311035
32,-11.896536827087402,-13.423131942749023
33,-11.679912567138672,-13.32354736328125
34,-12.139884948730469,-13.507366180419922
35,-12.012219429016113,-13.497539520263672
36,-12.237627029418945,-13.288561820983887
37,-12.254095077514648,-13.15844440460205
38,-12.264826774597168,-13.71715259552002
39,-12.390494346618652,-13.752219200134277
40,-12.395435333251953,-13.871164321899414
41,-12.430925369262695,-13.857783317565918
42,-12.472707748413086,-13.734475135803223
43,-12.5322265625,-13.972871780395508
44,-12.531689643859863,-13.807955741882324
45,-12.608200073242188,-13.947178840637207
46,-12.599092483520508,-13.887868881225586
47,-12.560342788696289,-14.05590534210205
48,-12.68037223815918,-13.796969413757324
49,-12.332329750061035,-14.128334045410156
50,-12.679753303527832,-14.180155754089355
