target,prediction
0,0.41438693
0,0.008520744
9,13.526252
6,13.069877
14,13.189657
0,0.20337951
4,5.7827687
0,0.13079427
19,13.287677
14,14.257608
2,3.2816901
15,22.75373
1,1.7119955
0,2.4785078
0,0.08325733
32,17.671152
2,5.6794195
0,0.08920334
10,9.217595
37,27.437119
11,10.64156
1,5.636938
8,9.145925
0,0.0030615628
1,1.9859635
13,10.617312
8,9.145925
0,0.033615746
9,15.931365
0,1.2057636
13,13.256139
4,5.7827687
0,2.2363799
8,7.684412
14,13.249156
9,13.586809
13,13.798512
0,0.19559385
13,10.57275
8,10.806233
17,18.02897
21,23.569681
33,17.54046
2,0.7607645
1,1.8509713
1,6.077447
12,18.530231
8,3.4361162
16,17.258854
0,0.74262214
2,6.4216075
0,0.062149692
35,27.68177
16,13.655058
5,6.7044053
6,2.4315422
0,2.383742
1,3.2057366
1,4.1456733
0,2.488653
35,27.784092
0,1.7607249
0,2.5807652
0,0.07104485
0,0.21984763
0,0.11201567
1,3.3249452
4,2.7627597
6,1.7839557
0,0.23477517
0,0.49484134
12,13.323152
18,15.260691
21,23.500528
0,0.08434059
11,2.1189363
0,0.052606314
0,0.10728111
0,0.0229617
6,10.630539
32,27.667017
0,6.31377
0,1.7645981
17,15.78252
29,24.06427
4,2.3585114
9,21.82042
0,0.5340107
0,0.1560261
0,6.7553444
7,5.1745744
5,9.489369
0,0.048233207
26,32.22434
0,0.042041957
0,0.0341202
0,0.090996906
36,27.617733
0,0.008110036
33,27.506979
10,13.518462
11,21.631706
0,0.41080478
0,4.4143615
0,0.3118336
13,14.133942
3,7.3650603
31,38.71729
4,5.6010118
0,2.4518082
0,0.043178722
3,6.1326613
2,2.211957
1,3.2506804
1,6.8775415
0,0.0030615628
0,0.09192584
0,0.5165128
3,2.3092244
4,3.883783
8,15.793007
0,3.7770274
5,7.1977277
0,0.032625526
12,13.382806
0,3.7384095
13,14.577665
9,6.4459167
1,2.9708111
0,1.8987359
8,15.793007
21,22.081347
0,1.631797
3,1.8405414
0,0.0229617
15,16.390625
10,9.314892
0,0.12325559
6,11.161857
12,18.268845
0,2.2267213
0,6.7553444
37,27.437119
1,1.6857872
16,17.258854
0,1.1361111
31,38.71729
1,6.077447
2,5.6604013
25,31.008425
0,0.3382178
4,8.447275
0,0.9198176
36,25.994736
0,0.63895994
12,10.665944
1,1.6348548
0,1.1431506
3,2.4371645
37,27.437119
35,18.314112
28,30.961071
16,25.700819
0,2.5266194
0,1.3668948
24,29.306736
0,1.0378716
17,17.408564
22,23.452135
0,18.822458
29,25.274046
0,0.19357462
