epoch,train_loss,val_loss
1,-1.4839506149291992,-0.8446361422538757
2,-1.818580985069275,-0.7942758202552795
3,-1.5803755521774292,-1.2533960342407227
4,-2.054260015487671,-1.4082764387130737
5,-2.1287803649902344,-1.538698434829712
6,-2.0633904933929443,-1.6083983182907104
7,-2.0812034606933594,-1.769982933998108
8,-2.3555257320404053,-1.834344744682312
9,-2.5636661052703857,-2.0095455646514893
10,-2.703307628631592,-2.1343812942504883
11,-2.8857176303863525,-2.2290990352630615
12,-2.996283531188965,-2.4067978858947754
13,-3.029470205307007,-2.4673426151275635
14,-3.090186357498169,-2.6311943531036377
15,-3.2671639919281006,-2.6858367919921875
16,-3.3117995262145996,-2.7555456161499023
17,-3.398167371749878,-2.8131322860717773
18,-3.4139180183410645,-2.895655393600464
19,-3.5068295001983643,-2.9553892612457275
20,-3.4615836143493652,-2.970069646835327
21,-3.5370430946350098,-2.9067018032073975
22,-3.6288936138153076,-3.0304479598999023
23,-3.6755735874176025,-3.0464959144592285
24,-3.6956887245178223,-3.0290608406066895
25,-3.689908027648926,-3.0593175888061523
26,-3.668583631515503,-3.1144111156463623
27,-3.776803970336914,-3.1280837059020996
28,-3.761368751525879,-3.1237423419952393
29,-3.7549123764038086,-2.969615936279297
30,-3.680968761444092,-3.0922272205352783
31,-3.8186757564544678,-3.1683521270751953
32,-3.8570992946624756,-3.2212109565734863
33,-3.882335662841797,-3.182220458984375
34,-3.839750051498413,-3.2986185550689697
35,-3.957439661026001,-3.286447048187256
36,-3.9239399433135986,-3.3160452842712402
37,-3.9626641273498535,-3.296886920928955
38,-3.9924511909484863,-3.1195590496063232
39,-3.95356822013855,-3.300079822540283
40,-3.9528050422668457,-3.1858911514282227
41,-3.9707047939300537,-3.3642778396606445
42,-4.034172058105469,-3.342433452606201
43,-3.9399704933166504,-3.3938534259796143
44,-4.003871440887451,-3.4304680824279785
45,-4.103618144989014,-3.4393019676208496
46,-3.947072744369507,-3.328139066696167
47,-3.6765265464782715,-2.5673420429229736
48,-3.734813690185547,-3.380603313446045
49,-4.007227897644043,-3.353684902191162
50,-4.041942119598389,-3.3911519050598145
