epoch,train_loss,val_loss
1,-10.019332885742188,-12.482438087463379
2,-12.687582015991211,-12.85587215423584
3,-13.056845664978027,-13.511676788330078
4,-13.27590274810791,-13.66288948059082
5,-13.382061004638672,-13.765064239501953
6,-13.611092567443848,-13.767176628112793
7,-13.841889381408691,-14.017955780029297
8,-13.943760871887207,-14.18720817565918
9,-13.936549186706543,-14.113344192504883
10,-13.953099250793457,-14.105192184448242
11,-14.280170440673828,-14.075840950012207
12,-14.291399002075195,-14.511496543884277
13,-14.584511756896973,-14.640542030334473
14,-14.707144737243652,-14.798897743225098
15,-14.796019554138184,-14.72409725189209
16,-14.738495826721191,-14.772700309753418
17,-15.048142433166504,-14.86954402923584
18,-15.087294578552246,-15.141468048095703
19,-15.081490516662598,-14.98316764831543
20,-15.225800514221191,-15.24131965637207
21,-15.259921073913574,-15.215496063232422
22,-15.293733596801758,-15.085128784179688
23,-15.250385284423828,-15.121587753295898
24,-15.31785774230957,-15.22492504119873
25,-15.461612701416016,-15.49582290649414
26,-15.57870101928711,-15.23963737487793
27,-15.569579124450684,-15.513175964355469
28,-15.55698299407959,-15.524750709533691
29,-15.632010459899902,-15.406496047973633
30,-15.491390228271484,-15.44416618347168
31,-15.733450889587402,-15.610118865966797
32,-15.69097900390625,-15.764350891113281
33,-15.766029357910156,-15.758872032165527
34,-15.854682922363281,-15.7374906539917
35,-15.77480411529541,-15.792380332946777
36,-15.919977188110352,-15.85011100769043
37,-15.743667602539062,-15.849773406982422
38,-15.856796264648438,-15.833625793457031
39,-15.974246978759766,-15.882499694824219
40,-16.015087127685547,-15.63737964630127
41,-15.895454406738281,-15.9480562210083
42,-15.962697982788086,-15.957399368286133
43,-16.17120933532715,-16.08905029296875
44,-16.047658920288086,-15.887825012207031
45,-15.980347633361816,-16.001026153564453
46,-15.916585922241211,-16.07993507385254
47,-16.12550926208496,-16.089887619018555
48,-16.17759895324707,-16.050235748291016
49,-16.273717880249023,-16.208322525024414
50,-16.24600601196289,-16.123319625854492
