target,prediction
3,2.6299214
2,3.3211436
0,0.67225987
17,14.387302
18,17.816216
0,0.791335
20,22.280956
30,24.924294
9,8.249029
31,27.9871
7,6.386868
0,0.1393552
2,3.3211436
22,18.768343
0,1.1834066
31,38.571144
0,0.30099753
9,8.83117
2,2.1094606
25,24.788618
0,5.878106
30,34.761578
18,13.604709
5,5.6143103
21,18.65751
3,3.215618
4,12.307439
10,11.092345
21,18.65751
31,27.9871
9,8.83117
1,2.8664162
9,8.95843
19,12.59515
2,3.3211436
12,13.456051
11,12.642797
0,3.5838244
7,6.851766
12,14.139118
27,26.240128
10,11.092345
0,0.5851755
12,13.978748
32,31.214268
11,12.940802
22,18.768343
10,10.301666
13,16.141634
0,3.37182
0,0.83923227
0,1.1890633
0,0.4899961
0,5.878106
0,0.5343043
31,38.571144
1,8.31721
13,12.885621
24,24.30375
28,28.364878
0,0.47440696
21,10.662741
0,0.4899961
12,12.913183
33,34.651863
3,2.6899471
15,16.541496
27,26.240128
4,4.4817204
3,3.392871
0,5.8110795
17,21.124302
4,3.4188962
11,12.642797
6,5.392153
19,21.968422
34,38.613747
34,38.613747
0,3.5838244
0,1.5922092
0,6.7146616
9,8.249029
15,18.16612
0,0.4980833
1,2.3738875
7,6.5077963
8,7.2999716
19,12.565472
0,0.41381612
0,0.2924621
12,11.828436
11,10.331044
6,5.76985
14,13.212331
9,8.83117
3,3.3518155
0,0.4883746
23,18.724596
2,2.7096407
1,2.0775418
0,1.1983424
0,1.5318985
2,3.3211436
14,15.170279
2,2.9813952
14,9.048295
0,0.7267909
14,12.858118
8,7.8136964
0,1.257215
3,3.392871
5,5.219889
11,11.3680725
9,9.707085
18,17.816216
33,41.06288
25,18.550167
0,7.9745774
16,15.196922
8,7.2999716
0,3.5852547
13,13.083984
7,6.4187627
33,34.651863
9,8.831121
4,12.307439
5,5.6143103
15,18.16612
3,2.6299214
13,16.141634
19,12.59515
6,5.291928
0,1.5318985
34,38.613747
0,0.43513772
0,0.47440696
24,19.228746
0,8.023742
4,3.9317343
0,0.73357123
0,0.4596934
35,37.23764
0,5.7481117
3,3.5364542
25,24.788618
3,3.2111027
0,1.5318985
24,24.30375
23,23.755407
22,23.2324
5,5.219889
22,19.328358
6,5.291928
27,26.240128
21,10.662741
13,13.083984
4,2.9588525
5,5.679751
0,3.5852547
12,15.790786
8,10.740271
0,0.4980833
4,3.8370442
9,9.34731
12,10.5378475
1,8.31721
12,13.764194
13,14.417221
4,4.1139827
1,1.6502784
0,1.3624296
10,12.968577
0,0.43513772
19,18.200377
8,7.8136964
28,28.364878
32,35.86242
8,8.267637
20,11.608185
13,15.269287
7,7.0265827
0,0.27635005
11,12.940802
32,35.86242
0,0.46636915
21,10.662741
0,5.3194194
3,3.2111027
35,37.23764
17,17.410128
0,6.4657545
6,5.291928
1,2.3738875
9,13.133935
19,21.968422
11,12.940802
10,9.310158
4,4.1139827
10,11.092345
0,0.4980833
34,38.254368
0,0.44730166
21,19.20092
0,1.2175715
2,9.5937605
8,7.706032
4,12.307439
6,15.563936
0,0.46636915
0,12.10149
11,10.5061035
30,24.924294
0,9.745084
20,22.280956
0,10.31695
12,11.828436
23,23.755407
2,2.3894885
20,18.455639
11,10.331044
0,7.2537546
15,16.59348
9,12.523367
0,0.4130413
11,11.353814
0,5.6055403
22,10.288988
5,5.219889
0,1.5318985
31,27.9871
2,3.0093296
27,26.959341
0,8.023742
10,12.211481
3,3.2111027
0,0.1474025
6,6.079031
22,23.2324
30,34.761578
1,2.0775418
6,6.079031
0,1.1983424
0,1.5922092
14,9.048295
11,10.5061035
3,10.897796
8,7.541985
0,0.42429128
14,17.140242
33,41.06288
12,13.456051
13,16.141634
12,10.5378475
31,27.9871
2,2.980345
10,14.232228
8,7.5596128
5,4.3293157
14,15.170279
8,7.541985
6,6.079031
22,23.2324
12,12.887256
0,0.1393552
0,1.5318985
16,16.996899
8,7.5020676
32,36.119503
5,5.6143103
17,14.387302
16,16.996899
7,11.138123
19,21.968422
29,31.354515
14,15.170279
6,15.563936
8,8.267637
28,19.462803
0,1.2220429
7,6.463949
18,13.604709
12,12.887256
3,3.853043
3,10.897796
6,5.392153
15,8.342943
7,6.386868
0,0.4839612
7,17.584797
23,23.755407
0,0.7267909
5,4.80627
2,2.6337276
10,9.310158
0,11.335214
4,3.9317343
15,7.89585
2,2.9813952
3,2.6299214
24,24.30375
0,6.4657545
0,0.41765013
5,13.846994
8,7.5020676
11,10.331044
6,6.5983987
18,17.816216
14,17.140242
27,10.311879
16,11.096204
0,3.569172
2,2.9813952
0,0.69058317
13,9.768995
0,7.0748696
18,13.211915
18,21.52649
0,0.1474025
6,15.563936
0,0.1393552
13,13.393937
30,24.924294
15,8.342943
1,2.6866384
0,7.2537546
0,0.30099753
20,11.608185
6,5.598134
7,6.145387
20,11.797196
8,7.5654855
0,1.1834066
7,6.4187627
0,7.0748696
0,0.2924621
19,18.200377
7,6.4187627
28,28.364878
2,2.7096407
1,2.6866384
29,22.126827
10,12.211481
3,3.392871
0,5.7617283
8,13.469381
0,12.692776
0,0.43513772
0,5.6112757
14,14.684221
9,8.95843
0,3.5412183
0,12.692776
22,23.2324
2,9.5937605
9,9.78542
0,7.0748696
0,0.46825662
5,4.80627
16,7.676985
21,10.662741
16,15.196922
24,18.646385
1,2.8664162
26,26.064714
18,13.604709
0,5.8110795
0,5.6724734
0,6.4657545
13,13.083984
33,41.357273
8,7.6124415
0,7.2537546
0,5.382937
0,0.63685375
0,0.69058317
19,12.59515
14,9.048295
24,24.30375
0,0.28795454
4,4.4817204
0,6.0355954
5,13.846994
0,0.41765013
4,4.4817204
13,13.083984
1,8.31721
0,0.1393552
4,3.8308957
6,5.422017
12,11.828436
0,0.46825662
9,9.707085
31,27.9871
0,0.46825662
18,21.52649
29,31.354515
29,31.354515
0,0.6776839
18,17.816216
6,5.4630485
18,21.52649
0,6.6134167
4,2.9588525
21,22.730368
25,19.140797
20,22.280956
5,4.580234
6,5.6491385
14,16.271395
0,7.9745774
14,12.858118
21,18.65751
8,7.5654855
13,15.269287
4,3.4188962
7,6.145387
15,16.59348
10,12.211481
0,0.30099753
5,4.849528
7,6.145387
4,3.4188962
10,14.232228
0,7.9745774
2,2.3375573
9,13.133935
26,10.086775
1,2.6191013
15,8.342943
2,2.980345
34,36.657063
0,1.1760945
0,0.2777577
12,11.828436
0,12.10149
0,0.4899961
8,8.267637
5,13.846994
21,22.730368
3,3.503096
0,0.2777577
1,2.1312144
23,18.724596
19,21.968422
0,6.6134167
24,18.646385
0,0.41765013
28,19.462803
18,21.52649
12,13.456051
13,13.393937
4,4.8326707
5,4.566144
4,4.1208706
8,7.5654855
0,5.878106
0,0.7267909
17,21.124302
5,4.580234
0,0.14351045
1,1.6502784
13,9.768995
3,3.2111027
11,11.353814
0,0.1474025
0,7.0748696
17,14.387302
18,13.604709
0,7.2537546
11,12.642797
11,10.319965
1,2.3738875
0,11.237581
12,12.887256
32,31.214268
3,10.897796
0,1.2303394
9,9.707085
13,13.083984
0,1.1834066
19,18.200377
4,4.4817204
1,2.5354416
0,0.14351045
24,18.646385
13,14.516761
7,6.386868
16,16.996899
0,3.3774202
11,11.3680725
0,7.9745774
0,5.32497
0,5.5780716
10,12.211481
7,11.138123
0,1.5922092
20,18.455639
15,18.16612
0,8.023742
0,5.8268347
4,3.4188962
0,9.745084
4,4.2448363
0,0.14180905
11,13.838697
0,1.252031
4,3.8308957
0,1.252031
5,4.580234
0,0.7406652
13,9.768995
7,7.0872016
0,3.5852547
2,2.1094606
10,10.262037
3,3.853043
0,10.31695
22,9.788092
17,13.70496
7,17.584797
15,8.342943
9,8.95843
4,3.8308957
10,10.675172
29,31.354515
0,5.6724734
9,8.83117
15,16.59348
19,12.59515
9,8.71754
22,18.768343
6,5.291928
7,7.0872016
0,0.1949355
22,18.768343
