epoch,train_loss,val_loss
1,-9.419279098510742,-10.299311637878418
2,-12.042006492614746,-10.506021499633789
3,-12.453557014465332,-10.67499828338623
4,-12.755219459533691,-11.135957717895508
5,-12.868224143981934,-11.152816772460938
6,-12.936755180358887,-11.41069221496582
7,-13.20142650604248,-11.15930461883545
8,-13.187825202941895,-11.366724967956543
9,-13.38733959197998,-11.731890678405762
10,-13.430071830749512,-11.59288215637207
11,-13.556539535522461,-11.769513130187988
12,-13.686245918273926,-12.048405647277832
13,-13.80428695678711,-12.007977485656738
14,-14.0347318649292,-12.294153213500977
15,-14.162005424499512,-12.280830383300781
16,-14.234919548034668,-12.394025802612305
17,-14.396878242492676,-12.317628860473633
18,-14.505857467651367,-12.793421745300293
19,-14.59668254852295,-12.867777824401855
20,-14.464138984680176,-12.547517776489258
21,-14.391036033630371,-12.973655700683594
22,-14.831826210021973,-13.086997985839844
23,-15.048544883728027,-13.180981636047363
24,-15.03572940826416,-12.90514850616455
25,-15.076403617858887,-12.977005004882812
26,-15.025420188903809,-13.179654121398926
27,-14.91004753112793,-12.992582321166992
28,-15.137314796447754,-13.542950630187988
29,-15.32858657836914,-13.293350219726562
30,-15.425505638122559,-13.569786071777344
31,-15.410513877868652,-13.72929859161377
32,-15.473470687866211,-13.709988594055176
33,-15.510225296020508,-13.678692817687988
34,-15.580646514892578,-13.87492847442627
35,-15.686594009399414,-13.700894355773926
36,-15.744014739990234,-13.778921127319336
37,-15.760032653808594,-13.787435531616211
38,-15.744302749633789,-13.621469497680664
39,-15.784089088439941,-13.968099594116211
40,-15.868780136108398,-13.786230087280273
41,-15.871384620666504,-14.162249565124512
42,-15.96484375,-14.030489921569824
43,-15.957864761352539,-14.209135055541992
44,-16.014129638671875,-14.181039810180664
45,-15.713544845581055,-13.864362716674805
46,-15.938806533813477,-13.957223892211914
47,-15.99921989440918,-13.67315673828125
48,-15.859046936035156,-14.285052299499512
49,-16.081872940063477,-13.5525541305542
50,-15.884217262268066,-14.249679565429688
