target,prediction
4,3.0855763
8,23.270784
1,5.2103405
0,11.24408
17,23.509624
21,21.277279
21,21.277279
0,0.26804113
13,12.965742
0,0.0075946483
17,23.40036
7,11.194458
3,2.6162324
0,0.37336364
3,2.8746388
5,8.645943
10,8.338569
4,7.6151843
8,6.752844
13,12.965742
17,16.856327
25,20.13617
23,17.072344
4,3.4281123
10,13.680606
6,4.9064817
3,2.6059954
20,21.304422
6,4.6406007
24,25.189688
15,17.182035
0,0.599755
15,17.374495
10,9.8715
31,21.877907
0,2.9047503
16,15.6415205
1,1.8132818
2,2.1992192
30,30.516237
0,0.276534
23,24.41984
11,20.44154
0,0.01917803
14,15.986635
0,0.599755
21,18.354254
5,8.645943
0,5.783004
9,7.9497833
0,0.352099
6,9.804114
0,6.3281603
21,18.118587
28,26.365631
18,20.841064
0,15.48037
5,5.64288
1,1.6934506
12,12.571042
1,2.2092416
0,2.6588504
3,2.963972
6,6.5109906
3,6.70892
0,2.9047503
12,14.821337
2,2.1658015
1,1.6949466
0,6.3281603
5,3.8539095
0,10.84806
13,15.186368
11,9.642131
29,28.36512
12,14.043249
0,10.84806
0,6.415628
12,12.042981
3,3.1182654
0,5.6013136
3,2.608901
35,34.25776
3,2.6059954
0,1.7165834
9,7.7149754
9,8.684332
21,21.277279
17,18.184778
13,14.196732
0,11.24408
9,8.012025
12,15.023035
0,0.6228334
0,0.019847305
0,0.276534
4,3.170159
14,27.840109
30,19.710587
2,2.1992192
0,1.5848111
12,14.343131
11,13.860739
0,10.842146
24,18.85623
0,2.7259517
11,12.445427
6,4.6406007
13,16.090849
7,6.654946
6,6.5109906
16,13.963912
8,6.752844
0,0.54734653
3,2.889225
33,36.55278
0,0.019847305
5,4.045056
0,5.783004
15,16.303696
31,21.877907
34,30.819014
0,0.1473809
14,14.159953
16,13.812202
0,6.415628
6,4.8113904
27,20.416143
3,2.963972
0,0.59543717
7,5.7435145
29,29.33069
7,11.194458
9,7.7149754
5,5.601222
33,27.695679
0,0.5379251
0,0.01917803
18,20.04226
28,14.831362
22,23.50945
22,18.387676
4,3.8334708
27,27.506048
21,24.559961
18,19.09172
18,19.09172
3,2.6059954
0,1.4623777
15,16.303696
33,36.55278
12,14.043249
4,3.40965
1,1.6934506
23,17.072344
0,2.6588504
0,5.6013136
19,19.477482
10,21.65854
17,18.184778
10,9.1665535
17,23.40036
14,18.484394
28,26.365631
0,11.741623
1,1.6934506
13,14.228157
10,9.053444
30,19.315754
0,0.13908757
13,27.25502
29,17.029942
0,0.17135067
0,2.1812193
0,6.415628
2,1.900526
4,2.2286203
18,23.03454
9,9.77554
25,24.115572
12,13.944938
5,4.2127967
22,18.387676
3,2.963972
32,31.729483
5,3.5983405
15,26.618397
12,11.148011
25,19.062979
23,18.637552
22,19.438467
2,2.4248579
0,11.244375
13,14.228157
19,17.520851
0,15.084056
2,1.8490502
23,17.072344
20,21.97236
10,9.053444
20,21.304422
5,4.2127967
7,5.7435145
10,8.98247
0,1.5848111
2,2.1908007
31,32.83236
0,0.1473809
7,15.679709
10,13.680606
2,2.2520363
6,6.5109906
8,15.518457
12,14.062937
20,17.820808
0,0.352099
28,26.365631
0,11.741623
8,6.752844
0,0.13908757
16,25.133554
7,11.194458
14,14.415506
12,19.651669
19,20.167746
28,14.831362
15,14.605322
0,6.3281603
26,25.43397
31,27.735716
27,26.354532
0,5.6013136
8,6.6087513
0,0.0073616453
7,5.5215197
23,26.484846
6,4.198404
14,14.159953
0,0.9146557
7,15.644236
0,0.59543717
0,0.57101774
0,1.5848111
2,2.2520363
0,2.5758445
20,21.543427
3,2.8746388
22,17.76311
2,5.9112687
4,3.6240568
21,22.48564
9,8.012025
4,3.170159
8,6.4190307
10,8.9101305
4,3.6240568
0,0.1473809
0,0.59543717
2,2.6857758
19,17.520851
14,15.080327
11,20.881336
8,6.928995
5,3.9008255
30,19.315754
13,15.186368
2,2.1992192
1,5.2103405
2,5.9112687
3,6.70892
0,2.9505858
1,2.3738422
0,0.01917803
11,20.881336
20,17.958656
0,0.20334148
0,12.280247
0,0.26175416
0,0.60275096
20,23.254612
12,15.023035
31,22.325592
0,0.2818933
15,18.71185
7,5.5215197
27,26.354532
6,4.9064817
0,0.1473809
3,2.083962
0,15.48037
3,2.6059954
16,14.797637
0,0.5973216
2,2.4248579
16,18.927675
0,0.20102437
6,5.757418
13,14.392267
1,1.8132818
11,15.470456
5,4.7881923
3,6.70892
0,0.599755
12,12.571042
0,11.24408
0,0.5973216
9,22.455627
16,25.133554
5,4.7881923
0,0.0075946483
0,6.777021
30,30.516237
0,0.14445908
33,27.695679
11,14.15673
0,0.5973216
3,3.1182654
0,2.6658943
0,0.18290807
14,15.157535
13,14.531991
1,1.6949466
14,25.96769
0,6.840171
21,18.118587
13,19.296352
22,20.31823
24,19.917782
16,25.133554
15,18.600548
12,13.944938
26,21.165817
9,7.9910026
0,2.1597776
0,0.007837514
0,2.1597776
11,11.152705
15,14.917203
11,15.470456
18,20.04226
5,4.2127967
6,9.804114
14,15.080327
11,15.470456
0,0.16300696
9,7.7355156
11,9.913152
1,2.4553022
5,4.069544
12,12.571042
5,3.5983405
0,0.2818933
18,23.03454
0,0.59543717
3,2.6378143
25,19.062979
20,21.97236
9,8.684332
8,6.5503087
12,11.148011
16,16.312494
14,18.484394
2,2.4248579
6,4.210995
0,15.198517
11,9.592413
15,24.250355
12,14.043249
2,5.9112687
32,31.729483
34,45.861824
18,19.09172
11,9.592413
15,14.605322
0,0.007837514
4,3.720766
0,15.48037
7,6.654946
2,1.8490502
1,1.8132818
0,0.26175416
26,21.165817
0,5.783004
0,0.5777722
20,17.820808
6,5.757418
11,12.22526
29,17.387127
1,2.0613122
5,5.601222
27,26.354532
16,17.390377
15,26.618397
27,20.416143
4,3.6240568
10,8.338569
0,0.17135067
14,27.840109
0,0.352099
1,2.3738422
0,0.21203636
0,0.60728365
5,5.601222
18,23.03454
17,18.184778
15,18.600548
9,22.032051
9,7.7355156
25,24.115572
10,21.65854
11,12.22526
16,16.521038
0,1.5848111
9,7.3393583
17,17.743305
0,0.27647045
1,1.8034631
16,16.521038
5,4.7881923
19,17.520851
0,0.6228334
21,21.277279
30,31.55504
19,22.01569
4,3.0779731
0,0.8443611
0,2.1812193
14,13.945517
5,4.045056
17,19.669594
5,4.325705
3,2.8746388
0,5.783004
2,2.6857758
4,3.0779731
0,0.276534
13,14.588569
20,18.928614
4,3.0779731
0,0.6228334
6,4.7058086
32,24.697952
0,1.7165834
0,2.1597776
11,9.913152
24,25.189688
5,5.7048073
24,18.85623
8,7.6317773
13,14.196732
18,17.196356
34,46.07409
24,18.85623
0,15.48037
9,8.684332
26,22.1198
8,6.5503087
13,11.929291
14,18.484394
0,0.57101774
2,2.6857758
0,1.7165834
18,18.103413
1,2.0613122
0,0.25907627
8,6.634519
4,7.769918
15,18.600548
0,0.20102437
0,2.849692
2,2.1658015
13,14.588569
17,16.856327
15,14.605322
20,18.928614
20,21.97236
