Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
8,402,0.8,0.42902881536819637,1,1,1,0.2,0
8,372,0.8,0.39701173959445035,1,1,2,0.2,0
8,414,0.8,0.4418356456776948,1,1,3,0.2,0
8,382,0.8,0.40768409818569906,1,1,4,0.2,0
8,373,0.8,0.39807897545357523,1,1,5,0.2,0
8,372,0.8,0.39701173959445035,1,2,1,0.2,0
8,394,0.8,0.4204909284951974,1,2,2,0.2,0
7,381,0.7,0.4066168623265742,1,2,3,0.2,0
8,399,0.8,0.4258271077908218,1,2,4,0.2,0
7,397,0.7,0.423692636072572,1,2,5,0.2,0
8,429,0.8,0.4578441835645678,1,3,1,0.2,0
8,430,0.8,0.4589114194236926,1,3,2,0.2,0
8,377,0.8,0.4023479188900747,1,3,3,0.2,0
7,386,0.7,0.4119530416221985,1,3,4,0.2,0
8,372,0.8,0.39701173959445035,1,3,5,0.2,0
7,373,0.7,0.39807897545357523,1,4,1,0.2,0
8,393,0.8,0.4194236926360726,1,4,2,0.2,0
8,415,0.8,0.4429028815368196,1,4,3,0.2,0
8,394,0.8,0.4204909284951974,1,4,4,0.2,0
7,416,0.7,0.4439701173959445,1,4,5,0.2,0
8,378,0.8,0.4034151547491996,1,5,1,0.2,0
8,423,0.8,0.45144076840981856,1,5,2,0.2,0
8,404,0.8,0.4311632870864461,1,5,3,0.2,0
8,407,0.8,0.4343649946638207,1,5,4,0.2,0
8,395,0.8,0.4215581643543223,1,5,5,0.2,0
8,391,0.8,0.41728922091782283,1,6,1,0.2,0
7,420,0.7,0.44823906083244397,1,6,2,0.2,0
8,380,0.8,0.4055496264674493,1,6,3,0.2,0
8,461,0.8,0.4919957310565635,1,6,4,0.2,0
8,365,0.8,0.3895410885805763,1,6,5,0.2,0
7,378,0.7,0.4034151547491996,1,7,1,0.2,0
8,391,0.8,0.41728922091782283,1,7,2,0.2,0
7,362,0.7,0.3863393810032017,1,7,3,0.2,0
8,413,0.8,0.4407684098185699,1,7,4,0.2,0
8,374,0.8,0.3991462113127001,1,7,5,0.2,0
8,402,0.8,0.42902881536819637,1,8,1,0.2,0
7,383,0.7,0.4087513340448239,1,8,2,0.2,0
7,407,0.7,0.4343649946638207,1,8,3,0.2,0
8,408,0.8,0.43543223052294555,1,8,4,0.2,0
8,358,0.8,0.3820704375667022,1,8,5,0.2,0
7,402,0.7,0.42902881536819637,1,9,1,0.2,0
8,399,0.8,0.4258271077908218,1,9,2,0.2,0
8,424,0.8,0.45250800426894344,1,9,3,0.2,0
7,422,0.7,0.4503735325506937,1,9,4,0.2,0
7,360,0.7,0.384204909284952,1,9,5,0.2,0
7,394,0.7,0.4204909284951974,1,10,1,0.2,0
7,382,0.7,0.40768409818569906,1,10,2,0.2,0
7,356,0.7,0.3799359658484525,1,10,3,0.2,0
8,412,0.8,0.439701173959445,1,10,4,0.2,0
7,395,0.7,0.4215581643543223,1,10,5,0.2,0
7,364,0.7,0.38847385272145146,1,11,1,0.2,0
8,359,0.8,0.3831376734258271,1,11,2,0.2,0
8,367,0.8,0.39167556029882605,1,11,3,0.2,0
8,382,0.8,0.40768409818569906,1,11,4,0.2,0
8,378,0.8,0.4034151547491996,1,11,5,0.2,0
