current_time_step,drone_id,battery,estimated_waiting,energy_to_fly_to_charger,time_to_done_charging,charger,potential_drones_length,waiting_drones_length,accepted_queues_length,charging_drones_length
107,Drone_79,0.4099999999999995,0.0,0.2109502310972899,21.12706111897288,Charger_29,3,1,0,0
108,Drone_73,0.37999999999999945,0.0,0.18439088914585774,18.47126455015161,Charger_30,2,1,0,0
125,Drone_74,0.3099999999999994,0.0,0.11401754250991379,11.433914952691776,Charger_28,3,1,0,0
134,Drone_76,0.26499999999999935,0.0,0.15,15.0354,Charger_30,1,1,0,1
139,Drone_78,0.24499999999999933,0.0,0.11401754250991379,11.436514952691775,Charger_29,2,2,0,1
149,Drone_80,0.1999999999999993,0.0,0.09486832980505139,9.52262771369734,Charger_28,2,2,0,1
166,Drone_75,0.10999999999999921,0.0,0.0806225774829855,8.101082651397869,Charger_29,2,1,0,1
248,Drone_79,0.4099999999999995,0.0,0.2109502310972899,21.12706111897288,Charger_29,3,1,0,0
255,Drone_73,0.37999999999999945,0.0,0.18439088914585774,18.47126455015161,Charger_30,2,1,0,0
286,Drone_74,0.3099999999999994,0.0,0.11401754250991379,11.433914952691776,Charger_28,2,1,0,0
289,Drone_80,0.3499999999999994,0.0,0.15,15.032,Charger_30,1,1,0,1
302,Drone_78,0.3099999999999994,0.0,0.11401754250991379,11.433914952691776,Charger_29,3,1,0,0
326,Drone_75,0.28999999999999937,0.0,0.09219544457292887,9.251632275075805,Charger_28,2,1,0,0
328,Drone_76,0.17999999999999927,0.0,0.0806225774829855,8.098282651397868,Charger_29,2,1,0,1
389,Drone_79,0.4099999999999995,0.0,0.2109502310972899,21.12706111897288,Charger_29,3,1,0,0
402,Drone_73,0.37999999999999945,0.0,0.18439088914585774,18.47126455015161,Charger_30,2,1,0,0
441,Drone_80,0.28999999999999937,0.0,0.09486832980505139,9.51902771369734,Charger_28,2,1,0,0
461,Drone_74,0.23999999999999932,0.0,0.11401754250991379,11.436714952691776,Charger_28,2,1,0,1
463,Drone_78,0.3099999999999994,0.0,0.11401754250991379,11.433914952691776,Charger_29,3,1,0,0
473,Drone_76,0.3499999999999994,0.0,0.15,15.032,Charger_30,1,1,0,0
489,Drone_75,0.26999999999999935,0.0,0.0806225774829855,8.094682651397868,Charger_29,2,1,0,1
