epoch,train_loss,val_loss
1,-10.452376365661621,-12.273828506469727
2,-13.331772804260254,-12.900702476501465
3,-13.861820220947266,-12.9174165725708
4,-14.008257865905762,-13.159746170043945
5,-14.246885299682617,-13.274358749389648
6,-14.449166297912598,-13.425321578979492
7,-14.611104011535645,-13.506399154663086
8,-14.607837677001953,-13.682059288024902
9,-14.795418739318848,-13.810469627380371
10,-15.022892951965332,-13.96522331237793
11,-15.12105655670166,-13.977334976196289
12,-15.340763092041016,-14.180549621582031
13,-15.360013961791992,-14.18201732635498
14,-15.541082382202148,-14.549263000488281
15,-15.704498291015625,-14.612030982971191
16,-15.849180221557617,-14.775277137756348
17,-15.846741676330566,-14.92091178894043
18,-16.002071380615234,-14.85126781463623
19,-16.117521286010742,-14.756942749023438
20,-16.091157913208008,-14.96379566192627
21,-16.267288208007812,-15.173946380615234
22,-16.3774471282959,-15.283507347106934
23,-16.422443389892578,-15.27306842803955
24,-16.434329986572266,-15.244156837463379
25,-16.38665771484375,-15.0693359375
26,-16.47154998779297,-15.268031120300293
27,-16.582447052001953,-15.018787384033203
28,-16.39764404296875,-15.336055755615234
29,-16.64442253112793,-15.511160850524902
30,-16.74272918701172,-15.31417465209961
31,-16.802358627319336,-15.63554859161377
32,-16.811120986938477,-15.452411651611328
33,-16.544719696044922,-15.573953628540039
34,-16.857173919677734,-15.307440757751465
35,-16.749160766601562,-15.637983322143555
36,-16.89594078063965,-15.569575309753418
37,-16.742149353027344,-15.255183219909668
38,-16.790550231933594,-15.633584976196289
39,-16.768863677978516,-15.714666366577148
40,-16.88336753845215,-15.356066703796387
41,-16.999237060546875,-15.707845687866211
42,-17.15045166015625,-15.84363079071045
43,-17.222370147705078,-15.758496284484863
44,-17.22611427307129,-15.654541015625
45,-17.18942642211914,-15.78098201751709
46,-17.193891525268555,-15.831252098083496
47,-17.31100845336914,-15.90008544921875
48,-17.2548885345459,-15.94269847869873
49,-17.271766662597656,-15.859698295593262
50,-17.38724708557129,-15.958365440368652
