epoch,train_loss,val_loss
1,-9.215227127075195,-15.589491844177246
2,-12.624589920043945,-15.901800155639648
3,-13.262452125549316,-16.491315841674805
4,-13.385090827941895,-16.32426643371582
5,-13.590269088745117,-16.479454040527344
6,-13.604544639587402,-16.706390380859375
7,-13.733551979064941,-17.01400375366211
8,-13.899173736572266,-17.078433990478516
9,-14.05311107635498,-17.39000129699707
10,-14.05281925201416,-17.49428939819336
11,-14.231193542480469,-17.284757614135742
12,-14.327254295349121,-17.851003646850586
13,-14.223847389221191,-17.503456115722656
14,-14.452441215515137,-18.00094223022461
15,-14.642849922180176,-18.053190231323242
16,-14.734831809997559,-18.157047271728516
17,-14.88078784942627,-18.411752700805664
18,-14.883386611938477,-17.028486251831055
19,-14.828763008117676,-18.383344650268555
20,-14.989363670349121,-18.48622703552246
21,-15.257192611694336,-18.713544845581055
22,-15.304648399353027,-18.78373908996582
23,-15.21466064453125,-18.578527450561523
24,-15.35558032989502,-18.870101928710938
25,-15.401206970214844,-18.620800018310547
26,-15.431432723999023,-18.977800369262695
27,-15.549727439880371,-18.9191951751709
28,-15.675673484802246,-18.5593204498291
29,-15.549948692321777,-18.809425354003906
30,-15.6520414352417,-18.93612289428711
31,-15.632691383361816,-19.133251190185547
32,-15.68801212310791,-18.515918731689453
33,-15.559050559997559,-18.252704620361328
34,-15.631003379821777,-19.154504776000977
35,-15.896310806274414,-18.77956771850586
36,-15.82180404663086,-18.801321029663086
37,-15.780770301818848,-18.7401065826416
38,-15.841961860656738,-19.319034576416016
39,-15.96466064453125,-19.25314712524414
40,-15.984841346740723,-19.287288665771484
41,-16.038599014282227,-19.36701011657715
42,-15.963096618652344,-19.252647399902344
43,-15.869603157043457,-19.159730911254883
44,-16.05253791809082,-19.423900604248047
45,-16.11348533630371,-18.894512176513672
46,-16.04738998413086,-19.210599899291992
47,-16.07729721069336,-19.264087677001953
48,-15.96661376953125,-19.372570037841797
49,-16.09022331237793,-19.125093460083008
50,-16.187725067138672,-19.02583885192871
