Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
14,43,0.7,0.04589114194236926,2,1,1,0.2,0
14,38,0.7,0.04055496264674493,2,1,2,0.2,0
14,51,0.7,0.054429028815368194,2,1,3,0.2,0
14,46,0.7,0.04909284951974386,2,1,4,0.2,0
14,42,0.7,0.044823906083244394,2,1,5,0.2,0
14,35,0.7,0.03735325506937033,2,1,6,0.2,0
14,58,0.7,0.061899679829242264,2,1,7,0.2,0
14,33,0.7,0.035218783351120594,2,1,8,0.2,0
14,40,0.7,0.042689434364994665,2,1,9,0.2,0
14,53,0.7,0.05656350053361793,2,1,10,0.2,0
