target,prediction
18,39.141766
64,19.42284
112,27.675396
5,22.543324
45,42.227787
76,34.940098
57,25.433903
25,20.379913
19,31.8972
84,17.630383
0,53.37022
73,20.928032
69,33.89469
28,24.571827
37,42.464157
32,25.410034
15,52.740013
8,43.760582
9,40.37962
55,16.505629
41,19.814518
75,33.153797
69,57.72114
27,33.012398
60,45.39947
33,26.875265
36,42.52467
64,26.391644
36,35.038795
44,61.584896
33,15.121771
27,47.339546
36,44.828945
136,42.009026
85,35.555317
20,33.646175
38,77.57979
102,31.450962
100,23.318842
13,48.39233
90,33.976612
52,23.528437
25,49.618504
64,33.397404
11,23.490446
71,47.105007
0,76.08572
126,57.163773
62,16.527672
84,20.315502
12,34.358967
15,36.544006
14,15.304976
54,43.59535
76,66.504425
33,23.131372
10,27.23765
47,26.87378
27,22.089624
61,23.885433
15,22.114819
13,30.44645
8,6.6894426
39,51.77977
33,20.482851
51,37.879242
39,40.714817
50,29.301523
18,29.19088
50,59.009007
9,36.99876
27,28.944847
52,80.66644
36,31.151535
18,28.723787
55,49.75615
6,19.03616
68,32.665993
34,27.431324
30,41.729717
51,26.125292
12,47.531403
20,27.822107
101,31.976723
3,21.623362
55,64.0014
41,33.97933
22,27.099564
38,22.304379
36,15.384416
11,41.316402
20,35.567757
44,32.167336
51,46.16005
18,57.430893
0,14.343484
0,6.894086
7,36.85572
33,40.632458
4,26.542799
36,76.46306
44,65.69729
94,26.234367
7,10.518635
68,14.057385
0,40.727566
66,32.351727
3,10.381733
85,16.047686
59,20.16398
16,23.952784
0,47.311295
42,25.77158
18,46.18235
49,11.646558
29,36.877666
113,18.23399
9,41.52137
41,37.93778
102,40.221626
77,28.651949
31,44.35561
54,21.382635
29,36.192932
16,32.409645
21,21.47622
31,93.48819
4,22.895676
6,22.422073
32,60.929
47,52.98827
123,19.137453
36,35.038795
76,19.08044
62,22.014845
34,30.360682
48,18.510092
126,38.157578
87,22.91805
35,27.22767
31,57.02781
26,10.615469
6,40.383064
29,20.686966
15,18.56827
6,21.591526
19,12.972644
27,59.261547
42,24.847967
91,31.51544
87,29.290466
40,39.7645
11,64.90654
0,19.77387
9,36.70232
87,25.674265
15,28.521152
0,15.460238
53,54.24789
