target,prediction
18,28.516733
64,37.55423
112,77.026726
5,17.49387
45,40.88154
76,46.7301
57,43.688015
25,14.422561
19,44.680107
84,63.175762
0,20.066645
73,60.328743
69,61.117382
28,34.787636
37,56.178196
32,38.45112
15,27.34346
8,31.938673
9,15.604444
55,54.0473
41,68.359856
75,60.71146
69,60.64529
27,26.89604
60,43.365566
33,28.809814
36,40.83063
64,99.873436
36,45.827457
44,54.089207
33,26.940947
27,43.046623
36,21.971601
136,90.02357
85,73.35005
20,38.56145
38,34.942715
102,88.2667
100,96.51361
13,25.734863
90,46.348957
52,55.646442
25,30.341541
64,29.161558
11,25.957817
71,48.48212
0,70.61238
126,83.41826
62,65.503784
84,36.811794
12,21.857439
15,27.86127
14,40.613426
54,74.718475
76,53.49688
33,74.19211
10,27.021162
47,56.812523
27,45.99193
61,73.66214
15,21.371534
13,44.02398
8,7.599954
39,64.08355
33,68.31935
51,44.878418
39,20.944284
50,76.294395
18,56.58253
50,57.47577
9,12.699633
27,22.773096
52,61.962166
36,30.805151
18,25.558895
55,37.94792
6,11.947393
68,41.174877
34,41.16125
30,30.161144
51,56.533527
12,25.167068
20,59.342365
101,87.19278
3,7.0011954
55,61.341053
41,60.078648
22,53.01539
38,56.550407
36,28.965565
11,14.561571
20,29.991863
44,70.36574
51,59.541084
18,40.85001
0,11.679027
0,2.8985958
7,25.049349
33,20.13796
4,22.033009
36,26.333605
44,51.52414
94,63.94677
7,7.9105835
68,76.642395
0,13.766796
66,80.563156
3,11.693906
85,70.07052
59,33.331333
16,31.064825
0,18.070059
42,48.19574
18,15.988319
49,34.54963
29,62.170517
113,78.08352
9,44.501915
41,49.98807
102,101.55056
77,45.98841
31,34.56689
54,70.28264
29,85.419846
16,27.59079
21,24.314983
31,33.234222
4,17.297098
6,24.190554
32,32.420322
47,28.298498
123,86.96905
36,45.827457
76,50.99138
62,73.59908
34,51.618988
48,62.59034
126,100.370766
87,71.6952
35,38.240646
31,45.679596
26,15.986509
6,19.629848
29,61.878548
15,17.175
6,18.582783
19,43.960693
27,43.94033
42,44.81219
91,74.977516
87,36.93651
40,31.612186
11,27.216969
0,13.757327
9,18.474646
87,92.41995
15,36.227844
0,13.841717
53,24.584204
39,30.988028
87,60.8453
44,54.089207
8,23.690008
48,39.94288
11,12.438479
13,29.511244
42,40.373573
48,64.64711
33,41.90792
21,55.48752
70,71.10342
56,62.175262
36,27.538738
84,68.717
16,26.125305
89,58.921173
41,42.286182
41,49.719128
27,42.66805
30,30.917948
89,55.09316
0,11.968759
5,29.055634
8,13.821007
53,42.822426
71,67.89172
53,69.62635
44,53.975815
37,31.080738
13,18.28972
57,54.636772
5,9.251106
75,73.95997
30,42.79101
101,62.671814
72,60.296505
8,15.792954
133,50.600582
0,23.577066
15,43.727104
0,27.102406
22,24.821991
15,27.34346
21,27.275225
1,29.175905
61,65.740974
62,55.50064
66,44.6208
60,67.70118
26,31.15172
21,39.462605
1,36.79225
46,37.689503
66,79.72547
2,18.619884
13,21.514866
114,54.489017
71,37.029964
76,107.43352
39,47.8637
15,18.146225
91,71.02639
40,53.975815
5,21.819004
16,30.944866
100,65.91188
