Active Drones,Total Damage,Energy Consumed
7,340,24.099999999999977
7,367,22.49999999999995
7,325,24.199999999999978
7,188,25.299999999999994
7,363,24.99999999999996
7,368,25.099999999999977
7,354,26.4
7,238,24.29999999999998
7,281,24.599999999999973
7,300,25.099999999999987
7,229,24.39999999999998
7,217,24.69999999999999
7,307,25.399999999999988
7,280,24.799999999999997
7,288,24.799999999999983
