timestep,protectingDrones,chargingDrones,deadDrones,allBirds,eatingBirds,allChargers,idleChargers,energyConsumed,damageRate
82,5,0,0,10,3,3,2,0.2,0.08333333333333333
83,5,0,0,10,3,3,2,0.2,0.08333333333333333
84,5,0,0,10,4,3,2,0.2,0.1111111111111111
85,5,0,0,10,3,3,2,0.2,0.08333333333333333
86,4,0,0,10,3,3,2,0.2,0.08333333333333333
87,4,0,0,10,2,3,2,0.2,0.05555555555555555
88,4,0,0,10,2,3,2,0.2,0.05555555555555555
89,4,0,0,10,2,3,2,0.2,0.05555555555555555
90,4,0,0,10,2,3,2,0.2,0.05555555555555555
91,4,0,0,10,2,3,2,0.2,0.05555555555555555
92,4,0,0,10,3,3,2,0.2,0.08333333333333333
93,4,0,0,10,3,3,2,0.2,0.08333333333333333
94,4,0,0,10,3,3,2,0.2,0.08333333333333333
95,4,0,0,10,2,3,2,0.2,0.05555555555555555
96,4,0,0,10,2,3,2,0.2,0.05555555555555555
97,3,0,0,10,3,3,2,0.2,0.08333333333333333
98,3,0,0,10,3,3,2,0.2,0.08333333333333333
99,3,0,0,10,2,3,2,0.2,0.05555555555555555
100,2,0,0,10,3,3,2,0.2,0.08333333333333333
101,2,0,0,10,2,3,2,0.2,0.05555555555555555
102,2,0,0,10,1,3,2,0.2,0.027777777777777776
103,2,0,0,10,3,3,2,0.2,0.08333333333333333
104,2,0,0,10,4,3,2,0.2,0.1111111111111111
105,2,0,0,10,5,3,2,0.2,0.1388888888888889
106,2,0,0,10,4,3,2,0.2,0.1111111111111111
107,2,0,0,10,3,3,2,0.2,0.08333333333333333
108,2,0,0,10,2,3,2,0.2,0.05555555555555555
109,2,0,0,10,2,3,2,0.2,0.05555555555555555
110,2,0,0,10,2,3,2,0.2,0.05555555555555555
111,2,0,0,10,2,3,2,0.2,0.05555555555555555
112,2,0,0,10,3,3,2,0.2,0.08333333333333333
113,2,0,0,10,3,3,2,0.2,0.08333333333333333
114,2,0,0,10,4,3,2,0.2,0.1111111111111111
115,2,0,0,10,4,3,2,0.2,0.1111111111111111
116,2,0,0,10,2,3,2,0.2,0.05555555555555555
117,2,0,0,10,2,3,2,0.2,0.05555555555555555
118,2,0,0,10,2,3,2,0.2,0.05555555555555555
119,2,0,0,10,1,3,2,0.2,0.027777777777777776
120,2,0,0,10,1,3,2,0.2,0.027777777777777776
121,2,1,0,10,1,3,2,0.2,0.027777777777777776
122,2,1,0,10,2,3,2,0.2,0.05555555555555555
123,2,1,0,10,3,3,2,0.2,0.08333333333333333
124,2,1,0,10,2,3,2,0.2,0.05555555555555555
125,2,1,0,10,2,3,3,0,0.05555555555555555
126,1,0,0,10,2,3,2,0.2,0.05555555555555555
127,1,0,0,10,2,3,2,0.2,0.05555555555555555
128,1,0,0,10,2,3,2,0.2,0.05555555555555555
129,1,0,0,10,2,3,2,0.2,0.05555555555555555
130,1,0,0,10,2,3,2,0.2,0.05555555555555555
131,1,0,0,10,2,3,2,0.2,0.05555555555555555
132,1,1,0,10,2,3,2,0.2,0.05555555555555555
133,1,1,0,10,2,3,2,0.2,0.05555555555555555
134,1,1,0,10,3,3,2,0.2,0.08333333333333333
135,1,1,0,10,3,3,2,0.2,0.08333333333333333
136,1,1,0,10,3,3,3,0,0.08333333333333333
137,1,0,0,10,3,3,2,0.2,0.08333333333333333
138,2,0,0,10,4,3,2,0.2,0.1111111111111111
139,2,0,0,10,3,3,2,0.2,0.08333333333333333
140,2,0,0,10,3,3,2,0.2,0.08333333333333333
141,2,0,0,10,3,3,2,0.2,0.08333333333333333
142,2,0,0,10,4,3,2,0.2,0.1111111111111111
143,2,0,0,10,3,3,2,0.2,0.08333333333333333
144,2,0,0,10,2,3,2,0.2,0.05555555555555555
145,2,0,0,10,2,3,2,0.2,0.05555555555555555
146,2,0,0,10,3,3,2,0.2,0.08333333333333333
147,2,1,0,10,2,3,2,0.2,0.05555555555555555
148,2,1,0,10,3,3,2,0.2,0.08333333333333333
149,2,1,0,10,3,3,2,0.2,0.08333333333333333
150,2,1,0,10,2,3,2,0.2,0.05555555555555555
151,2,1,0,10,2,3,3,0,0.05555555555555555
152,2,0,0,10,2,3,2,0.2,0.05555555555555555
153,3,0,0,10,2,3,2,0.2,0.05555555555555555
154,3,0,0,10,2,3,2,0.2,0.05555555555555555
155,3,0,0,10,3,3,2,0.2,0.08333333333333333
156,3,0,0,10,3,3,2,0.2,0.08333333333333333
157,3,1,0,10,3,3,2,0.2,0.08333333333333333
158,3,1,0,10,3,3,2,0.2,0.08333333333333333
159,3,1,0,10,2,3,2,0.2,0.05555555555555555
160,3,1,0,10,2,3,2,0.2,0.05555555555555555
161,3,1,0,10,2,3,3,0,0.05555555555555555
162,3,0,0,10,2,3,2,0.2,0.05555555555555555
163,4,0,0,10,1,3,2,0.2,0.027777777777777776
164,4,0,0,10,0,3,2,0.2,0.0
165,4,0,0,10,0,3,2,0.2,0.0
166,4,0,0,10,1,3,2,0.2,0.027777777777777776
167,4,1,0,10,0,3,2,0.2,0.0
168,4,1,0,10,0,3,2,0.2,0.0
169,4,1,0,10,1,3,2,0.2,0.027777777777777776
170,4,1,0,10,2,3,2,0.2,0.05555555555555555
171,4,1,0,10,2,3,3,0,0.05555555555555555
172,4,0,0,10,1,3,2,0.2,0.027777777777777776
173,5,0,0,10,1,3,2,0.2,0.027777777777777776
174,5,0,0,10,1,3,2,0.2,0.027777777777777776
175,5,0,0,10,3,3,2,0.2,0.08333333333333333
176,5,0,0,10,2,3,2,0.2,0.05555555555555555
177,5,0,0,10,2,3,2,0.2,0.05555555555555555
178,5,0,0,10,2,3,2,0.2,0.05555555555555555
179,5,1,0,10,2,3,2,0.2,0.05555555555555555
180,5,1,0,10,3,3,2,0.2,0.08333333333333333
181,5,1,0,10,2,3,2,0.2,0.05555555555555555
182,5,1,0,10,2,3,2,0.2,0.05555555555555555
183,5,1,0,10,2,3,3,0,0.05555555555555555
184,5,0,0,10,1,3,2,0.2,0.027777777777777776
185,6,0,0,10,1,3,2,0.2,0.027777777777777776
186,6,0,0,10,1,3,2,0.2,0.027777777777777776
187,6,0,0,10,1,3,2,0.2,0.027777777777777776
188,6,0,0,10,1,3,2,0.2,0.027777777777777776
189,6,0,0,10,1,3,2,0.2,0.027777777777777776
190,6,1,0,10,1,3,2,0.2,0.027777777777777776
191,6,1,0,10,1,3,2,0.2,0.027777777777777776
192,6,1,0,10,2,3,2,0.2,0.05555555555555555
193,6,1,0,10,2,3,2,0.2,0.05555555555555555
194,6,1,0,10,2,3,3,0,0.05555555555555555
195,6,0,0,10,1,3,2,0.2,0.027777777777777776
196,7,0,0,10,1,3,2,0.2,0.027777777777777776
197,7,0,0,10,2,3,2,0.2,0.05555555555555555
198,7,0,0,10,3,3,2,0.2,0.08333333333333333
199,7,0,0,10,3,3,2,0.2,0.08333333333333333
200,7,0,0,10,4,3,2,0.2,0.1111111111111111
201,7,0,0,10,4,3,2,0.2,0.1111111111111111
202,7,0,0,10,3,3,2,0.2,0.08333333333333333
203,7,0,0,10,3,3,2,0.2,0.08333333333333333
204,7,0,0,10,3,3,2,0.2,0.08333333333333333
205,7,0,0,10,4,3,2,0.2,0.1111111111111111
206,7,0,0,10,5,3,2,0.2,0.1388888888888889
207,7,0,0,10,5,3,2,0.2,0.1388888888888889
208,7,0,0,10,4,3,2,0.2,0.1111111111111111
209,7,0,0,10,2,3,2,0.2,0.05555555555555555
210,7,0,0,10,1,3,2,0.2,0.027777777777777776
211,7,0,0,10,1,3,2,0.2,0.027777777777777776
212,7,0,0,10,1,3,2,0.2,0.027777777777777776
213,7,0,0,10,1,3,2,0.2,0.027777777777777776
214,7,0,0,10,1,3,2,0.2,0.027777777777777776
215,7,0,0,10,2,3,2,0.2,0.05555555555555555
216,7,0,0,10,1,3,2,0.2,0.027777777777777776
217,7,0,0,10,1,3,2,0.2,0.027777777777777776
218,7,0,0,10,1,3,2,0.2,0.027777777777777776
219,7,0,0,10,1,3,2,0.2,0.027777777777777776
220,7,0,0,10,1,3,2,0.2,0.027777777777777776
221,7,0,0,10,1,3,2,0.2,0.027777777777777776
222,7,0,0,10,2,3,2,0.2,0.05555555555555555
223,7,0,0,10,1,3,2,0.2,0.027777777777777776
224,7,0,0,10,1,3,2,0.2,0.027777777777777776
225,7,0,0,10,1,3,2,0.2,0.027777777777777776
226,7,0,0,10,2,3,2,0.2,0.05555555555555555
227,7,0,0,10,2,3,2,0.2,0.05555555555555555
228,7,0,0,10,1,3,2,0.2,0.027777777777777776
229,7,0,0,10,0,3,2,0.2,0.0
230,7,0,0,10,0,3,2,0.2,0.0
231,7,0,0,10,1,3,2,0.2,0.027777777777777776
232,7,0,0,10,1,3,2,0.2,0.027777777777777776
233,7,0,0,10,1,3,2,0.2,0.027777777777777776
234,7,0,0,10,2,3,2,0.2,0.05555555555555555
235,7,0,0,10,1,3,2,0.2,0.027777777777777776
236,6,0,0,10,1,3,2,0.2,0.027777777777777776
237,6,0,0,10,1,3,2,0.2,0.027777777777777776
238,6,0,0,10,1,3,2,0.2,0.027777777777777776
239,6,0,0,10,1,3,2,0.2,0.027777777777777776
240,6,0,0,10,1,3,2,0.2,0.027777777777777776
241,6,0,0,10,1,3,2,0.2,0.027777777777777776
242,6,0,0,10,0,3,2,0.2,0.0
243,6,0,0,10,0,3,2,0.2,0.0
244,6,0,0,10,0,3,2,0.2,0.0
245,6,0,0,10,0,3,2,0.2,0.0
246,6,0,0,10,0,3,2,0.2,0.0
247,6,0,0,10,0,3,2,0.2,0.0
248,5,0,0,10,1,3,2,0.2,0.027777777777777776
249,5,0,0,10,0,3,2,0.2,0.0
250,5,0,0,10,0,3,2,0.2,0.0
251,5,0,0,10,0,3,2,0.2,0.0
252,5,0,0,10,0,3,2,0.2,0.0
253,5,0,0,10,0,3,2,0.2,0.0
254,5,0,0,10,0,3,2,0.2,0.0
255,5,0,0,10,1,3,2,0.2,0.027777777777777776
256,5,0,0,10,1,3,2,0.2,0.027777777777777776
257,5,0,0,10,1,3,2,0.2,0.027777777777777776
258,5,0,0,10,1,3,2,0.2,0.027777777777777776
259,5,0,0,10,1,3,2,0.2,0.027777777777777776
260,5,0,0,10,2,3,2,0.2,0.05555555555555555
261,5,0,0,10,1,3,2,0.2,0.027777777777777776
262,5,0,0,10,1,3,2,0.2,0.027777777777777776
263,5,0,0,10,1,3,2,0.2,0.027777777777777776
264,5,0,0,10,1,3,2,0.2,0.027777777777777776
265,5,0,0,10,2,3,2,0.2,0.05555555555555555
266,5,0,0,10,2,3,2,0.2,0.05555555555555555
267,5,0,0,10,2,3,2,0.2,0.05555555555555555
268,5,0,0,10,2,3,2,0.2,0.05555555555555555
269,5,0,0,10,2,3,2,0.2,0.05555555555555555
270,5,0,0,10,1,3,2,0.2,0.027777777777777776
271,5,0,0,10,0,3,2,0.2,0.0
272,5,0,0,10,0,3,2,0.2,0.0
273,5,0,0,10,0,3,2,0.2,0.0
274,5,0,0,10,0,3,2,0.2,0.0
275,5,0,0,10,0,3,2,0.2,0.0
276,5,0,0,10,0,3,2,0.2,0.0
277,5,0,0,10,1,3,2,0.2,0.027777777777777776
278,5,0,0,10,1,3,2,0.2,0.027777777777777776
279,5,0,0,10,2,3,2,0.2,0.05555555555555555
280,4,0,0,10,2,3,2,0.2,0.05555555555555555
281,4,0,0,10,3,3,2,0.2,0.08333333333333333
282,4,0,0,10,2,3,2,0.2,0.05555555555555555
283,4,0,0,10,1,3,2,0.2,0.027777777777777776
284,4,0,0,10,1,3,2,0.2,0.027777777777777776
285,4,0,0,10,1,3,2,0.2,0.027777777777777776
286,4,0,0,10,1,3,2,0.2,0.027777777777777776
287,4,0,0,10,1,3,2,0.2,0.027777777777777776
288,4,0,0,10,1,3,2,0.2,0.027777777777777776
289,4,0,0,10,1,3,2,0.2,0.027777777777777776
290,4,0,0,10,1,3,2,0.2,0.027777777777777776
291,4,0,0,10,2,3,2,0.2,0.05555555555555555
292,4,0,0,10,2,3,2,0.2,0.05555555555555555
293,4,0,0,10,2,3,2,0.2,0.05555555555555555
294,4,0,0,10,2,3,2,0.2,0.05555555555555555
295,4,0,0,10,2,3,2,0.2,0.05555555555555555
296,4,0,0,10,2,3,2,0.2,0.05555555555555555
297,4,0,0,10,1,3,2,0.2,0.027777777777777776
298,4,0,0,10,0,3,2,0.2,0.0
299,3,0,0,10,1,3,2,0.2,0.027777777777777776
300,3,0,0,10,1,3,2,0.2,0.027777777777777776
301,3,0,0,10,1,3,2,0.2,0.027777777777777776
302,3,0,0,10,1,3,2,0.2,0.027777777777777776
303,3,0,0,10,1,3,2,0.2,0.027777777777777776
304,3,0,0,10,2,3,2,0.2,0.05555555555555555
305,3,0,0,10,2,3,2,0.2,0.05555555555555555
306,3,1,0,10,2,3,2,0.2,0.05555555555555555
307,2,1,0,10,0,3,2,0.2,0.0
308,2,1,0,10,0,3,2,0.2,0.0
309,2,1,0,10,0,3,2,0.2,0.0
310,2,1,0,10,1,3,3,0,0.027777777777777776
311,2,0,0,10,1,3,2,0.2,0.027777777777777776
312,2,0,0,10,1,3,2,0.2,0.027777777777777776
313,2,0,0,10,2,3,2,0.2,0.05555555555555555
314,2,0,0,10,2,3,2,0.2,0.05555555555555555
315,2,0,0,10,2,3,2,0.2,0.05555555555555555
316,2,0,0,10,2,3,2,0.2,0.05555555555555555
317,2,0,0,10,2,3,2,0.2,0.05555555555555555
318,2,0,0,10,2,3,2,0.2,0.05555555555555555
319,2,0,0,10,0,3,2,0.2,0.0
320,2,0,0,10,0,3,2,0.2,0.0
321,2,0,0,10,0,3,2,0.2,0.0
322,2,0,0,10,0,3,2,0.2,0.0
323,2,0,0,10,0,3,2,0.2,0.0
324,2,0,0,10,0,3,2,0.2,0.0
325,2,0,0,10,0,3,2,0.2,0.0
326,2,0,0,10,0,3,2,0.2,0.0
327,2,0,0,10,0,3,2,0.2,0.0
328,1,0,0,10,1,3,2,0.2,0.027777777777777776
329,1,0,0,10,0,3,2,0.2,0.0
330,1,0,0,10,0,3,2,0.2,0.0
331,1,1,0,10,0,3,2,0.2,0.0
332,1,1,0,10,0,3,2,0.2,0.0
333,1,1,0,10,0,3,2,0.2,0.0
334,1,1,0,10,0,3,2,0.2,0.0
335,1,1,0,10,0,3,3,0,0.0
336,1,0,0,10,0,3,2,0.2,0.0
337,2,0,0,10,0,3,2,0.2,0.0
338,2,0,0,10,0,3,2,0.2,0.0
339,2,0,0,10,0,3,2,0.2,0.0
340,2,1,0,10,1,3,2,0.2,0.027777777777777776
341,2,1,0,10,1,3,2,0.2,0.027777777777777776
342,2,1,0,10,1,3,2,0.2,0.027777777777777776
343,2,1,0,10,1,3,2,0.2,0.027777777777777776
344,2,1,0,10,2,3,3,0,0.05555555555555555
345,2,0,0,10,2,3,2,0.2,0.05555555555555555
346,3,0,0,10,1,3,2,0.2,0.027777777777777776
347,3,0,0,10,1,3,2,0.2,0.027777777777777776
348,3,1,0,10,1,3,2,0.2,0.027777777777777776
349,3,1,0,10,1,3,2,0.2,0.027777777777777776
350,3,1,0,10,2,3,2,0.2,0.05555555555555555
351,3,1,0,10,1,3,2,0.2,0.027777777777777776
352,3,1,0,10,1,3,3,0,0.027777777777777776
353,3,0,0,10,1,3,2,0.2,0.027777777777777776
354,4,0,0,10,0,3,2,0.2,0.0
355,4,0,0,10,0,3,2,0.2,0.0
356,4,0,0,10,0,3,2,0.2,0.0
357,4,1,0,10,1,3,2,0.2,0.027777777777777776
358,4,1,0,10,2,3,2,0.2,0.05555555555555555
359,4,1,0,10,2,3,2,0.2,0.05555555555555555
360,4,1,0,10,2,3,2,0.2,0.05555555555555555
361,4,1,0,10,1,3,3,0,0.027777777777777776
362,4,0,0,10,1,3,2,0.2,0.027777777777777776
363,5,0,0,10,2,3,2,0.2,0.05555555555555555
364,5,0,0,10,1,3,2,0.2,0.027777777777777776
365,5,0,0,10,1,3,2,0.2,0.027777777777777776
366,5,1,0,10,1,3,2,0.2,0.027777777777777776
367,5,1,0,10,1,3,2,0.2,0.027777777777777776
368,5,1,0,10,1,3,2,0.2,0.027777777777777776
369,5,1,0,10,1,3,2,0.2,0.027777777777777776
370,5,1,0,10,1,3,3,0,0.027777777777777776
371,5,0,0,10,2,3,2,0.2,0.05555555555555555
372,6,0,0,10,2,3,2,0.2,0.05555555555555555
373,6,0,0,10,2,3,2,0.2,0.05555555555555555
374,6,0,0,10,2,3,2,0.2,0.05555555555555555
375,6,0,0,10,2,3,2,0.2,0.05555555555555555
376,6,0,0,10,2,3,2,0.2,0.05555555555555555
377,6,0,0,10,0,3,2,0.2,0.0
378,6,1,0,10,0,3,2,0.2,0.0
379,6,1,0,10,0,3,2,0.2,0.0
380,6,1,0,10,0,3,2,0.2,0.0
381,6,1,0,10,0,3,2,0.2,0.0
382,6,1,0,10,0,3,3,0,0.0
383,6,0,0,10,0,3,2,0.2,0.0
384,7,0,0,10,0,3,2,0.2,0.0
385,7,0,0,10,1,3,2,0.2,0.027777777777777776
386,7,0,0,10,2,3,2,0.2,0.05555555555555555
387,7,0,0,10,2,3,2,0.2,0.05555555555555555
388,7,0,0,10,2,3,2,0.2,0.05555555555555555
389,7,0,0,10,2,3,2,0.2,0.05555555555555555
390,7,0,0,10,1,3,2,0.2,0.027777777777777776
391,7,0,0,10,1,3,2,0.2,0.027777777777777776
392,7,0,0,10,1,3,2,0.2,0.027777777777777776
393,7,0,0,10,0,3,2,0.2,0.0
394,7,0,0,10,0,3,2,0.2,0.0
395,7,0,0,10,1,3,2,0.2,0.027777777777777776
396,7,0,0,10,1,3,2,0.2,0.027777777777777776
397,7,0,0,10,1,3,2,0.2,0.027777777777777776
398,7,0,0,10,0,3,2,0.2,0.0
399,7,0,0,10,2,3,2,0.2,0.05555555555555555
400,7,0,0,10,2,3,2,0.2,0.05555555555555555
401,7,0,0,10,3,3,2,0.2,0.08333333333333333
402,7,0,0,10,2,3,2,0.2,0.05555555555555555
403,7,0,0,10,2,3,2,0.2,0.05555555555555555
404,7,0,0,10,2,3,2,0.2,0.05555555555555555
405,7,0,0,10,1,3,2,0.2,0.027777777777777776
406,7,0,0,10,1,3,2,0.2,0.027777777777777776
407,7,0,0,10,1,3,2,0.2,0.027777777777777776
408,7,0,0,10,1,3,2,0.2,0.027777777777777776
409,7,0,0,10,1,3,2,0.2,0.027777777777777776
410,7,0,0,10,0,3,2,0.2,0.0
411,6,0,0,10,0,3,2,0.2,0.0
412,6,0,0,10,3,3,2,0.2,0.08333333333333333
413,6,0,0,10,3,3,2,0.2,0.08333333333333333
414,6,0,0,10,2,3,2,0.2,0.05555555555555555
415,6,0,0,10,2,3,2,0.2,0.05555555555555555
416,6,0,0,10,2,3,2,0.2,0.05555555555555555
417,6,0,0,10,2,3,2,0.2,0.05555555555555555
418,6,0,0,10,1,3,2,0.2,0.027777777777777776
419,6,0,0,10,1,3,2,0.2,0.027777777777777776
420,6,0,0,10,1,3,2,0.2,0.027777777777777776
421,6,0,0,10,2,3,2,0.2,0.05555555555555555
422,6,0,0,10,2,3,2,0.2,0.05555555555555555
423,6,0,0,10,2,3,2,0.2,0.05555555555555555
424,6,0,0,10,1,3,2,0.2,0.027777777777777776
425,6,0,0,10,2,3,2,0.2,0.05555555555555555
426,6,0,0,10,2,3,2,0.2,0.05555555555555555
427,6,0,0,10,1,3,2,0.2,0.027777777777777776
428,6,0,0,10,1,3,2,0.2,0.027777777777777776
429,6,0,0,10,1,3,2,0.2,0.027777777777777776
430,6,0,0,10,1,3,2,0.2,0.027777777777777776
431,6,0,0,10,1,3,2,0.2,0.027777777777777776
432,6,0,0,10,1,3,2,0.2,0.027777777777777776
433,6,0,0,10,0,3,2,0.2,0.0
434,6,0,0,10,0,3,2,0.2,0.0
435,6,0,0,10,0,3,2,0.2,0.0
436,6,0,0,10,0,3,2,0.2,0.0
437,6,0,0,10,0,3,2,0.2,0.0
438,6,0,0,10,0,3,2,0.2,0.0
439,6,0,0,10,0,3,2,0.2,0.0
440,6,0,0,10,0,3,2,0.2,0.0
441,6,0,0,10,0,3,2,0.2,0.0
442,6,0,0,10,0,3,2,0.2,0.0
443,5,0,0,10,0,3,2,0.2,0.0
444,5,0,0,10,0,3,2,0.2,0.0
445,5,0,0,10,0,3,2,0.2,0.0
446,5,0,0,10,0,3,2,0.2,0.0
447,5,0,0,10,0,3,2,0.2,0.0
448,5,0,0,10,0,3,2,0.2,0.0
449,5,0,0,10,0,3,2,0.2,0.0
450,5,0,0,10,0,3,2,0.2,0.0
451,5,0,0,10,0,3,2,0.2,0.0
452,5,0,0,10,0,3,2,0.2,0.0
453,5,0,0,10,0,3,2,0.2,0.0
454,5,0,0,10,0,3,2,0.2,0.0
455,5,0,0,10,0,3,2,0.2,0.0
456,5,0,0,10,0,3,2,0.2,0.0
457,5,0,0,10,0,3,2,0.2,0.0
458,5,0,0,10,0,3,2,0.2,0.0
459,5,0,0,10,0,3,2,0.2,0.0
460,5,0,0,10,0,3,2,0.2,0.0
461,5,0,0,10,0,3,2,0.2,0.0
462,5,0,0,10,0,3,2,0.2,0.0
463,5,0,0,10,0,3,2,0.2,0.0
464,5,0,0,10,1,3,2,0.2,0.027777777777777776
465,5,0,0,10,0,3,2,0.2,0.0
466,5,0,0,10,0,3,2,0.2,0.0
467,5,0,0,10,0,3,2,0.2,0.0
468,5,0,0,10,0,3,2,0.2,0.0
469,5,0,0,10,0,3,2,0.2,0.0
470,4,0,0,10,0,3,2,0.2,0.0
471,4,0,0,10,0,3,2,0.2,0.0
472,4,0,0,10,0,3,2,0.2,0.0
473,4,0,0,10,1,3,2,0.2,0.027777777777777776
474,4,0,0,10,1,3,2,0.2,0.027777777777777776
475,4,0,0,10,0,3,2,0.2,0.0
476,4,0,0,10,1,3,2,0.2,0.027777777777777776
477,4,0,0,10,1,3,2,0.2,0.027777777777777776
478,4,0,0,10,1,3,2,0.2,0.027777777777777776
479,4,0,0,10,1,3,2,0.2,0.027777777777777776
480,4,0,0,10,1,3,2,0.2,0.027777777777777776
481,4,0,0,10,1,3,2,0.2,0.027777777777777776
482,4,0,0,10,2,3,2,0.2,0.05555555555555555
483,4,0,0,10,2,3,2,0.2,0.05555555555555555
484,4,0,0,10,1,3,2,0.2,0.027777777777777776
485,4,0,0,10,1,3,2,0.2,0.027777777777777776
486,4,0,0,10,2,3,2,0.2,0.05555555555555555
487,4,0,0,10,2,3,2,0.2,0.05555555555555555
488,4,0,0,10,2,3,2,0.2,0.05555555555555555
489,4,1,0,10,2,3,2,0.2,0.05555555555555555
490,3,1,0,10,2,3,2,0.2,0.05555555555555555
491,3,1,0,10,2,3,2,0.2,0.05555555555555555
492,2,1,0,10,2,3,2,0.2,0.05555555555555555
493,2,1,0,10,2,3,3,0,0.05555555555555555
494,2,0,0,10,2,3,2,0.2,0.05555555555555555
495,3,0,0,10,3,3,2,0.2,0.08333333333333333
496,3,0,0,10,2,3,2,0.2,0.05555555555555555
497,3,0,0,10,2,3,2,0.2,0.05555555555555555
498,3,0,0,10,2,3,2,0.2,0.05555555555555555
499,2,0,0,10,3,3,2,0.2,0.08333333333333333
