timestep,protectingDrones,chargingDrones,deadDrones,allBirds,eatingBirds,allChargers,idleChargers,energyConsumed,damageRate
183,0,1,0,10,3,1,1,0.0,25.6
184,0,0,0,10,2,1,0,0.2,25.9
185,1,0,0,10,2,1,0,0.2,26.1
186,1,0,0,10,3,1,0,0.2,26.4
187,1,0,0,10,3,1,0,0.2,26.7
188,1,0,0,10,3,1,0,0.2,27.0
189,1,0,0,10,3,1,0,0.2,27.3
190,1,0,0,10,2,1,0,0.2,27.6
191,1,1,0,10,2,1,0,0.2,27.8
192,1,1,0,10,0,1,0,0.2,28.0
193,1,1,0,10,0,1,0,0.2,28.1
194,1,1,0,10,0,1,0,0.2,28.1
195,1,1,0,10,0,1,1,0.0,28.1
196,1,0,0,10,0,1,0,0.2,28.1
197,2,0,0,10,0,1,0,0.2,28.1
198,2,1,0,10,0,1,0,0.2,28.1
199,2,1,0,10,1,1,0,0.2,28.2
200,2,1,0,10,2,1,0,0.2,28.4
201,2,1,0,10,2,1,0,0.2,28.6
202,2,1,0,10,2,1,1,0.0,28.8
203,2,0,0,10,2,1,0,0.2,29.0
204,3,0,0,10,2,1,0,0.2,29.4
205,3,0,0,10,2,1,0,0.2,29.6
206,3,0,0,10,1,1,0,0.2,29.8
207,3,0,0,10,1,1,0,0.2,29.9
208,3,0,0,10,1,1,0,0.2,30.0
209,3,0,0,10,1,1,0,0.2,30.1
210,3,0,0,10,2,1,0,0.2,30.3
211,3,0,0,10,2,1,0,0.2,30.5
212,3,0,0,10,2,1,0,0.2,30.7
213,3,0,0,10,2,1,0,0.2,30.9
214,3,0,0,10,0,1,0,0.2,31.1
215,3,0,0,10,0,1,0,0.2,31.1
216,3,0,0,10,0,1,0,0.2,31.1
217,3,0,0,10,1,1,0,0.2,31.2
218,3,0,0,10,2,1,0,0.2,31.4
219,3,0,0,10,2,1,0,0.2,31.6
220,3,0,0,10,2,1,0,0.2,31.8
221,3,0,0,10,2,1,0,0.2,32.0
222,3,0,0,10,2,1,0,0.2,32.2
223,3,0,0,10,2,1,0,0.2,32.4
224,3,0,0,10,2,1,0,0.2,32.7
225,3,0,0,10,3,1,0,0.2,33.0
226,3,0,0,10,3,1,0,0.2,33.3
227,3,0,0,10,2,1,0,0.2,33.6
228,3,0,0,10,2,1,0,0.2,33.8
229,3,0,0,10,2,1,0,0.2,34.0
230,3,0,0,10,1,1,0,0.2,34.2
231,3,0,0,10,2,1,0,0.2,34.4
232,3,0,0,10,3,1,0,0.2,34.7
233,3,0,0,10,2,1,0,0.2,35.0
234,3,0,0,10,2,1,0,0.2,35.2
235,3,0,0,10,3,1,0,0.2,35.5
236,3,0,0,10,3,1,0,0.2,35.8
237,3,0,0,10,4,1,0,0.2,36.2
238,3,0,0,10,3,1,0,0.2,36.5
239,3,0,0,10,2,1,0,0.2,36.8
240,3,0,0,10,3,1,0,0.2,37.1
241,3,0,0,10,3,1,0,0.2,37.4
242,3,0,0,10,2,1,0,0.2,37.7
243,3,0,0,10,2,1,0,0.2,37.9
244,3,0,0,10,2,1,0,0.2,38.1
245,3,0,0,10,3,1,0,0.2,38.4
246,3,0,0,10,3,1,0,0.2,38.7
247,3,0,0,10,4,1,0,0.2,39.1
248,3,0,0,10,4,1,0,0.2,39.5
249,3,0,0,10,3,1,0,0.2,39.9
250,3,0,0,10,3,1,0,0.2,40.2
251,3,0,0,10,2,1,0,0.2,40.5
252,3,0,0,10,1,1,0,0.2,40.7
253,3,0,0,10,1,1,0,0.2,40.8
254,3,0,0,10,1,1,0,0.2,40.9
255,2,0,0,10,1,1,0,0.2,41.0
256,2,0,0,10,1,1,0,0.2,41.1
257,2,0,0,10,1,1,0,0.2,41.2
258,2,0,0,10,1,1,0,0.2,41.3
259,2,0,0,10,1,1,0,0.2,41.4
260,2,0,0,10,2,1,0,0.2,41.6
261,2,0,0,10,1,1,0,0.2,41.8
262,2,0,0,10,1,1,0,0.2,41.9
263,2,0,0,10,0,1,0,0.2,42.0
264,2,0,0,10,0,1,0,0.2,42.0
265,2,0,0,10,0,1,0,0.2,42.0
266,2,0,0,10,0,1,0,0.2,42.0
267,2,0,0,10,3,1,0,0.2,42.3
268,2,0,0,10,2,1,0,0.2,42.6
269,2,0,0,10,2,1,0,0.2,42.8
270,2,0,0,10,3,1,0,0.2,43.1
271,2,0,0,10,2,1,0,0.2,43.4
272,2,0,0,10,2,1,0,0.2,43.7
273,2,0,0,10,2,1,0,0.2,43.9
274,2,0,0,10,1,1,0,0.2,44.1
275,2,0,0,10,1,1,0,0.2,44.2
276,1,0,0,10,1,1,0,0.2,44.3
277,1,0,0,10,1,1,0,0.2,44.4
278,0,0,0,10,1,1,0,0.2,44.5
279,0,1,0,10,1,1,0,0.2,44.6
280,0,1,0,10,2,1,0,0.2,44.8
281,0,1,0,10,1,1,0,0.2,45.0
282,0,1,0,10,1,1,0,0.2,45.1
283,0,1,0,10,2,1,1,0.0,45.3
284,0,0,0,10,1,1,0,0.2,45.5
285,1,0,0,10,1,1,0,0.2,45.6
286,1,0,0,10,1,1,0,0.2,45.7
287,1,0,0,10,1,1,0,0.2,45.8
288,1,0,0,10,0,1,0,0.2,46.0
289,1,0,0,10,1,1,0,0.2,46.1
290,1,0,0,10,1,1,0,0.2,46.2
291,1,0,0,10,0,1,0,0.2,46.3
292,1,0,0,10,1,1,0,0.2,46.4
293,1,0,0,10,1,1,0,0.2,46.5
294,1,0,0,10,2,1,0,0.2,46.7
295,1,0,0,10,2,1,0,0.2,47.0
296,1,0,0,10,2,1,0,0.2,47.2
297,1,0,0,10,1,1,0,0.2,47.4
298,1,0,0,10,2,1,0,0.2,47.6
299,1,0,0,10,3,1,0,0.2,47.9
300,1,0,0,10,1,1,0,0.2,48.2
301,1,0,0,10,1,1,0,0.2,48.3
302,1,0,0,10,1,1,0,0.2,48.4
303,1,0,0,10,1,1,0,0.2,48.5
304,1,1,0,10,2,1,0,0.2,48.7
305,1,1,0,10,0,1,0,0.2,48.8
306,1,1,0,10,1,1,0,0.2,48.9
307,1,1,0,10,1,1,0,0.2,49.0
308,1,1,0,10,0,1,1,0.0,49.1
309,1,0,0,10,0,1,0,0.2,49.1
310,2,0,0,10,1,1,0,0.2,49.2
311,2,0,1,10,2,1,0,0.2,49.4
312,2,0,1,10,2,1,0,0.2,49.6
313,2,0,1,10,2,1,0,0.2,49.8
314,2,0,1,10,2,1,0,0.2,50.0
315,2,0,1,10,1,1,0,0.2,50.2
316,2,0,1,10,1,1,0,0.2,50.3
317,2,0,1,10,1,1,0,0.2,50.4
318,2,0,1,10,1,1,0,0.2,50.5
319,2,0,1,10,2,1,0,0.2,50.7
320,2,0,1,10,2,1,0,0.2,50.9
321,2,0,1,10,1,1,0,0.2,51.1
322,2,0,1,10,1,1,0,0.2,51.2
323,2,0,1,10,0,1,0,0.2,51.3
324,2,0,1,10,0,1,0,0.2,51.3
325,2,0,1,10,0,1,0,0.2,51.3
326,2,0,1,10,0,1,0,0.2,51.3
327,2,0,1,10,1,1,0,0.2,51.4
328,2,0,1,10,1,1,0,0.2,51.5
329,2,0,1,10,1,1,0,0.2,51.6
330,2,0,1,10,1,1,0,0.2,51.7
331,2,0,1,10,1,1,0,0.2,51.8
332,2,0,1,10,1,1,0,0.2,51.9
333,2,0,1,10,1,1,0,0.2,52.0
334,2,0,1,10,1,1,0,0.2,52.1
335,2,0,1,10,1,1,0,0.2,52.2
336,2,0,1,10,2,1,0,0.2,52.4
337,2,0,1,10,3,1,0,0.2,52.7
338,2,0,1,10,3,1,0,0.2,53.0
339,2,0,1,10,4,1,0,0.2,53.5
340,2,0,1,10,2,1,0,0.2,53.8
341,2,0,1,10,1,1,0,0.2,54.1
342,2,0,1,10,1,1,0,0.2,54.2
343,2,0,1,10,2,1,0,0.2,54.4
344,2,0,1,10,2,1,0,0.2,54.6
345,2,0,1,10,3,1,0,0.2,54.9
346,2,0,1,10,2,1,0,0.2,55.2
347,2,0,1,10,2,1,0,0.2,55.4
348,2,0,1,10,2,1,0,0.2,55.6
349,1,0,1,10,2,1,0,0.2,55.8
350,1,0,1,10,2,1,0,0.2,56.0
351,1,0,1,10,1,1,0,0.2,56.2
352,1,0,1,10,1,1,0,0.2,56.3
353,1,0,1,10,1,1,0,0.2,56.4
354,1,0,1,10,1,1,0,0.2,56.5
355,1,0,1,10,2,1,0,0.2,56.7
356,1,0,1,10,2,1,0,0.2,56.9
357,1,0,1,10,4,1,0,0.2,57.3
358,1,0,1,10,4,1,0,0.2,57.7
359,1,0,1,10,3,1,0,0.2,58.1
360,1,0,1,10,4,1,0,0.2,58.5
361,1,0,1,10,4,1,0,0.2,59.0
362,1,0,1,10,4,1,0,0.2,59.4
363,1,0,1,10,1,1,0,0.2,59.8
364,1,0,1,10,0,1,0,0.2,59.9
365,1,0,1,10,0,1,0,0.2,59.9
366,1,0,1,10,1,1,0,0.2,60.0
367,1,0,1,10,1,1,0,0.2,60.1
368,1,0,1,10,1,1,0,0.2,60.2
369,1,0,1,10,1,1,0,0.2,60.3
370,1,0,1,10,1,1,0,0.2,60.4
371,1,0,1,10,1,1,0,0.2,60.5
372,1,0,1,10,1,1,0,0.2,60.6
373,1,0,1,10,0,1,0,0.2,60.7
374,1,0,1,10,0,1,0,0.2,60.7
375,1,0,1,10,0,1,0,0.2,60.7
376,1,0,1,10,2,1,0,0.2,60.9
377,1,0,1,10,1,1,0,0.2,61.1
378,1,0,1,10,2,1,0,0.2,61.3
379,1,0,1,10,2,1,0,0.2,61.5
380,1,0,1,10,1,1,0,0.2,61.6
381,1,0,1,10,2,1,0,0.2,61.8
382,0,0,1,10,3,1,0,0.2,62.1
383,0,0,1,10,2,1,0,0.2,62.4
384,0,0,1,10,2,1,0,0.2,62.7
385,0,0,1,10,2,1,0,0.2,62.9
386,0,0,1,10,2,1,0,0.2,63.1
387,0,0,1,10,2,1,0,0.2,63.3
388,0,0,1,10,2,1,0,0.2,63.5
389,0,0,2,10,2,1,0,0.2,63.7
390,0,0,2,10,1,1,0,0.2,63.9
391,0,0,2,10,2,1,0,0.2,64.1
392,0,0,2,10,2,1,0,0.2,64.3
393,0,0,2,10,2,1,0,0.2,64.5
394,0,0,2,10,2,1,0,0.2,64.7
395,0,0,2,10,2,1,0,0.2,64.9
396,0,0,2,10,2,1,0,0.2,65.1
397,0,0,2,10,2,1,0,0.2,65.3
398,0,0,2,10,3,1,0,0.2,65.6
399,0,0,2,10,2,1,0,0.2,65.9
400,0,0,2,10,1,1,0,0.2,66.1
401,0,0,2,10,1,1,0,0.2,66.2
402,0,0,2,10,2,1,0,0.2,66.4
403,0,0,2,10,3,1,0,0.2,66.8
404,0,0,2,10,3,1,0,0.2,67.1
405,0,0,2,10,2,1,0,0.2,67.4
406,0,0,2,10,3,1,0,0.2,67.7
407,0,0,2,10,4,1,0,0.2,68.1
408,0,0,2,10,1,1,0,0.2,68.5
409,0,0,2,10,1,1,0,0.2,68.6
410,0,0,2,10,1,1,0,0.2,68.7
411,0,0,2,10,0,1,0,0.2,68.9
412,0,0,2,10,0,1,0,0.2,68.9
413,0,0,2,10,0,1,0,0.2,68.9
414,0,0,2,10,1,1,0,0.2,69.0
415,0,0,2,10,1,1,0,0.2,69.1
416,0,0,3,10,3,1,0,0.2,69.4
417,0,0,3,10,1,1,0,0.2,69.7
418,0,0,3,10,1,1,0,0.2,69.8
419,0,0,3,10,2,1,0,0.2,70.1
420,0,0,3,10,2,1,0,0.2,70.3
421,0,0,3,10,1,1,0,0.2,70.5
422,0,0,3,10,1,1,0,0.2,70.7
423,0,0,3,10,0,1,0,0.2,70.8
424,0,0,3,10,0,1,0,0.2,70.8
425,0,0,3,10,0,1,0,0.2,70.8
426,0,0,3,10,0,1,0,0.2,70.8
427,0,0,3,10,0,1,0,0.2,70.8
428,0,0,3,10,1,1,0,0.2,70.9
429,0,0,3,10,0,1,0,0.2,71.1
430,0,0,3,10,0,1,0,0.2,71.1
431,0,0,3,10,1,1,0,0.2,71.2
432,0,0,3,10,2,1,0,0.2,71.5
433,0,0,3,10,1,1,0,0.2,71.7
434,0,0,3,10,2,1,0,0.2,71.9
435,0,0,3,10,3,1,0,0.2,72.2
436,0,0,3,10,5,1,0,0.2,72.7
437,0,0,3,10,4,1,0,0.2,73.2
438,0,0,3,10,3,1,0,0.2,73.6
439,0,0,3,10,3,1,0,0.2,73.9
440,0,0,3,10,3,1,0,0.2,74.2
441,0,0,3,10,1,1,0,0.2,74.5
442,0,0,3,10,3,1,0,0.2,74.8
443,0,0,3,10,3,1,0,0.2,75.2
444,0,0,3,10,4,1,0,0.2,75.6
445,0,0,3,10,4,1,0,0.2,76.0
446,0,0,3,10,5,1,0,0.2,76.6
447,0,0,3,10,6,1,0,0.2,77.2
448,0,0,3,10,5,1,0,0.2,77.8
449,0,0,3,10,5,1,0,0.2,78.4
450,0,0,3,10,4,1,0,0.2,78.9
451,0,0,3,10,4,1,0,0.2,79.3
452,0,0,3,10,2,1,0,0.2,79.7
453,0,0,3,10,3,1,0,0.2,80.0
454,0,0,3,10,3,1,0,0.2,80.3
455,0,0,3,10,3,1,0,0.2,80.6
456,0,0,3,10,4,1,0,0.2,81.1
457,0,0,3,10,3,1,0,0.2,81.5
458,0,0,3,10,3,1,0,0.2,81.8
459,0,0,3,10,4,1,0,0.2,82.2
460,0,0,3,10,4,1,0,0.2,82.6
461,0,0,3,10,4,1,0,0.2,83.0
462,0,0,3,10,3,1,0,0.2,83.4
463,0,0,3,10,4,1,0,0.2,83.8
464,0,0,3,10,3,1,0,0.2,84.3
465,0,0,3,10,3,1,0,0.2,84.6
466,0,0,3,10,3,1,0,0.2,84.9
467,0,0,3,10,3,1,0,0.2,85.3
468,0,0,3,10,5,1,0,0.2,85.8
469,0,0,3,10,7,1,0,0.2,86.5
470,0,0,3,10,6,1,0,0.2,87.4
471,0,0,3,10,6,1,0,0.2,88.0
472,0,0,3,10,7,1,0,0.2,88.7
473,0,0,3,10,6,1,0,0.2,89.5
474,0,0,3,10,5,1,0,0.2,90.1
475,0,0,3,10,5,1,0,0.2,90.6
476,0,0,3,10,5,1,0,0.2,91.1
477,0,0,3,10,3,1,0,0.2,91.6
478,0,0,3,10,3,1,0,0.2,91.9
479,0,0,3,10,5,1,0,0.2,92.4
480,0,0,3,10,5,1,0,0.2,93.0
481,0,0,3,10,5,1,0,0.2,93.5
482,0,0,3,10,4,1,0,0.2,94.1
483,0,0,3,10,5,1,0,0.2,94.6
484,0,0,3,10,6,1,0,0.2,95.3
485,0,0,3,10,6,1,0,0.2,96.0
486,0,0,3,10,6,1,0,0.2,96.7
487,0,0,3,10,3,1,0,0.2,97.3
488,0,0,3,10,3,1,0,0.2,97.6
489,0,0,3,10,3,1,0,0.2,98.0
490,0,0,3,10,3,1,0,0.2,98.3
491,0,0,3,10,3,1,0,0.2,98.6
492,0,0,3,10,1,1,0,0.2,99.0
493,0,0,3,10,3,1,0,0.2,99.3
494,0,0,3,10,2,1,0,0.2,99.6
495,0,0,3,10,2,1,0,0.2,99.8
496,0,0,3,10,2,1,0,0.2,100.0
497,0,0,3,10,3,1,0,0.2,100.4
498,0,0,3,10,3,1,0,0.2,100.7
499,0,0,3,10,3,1,0,0.2,101.1
