timestep,deadDrones,chargingDrones,meanBattery,minAlert,maxAlert,aliveRate,freeChargers,eatingBirds,damage,energy
85,0.06666666666666667,3,0.7068693008630503,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,1,0.07766990291262135,11.0
86,0.06666666666666667,3,0.7418693008630504,0.21555861503127255,0.6232779357628151,0.9333333333333333,6,1,0.08737864077669903,11.6
87,0.06666666666666667,2,0.7701979557479308,0.21555861503127255,0.6232779357628151,0.9333333333333333,7,1,0.0970873786407767,12.200000000000001
88,0.06666666666666667,0,0.7655550986050736,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,1,0.10679611650485436,12.6
89,0.06666666666666667,0,0.7566265271765023,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,1,0.019417475728155338,12.6
90,0.06666666666666667,0,0.7469836700336451,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,4,0.05825242718446602,12.6
91,0.06666666666666667,1,0.7376979557479308,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,3,0.0970873786407767,12.6
92,0.06666666666666667,1,0.7426979557479307,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,3,0.10679611650485436,12.8
93,0.06666666666666667,1,0.7484122414622165,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,3,0.14563106796116504,13.0
94,0.06666666666666667,1,0.7537693843193594,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,3,0.1650485436893204,13.200000000000001
95,0.06666666666666667,2,0.7601979557479308,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,3,0.1941747572815534,13.4
96,0.06666666666666667,1,0.7557142857142854,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,3,0.23300970873786409,13.6
97,0.06666666666666667,1,0.7610714285714284,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,3,0.1941747572815534,13.799999999999999
98,0.06666666666666667,1,0.7660714285714283,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,3,0.22330097087378642,13.999999999999998
99,0.06666666666666667,0,0.7664285714285712,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,3,0.2524271844660194,14.2
100,0.06666666666666667,0,0.7567857142857141,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.2815533980582524,14.2
101,0.06666666666666667,0,0.7471428571428569,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.17475728155339806,14.2
102,0.06666666666666667,0,0.7371428571428569,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.1941747572815534,14.2
103,0.06666666666666667,1,0.7278571428571426,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.21359223300970873,14.2
104,0.06666666666666667,1,0.7339285714285712,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,3,0.24271844660194175,14.399999999999999
105,0.06666666666666667,0,0.7357142857142854,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.27184466019417475,14.6
106,0.06666666666666667,0,0.726785714285714,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.14563106796116504,14.6
107,0.06666666666666667,0,0.7171428571428569,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.05825242718446602,14.6
108,0.06666666666666667,0,0.7074999999999998,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,1,0.07766990291262135,14.6
109,0.06666666666666667,1,0.6982142857142855,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.05825242718446602,14.6
110,0.06666666666666667,2,0.704285714285714,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,0,0.0,14.8
111,0.06666666666666667,2,0.724285714285714,0.21555861503127255,0.6232779357628151,0.9333333333333333,7,0,0.0,15.2
112,0.06666666666666667,1,0.7439285714285712,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,2,0.019417475728155338,15.6
113,0.06666666666666667,1,0.749285714285714,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,2,0.038834951456310676,15.799999999999999
114,0.06666666666666667,0,0.7421428571428569,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,1,0.04854368932038835,15.999999999999998
115,0.06666666666666667,0,0.7321428571428569,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,1,0.038834951456310676,15.999999999999998
116,0.06666666666666667,0,0.7228571428571426,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,1,0.05825242718446602,15.999999999999998
117,0.06666666666666667,0,0.7128571428571426,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,1,0.05825242718446602,15.999999999999998
118,0.06666666666666667,0,0.7032142857142855,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.07766990291262135,15.999999999999998
119,0.06666666666666667,0,0.6932142857142854,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.0970873786407767,15.999999999999998
120,0.06666666666666667,0,0.6839285714285711,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.11650485436893204,15.999999999999998
121,0.06666666666666667,1,0.6746428571428569,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.13592233009708737,15.999999999999998
122,0.06666666666666667,2,0.6807142857142854,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,1,0.1553398058252427,16.2
123,0.06666666666666667,2,0.7014285714285712,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,1,0.05825242718446602,16.599999999999998
124,0.06666666666666667,1,0.7060714285714284,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.05825242718446602,16.799999999999997
125,0.06666666666666667,1,0.7110714285714284,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,0,0.0,16.999999999999996
126,0.06666666666666667,0,0.7142857142857141,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.0,17.2
127,0.06666666666666667,0,0.7049999999999997,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.0,17.2
128,0.06666666666666667,0,0.6949999999999997,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.0,17.2
129,0.06666666666666667,1,0.6857142857142854,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.0,17.2
130,0.06666666666666667,1,0.6914285714285712,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,0,0.0,17.4
131,0.06666666666666667,1,0.696785714285714,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,1,0.009708737864077669,17.599999999999998
132,0.06666666666666667,1,0.701785714285714,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,2,0.02912621359223301,17.799999999999997
133,0.06666666666666667,0,0.7014285714285712,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.04854368932038835,17.999999999999996
134,0.06666666666666667,0,0.691785714285714,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.04854368932038835,17.999999999999996
135,0.06666666666666667,1,0.6824999999999997,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.07766990291262135,17.999999999999996
136,0.06666666666666667,1,0.6882142857142854,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,3,0.06796116504854369,18.2
137,0.06666666666666667,1,0.6946428571428569,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,3,0.0970873786407767,18.4
138,0.06666666666666667,1,0.6996428571428568,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,3,0.1262135922330097,18.599999999999998
139,0.06666666666666667,0,0.6957142857142854,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,4,0.1650485436893204,18.799999999999997
140,0.06666666666666667,0,0.6864285714285712,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,3,0.20388349514563106,18.799999999999997
141,0.06666666666666667,0,0.6764285714285712,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,3,0.1553398058252427,18.799999999999997
142,0.06666666666666667,0,0.6664285714285711,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.17475728155339806,18.799999999999997
143,0.06666666666666667,0,0.6564285714285711,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.10679611650485436,18.799999999999997
144,0.06666666666666667,0,0.6482142857142854,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,1,0.1262135922330097,18.799999999999997
145,0.06666666666666667,0,0.6385714285714282,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.10679611650485436,18.799999999999997
146,0.06666666666666667,0,0.6289285714285711,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.0,18.799999999999997
147,0.06666666666666667,1,0.6203571428571425,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.0,18.799999999999997
148,0.06666666666666667,1,0.6253571428571425,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,0,0.0,19.0
149,0.06666666666666667,1,0.6307142857142853,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,1,0.009708737864077669,19.2
150,0.06666666666666667,0,0.6335714285714282,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.009708737864077669,19.4
151,0.06666666666666667,0,0.6235714285714282,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,1,0.009708737864077669,19.4
152,0.06666666666666667,0,0.614285714285714,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.019417475728155338,19.4
153,0.06666666666666667,1,0.6057142857142853,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.0,19.4
154,0.06666666666666667,1,0.6107142857142853,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,0,0.0,19.599999999999998
155,0.06666666666666667,1,0.6157142857142853,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,1,0.009708737864077669,19.799999999999997
156,0.06666666666666667,0,0.6153571428571425,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,1,0.019417475728155338,20.0
157,0.06666666666666667,0,0.6053571428571425,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,1,0.02912621359223301,20.0
158,0.06666666666666667,1,0.5960714285714283,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.04854368932038835,20.0
159,0.06666666666666667,1,0.6010714285714283,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,0,0.05825242718446602,20.2
160,0.06666666666666667,2,0.6071428571428568,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,0,0.0,20.4
161,0.06666666666666667,3,0.6289285714285711,0.21555861503127255,0.6232779357628151,0.9333333333333333,7,1,0.009708737864077669,20.799999999999997
162,0.06666666666666667,2,0.6549999999999997,0.21555861503127255,0.6232779357628151,0.9333333333333333,7,0,0.019417475728155338,21.4
163,0.06666666666666667,3,0.6721428571428568,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,0,0.0,21.799999999999997
164,0.06666666666666667,4,0.7078571428571425,0.21555861503127255,0.6232779357628151,0.9333333333333333,6,0,0.0,22.4
165,0.06666666666666667,3,0.7299999999999998,0.21555861503127255,0.6232779357628151,0.9333333333333333,6,1,0.009708737864077669,23.000000000000004
166,0.06666666666666667,2,0.749285714285714,0.21555861503127255,0.6232779357628151,0.9333333333333333,7,1,0.019417475728155338,23.400000000000002
167,0.06666666666666667,1,0.7660714285714283,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,0,0.019417475728155338,23.8
168,0.06666666666666667,0,0.764642857142857,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.0,24.000000000000004
169,0.06666666666666667,0,0.754642857142857,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.0,24.000000000000004
170,0.06666666666666667,0,0.7449999999999998,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,1,0.009708737864077669,24.000000000000004
171,0.06666666666666667,0,0.7353571428571426,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,1,0.019417475728155338,24.000000000000004
172,0.06666666666666667,0,0.7253571428571426,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.019417475728155338,24.000000000000004
173,0.06666666666666667,0,0.7157142857142854,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.0,24.000000000000004
174,0.06666666666666667,0,0.7064285714285712,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.0,24.000000000000004
175,0.06666666666666667,0,0.696785714285714,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.0,24.000000000000004
176,0.06666666666666667,1,0.6874999999999998,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.0,24.000000000000004
177,0.06666666666666667,1,0.6924999999999997,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,0,0.0,24.200000000000003
178,0.06666666666666667,1,0.6982142857142855,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,0,0.0,24.400000000000002
179,0.06666666666666667,1,0.7032142857142855,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,0,0.0,24.600000000000005
180,0.06666666666666667,1,0.7085714285714283,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,0,0.0,24.800000000000004
181,0.06666666666666667,0,0.7024999999999997,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.0,25.000000000000004
182,0.06666666666666667,0,0.6924999999999997,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.0,25.000000000000004
183,0.06666666666666667,0,0.6824999999999997,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.0,25.000000000000004
184,0.06666666666666667,1,0.6732142857142854,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.0,25.000000000000004
185,0.06666666666666667,1,0.6785714285714283,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,0,0.0,25.200000000000003
186,0.06666666666666667,1,0.6839285714285711,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,0,0.0,25.400000000000006
187,0.06666666666666667,1,0.689285714285714,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,0,0.0,25.600000000000005
188,0.06666666666666667,0,0.6864285714285712,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.0,25.800000000000004
189,0.06666666666666667,0,0.676785714285714,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.0,25.800000000000004
190,0.06666666666666667,0,0.6674999999999998,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.0,25.800000000000004
191,0.06666666666666667,0,0.6574999999999998,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.009708737864077669,25.800000000000004
192,0.06666666666666667,0,0.6485714285714282,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.0,25.800000000000004
193,0.06666666666666667,0,0.6385714285714282,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.0,25.800000000000004
194,0.06666666666666667,0,0.6289285714285711,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.0,25.800000000000004
195,0.06666666666666667,0,0.618928571428571,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,0,0.0,25.800000000000004
196,0.06666666666666667,0,0.6103571428571425,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.019417475728155338,25.800000000000004
197,0.06666666666666667,0,0.6010714285714283,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.038834951456310676,25.800000000000004
198,0.06666666666666667,0,0.5910714285714282,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.05825242718446602,25.800000000000004
199,0.06666666666666667,0,0.5810714285714282,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.07766990291262135,25.800000000000004
200,0.06666666666666667,0,0.5717857142857139,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.0970873786407767,25.800000000000004
201,0.06666666666666667,1,0.5624999999999996,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,1,0.11650485436893204,25.800000000000004
202,0.06666666666666667,1,0.5674999999999996,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,1,0.07766990291262135,26.000000000000004
203,0.06666666666666667,1,0.573928571428571,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,1,0.019417475728155338,26.200000000000003
204,0.06666666666666667,2,0.5796428571428567,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,1,0.038834951456310676,26.400000000000002
205,0.06666666666666667,2,0.588928571428571,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,0,0.038834951456310676,26.800000000000004
206,0.06666666666666667,3,0.6067857142857139,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,0,0.0,27.2
207,0.06666666666666667,3,0.6428571428571425,0.21555861503127255,0.6232779357628151,0.9333333333333333,6,1,0.009708737864077669,27.8
208,0.06666666666666667,3,0.6778571428571425,0.21555861503127255,0.6232779357628151,0.9333333333333333,6,1,0.02912621359223301,28.400000000000002
209,0.06666666666666667,2,0.6853571428571426,0.21555861503127255,0.6232779357628151,0.9333333333333333,7,1,0.038834951456310676,28.8
210,0.06666666666666667,1,0.6914285714285711,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,1,0.038834951456310676,29.200000000000006
211,0.06666666666666667,0,0.6889285714285711,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,1,0.038834951456310676,29.400000000000002
212,0.06666666666666667,0,0.6789285714285711,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.05825242718446602,29.400000000000002
213,0.06666666666666667,0,0.669285714285714,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,3,0.08737864077669903,29.400000000000002
214,0.06666666666666667,0,0.659285714285714,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,3,0.1262135922330097,29.400000000000002
215,0.06666666666666667,1,0.6510714285714283,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,4,0.1553398058252427,29.400000000000002
216,0.06666666666666667,2,0.656785714285714,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,4,0.1941747572815534,29.600000000000005
217,0.06666666666666667,2,0.6771428571428568,0.21555861503127255,0.6232779357628151,0.9333333333333333,7,4,0.23300970873786409,30.000000000000004
218,0.06666666666666667,1,0.6899999999999997,0.21555861503127255,0.6232779357628151,0.9333333333333333,8,2,0.23300970873786409,30.400000000000002
219,0.06666666666666667,0,0.6932142857142854,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.1650485436893204,30.600000000000005
220,0.06666666666666667,0,0.6835714285714283,0.21555861503127255,0.6232779357628151,0.9333333333333333,9,2,0.18446601941747573,30.600000000000005
