0,Drone_1,17,43,1,0.908363909656879,DroneState.MOVING_FIELD,[30, 13],0.005,5,[30, 13],Charger_1,45,77
0,Drone_2,22,13,1,0.924073387567674,DroneState.MOVING_FIELD,[22, 60],0.005,5,[22, 60],None
0,Drone_3,89,83,1,0.9193883093496248,DroneState.MOVING_FIELD,[86, 37],0.005,5,[86, 37],Charger_2,65,19
0,Bird_1,35,50,1,BirdState.IDLE,None,None
0,Bird_2,35,38,1,BirdState.IDLE,None,None
0,Bird_3,74,69,1,BirdState.IDLE,None,None
0,Bird_4,48,56,1,BirdState.MOVING,90,92,None
0,Bird_5,40,82,1,BirdState.MOVING,19,61,None
0,Bird_6,95,66,1,BirdState.IDLE,None,None
0,Bird_7,28,93,1,BirdState.IDLE,None,None
0,Bird_8,58,42,1,BirdState.IDLE,None,None
1,Drone_1,17,41,1,0.903363909656879,DroneState.MOVING_FIELD,[30, 13],0.005,5,[24, 18],Charger_1,45,77
1,Drone_2,22,14,1,0.919073387567674,DroneState.MOVING_FIELD,[22, 60],0.005,5,[36, 70],None
1,Drone_3,88,81,1,0.9143883093496248,DroneState.MOVING_FIELD,[86, 37],0.005,5,[87, 36],Charger_2,65,19
1,Bird_1,35,50,1,BirdState.IDLE,None,None
1,Bird_2,35,38,1,BirdState.IDLE,None,None
1,Bird_3,74,69,1,BirdState.IDLE,None,None
1,Bird_4,49,56,1,BirdState.MOVING,90,92,None
1,Bird_5,38,80,1,BirdState.MOVING,19,61,None
1,Bird_6,95,66,1,BirdState.IDLE,None,None
1,Bird_7,28,93,1,BirdState.IDLE,None,None
1,Bird_8,58,42,1,BirdState.IDLE,None,None
2,Drone_1,17,39,1,0.898363909656879,DroneState.MOVING_FIELD,[30, 13],0.005,5,[26, 18],Charger_1,45,77
2,Drone_2,22,15,1,0.914073387567674,DroneState.MOVING_FIELD,[22, 60],0.005,5,[33, 62],None
2,Drone_3,87,79,1,0.9093883093496248,DroneState.MOVING_FIELD,[86, 37],0.005,5,[87, 35],Charger_2,65,19
2,Bird_1,35,50,1,BirdState.IDLE,None,None
2,Bird_2,35,38,1,BirdState.IDLE,None,None
2,Bird_3,74,69,1,BirdState.IDLE,None,None
2,Bird_4,50,57,1,BirdState.MOVING,90,92,None
2,Bird_5,36,78,1,BirdState.MOVING,19,61,None
2,Bird_6,95,66,1,BirdState.IDLE,None,None
2,Bird_7,28,93,1,BirdState.IDLE,None,None
2,Bird_8,58,42,1,BirdState.IDLE,None,None
3,Drone_1,17,37,1,0.893363909656879,DroneState.MOVING_FIELD,[30, 13],0.005,5,[35, 18],Charger_1,45,77
3,Drone_2,22,16,1,0.909073387567674,DroneState.MOVING_FIELD,[22, 60],0.005,5,[37, 69],None
3,Drone_3,86,77,1,0.9043883093496248,DroneState.MOVING_FIELD,[86, 37],0.005,5,[89, 38],Charger_2,65,19
3,Bird_1,35,50,1,BirdState.IDLE,None,None
3,Bird_2,34,39,1,BirdState.MOVING,20,72,FIELD_2,20,60,40,80
3,Bird_3,74,69,1,BirdState.IDLE,None,None
3,Bird_4,51,58,1,BirdState.MOVING,90,92,None
3,Bird_5,35,77,1,BirdState.MOVING,19,61,None
3,Bird_6,95,66,1,BirdState.IDLE,None,None
3,Bird_7,28,92,1,BirdState.MOVING,84,36,FIELD_3,81,35,90,44
3,Bird_8,58,42,1,BirdState.IDLE,None,None
4,Drone_1,17,35,1,0.888363909656879,DroneState.MOVING_FIELD,[30, 13],0.005,5,[32, 22],Charger_1,45,77
