0,Drone_1,17,43,1,0.9827033465634836,DroneState.MOVING_FIELD,[27, 10],0.005,5,[27, 10],None
0,Drone_2,22,13,1,0.926450484640124,DroneState.MOVING_FIELD,[25, 71],0.005,5,[25, 71],Charger_2,65,19
0,Drone_3,89,83,1,0.906374688299795,DroneState.MOVING_FIELD,[89, 35],0.005,5,[89, 35],Charger_1,45,77
0,Bird_1,40,32,1,BirdState.IDLE,None,None
0,Bird_2,21,69,1,BirdState.MOVING,37,20,FIELD_1,20,10,45,25
0,Bird_3,16,30,1,BirdState.IDLE,None,None
0,Bird_4,62,35,1,BirdState.IDLE,None,None
0,Bird_5,64,54,1,BirdState.IDLE,None,None
0,Bird_6,39,33,1,BirdState.IDLE,None,None
0,Bird_7,31,58,1,BirdState.MOVING,79,67,None
0,Bird_8,68,83,1,BirdState.IDLE,None,None
1,Drone_1,17,41,1,0.9777033465634836,DroneState.MOVING_FIELD,[27, 10],0.005,5,[24, 22],None
1,Drone_2,22,14,1,0.921450484640124,DroneState.MOVING_FIELD,[25, 71],0.005,5,[24, 74],Charger_2,65,19
1,Drone_3,89,81,1,0.901374688299795,DroneState.MOVING_FIELD,[89, 35],0.005,5,[81, 37],Charger_1,45,77
1,Bird_1,40,32,1,BirdState.IDLE,None,None
1,Bird_2,21,68,1,BirdState.MOVING,37,20,FIELD_1,20,10,45,25
1,Bird_3,16,30,1,BirdState.IDLE,None,None
1,Bird_4,60,34,1,BirdState.MOVING,30,11,FIELD_1,20,10,45,25
1,Bird_5,63,53,1,BirdState.MOVING,26,18,FIELD_1,20,10,45,25
1,Bird_6,39,33,1,BirdState.IDLE,None,None
1,Bird_7,32,58,1,BirdState.MOVING,79,67,None
1,Bird_8,66,83,1,BirdState.MOVING,33,85,None
2,Drone_1,17,39,1,0.9727033465634836,DroneState.MOVING_FIELD,[27, 10],0.005,5,[24, 20],None
2,Drone_2,22,15,1,0.916450484640124,DroneState.MOVING_FIELD,[25, 71],0.005,5,[24, 76],Charger_2,65,19
2,Drone_3,89,79,1,0.8963746882997949,DroneState.MOVING_FIELD,[89, 35],0.005,5,[86, 37],Charger_1,45,77
2,Bird_1,40,32,1,BirdState.IDLE,None,None
2,Bird_2,21,66,1,BirdState.MOVING,37,20,FIELD_1,20,10,45,25
2,Bird_3,16,30,1,BirdState.IDLE,None,None
2,Bird_4,58,33,1,BirdState.MOVING,30,11,FIELD_1,20,10,45,25
2,Bird_5,62,52,1,BirdState.MOVING,26,18,FIELD_1,20,10,45,25
2,Bird_6,39,33,1,BirdState.IDLE,None,None
2,Bird_7,33,58,1,BirdState.MOVING,79,67,None
2,Bird_8,64,83,1,BirdState.MOVING,33,85,None
3,Drone_1,17,38,1,0.9677033465634836,DroneState.MOVING_FIELD,[27, 10],0.005,5,[33, 20],None
3,Drone_2,22,16,1,0.911450484640124,DroneState.MOVING_FIELD,[25, 71],0.005,5,[37, 74],Charger_2,65,19
3,Drone_3,89,77,1,0.8913746882997949,DroneState.MOVING_FIELD,[89, 35],0.005,5,[87, 36],Charger_1,45,77
3,Bird_1,39,33,1,BirdState.MOVING,39,79,FIELD_2,20,60,40,80
3,Bird_2,21,64,1,BirdState.MOVING,37,20,FIELD_1,20,10,45,25
3,Bird_3,16,30,1,BirdState.IDLE,None,None
