Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
6,152,0.6,0.1622198505869797,1,1,1,0.2,0
6,146,0.6,0.15581643543223053,1,1,2,0.2,0
6,133,0.6,0.14194236926360726,1,1,3,0.2,0
6,154,0.6,0.16435432230522945,1,1,4,0.2,0
6,146,0.6,0.15581643543223053,1,1,5,0.2,0
6,121,0.6,0.12913553895410887,1,2,1,0.2,0
6,142,0.6,0.15154749199573106,1,2,2,0.2,0
6,128,0.6,0.13660618996798293,1,2,3,0.2,0
6,167,0.6,0.17822838847385272,1,2,4,0.2,0
6,161,0.6,0.1718249733191035,1,2,5,0.2,0
6,193,0.6,0.20597652081109924,1,3,1,0.2,0
6,187,0.6,0.19957310565635006,1,3,2,0.2,0
6,157,0.6,0.16755602988260407,1,3,3,0.2,0
6,141,0.6,0.15048025613660618,1,3,4,0.2,0
6,138,0.6,0.1472785485592316,1,3,5,0.2,0
6,145,0.6,0.15474919957310565,1,4,1,0.2,0
6,120,0.6,0.128068303094984,1,4,2,0.2,0
6,127,0.6,0.13553895410885805,1,4,3,0.2,0
6,149,0.6,0.15901814300960512,1,4,4,0.2,0
6,141,0.6,0.15048025613660618,1,4,5,0.2,0
6,127,0.6,0.13553895410885805,1,5,1,0.2,0
6,149,0.6,0.15901814300960512,1,5,2,0.2,0
6,148,0.6,0.15795090715048027,1,5,3,0.2,0
6,142,0.6,0.15154749199573106,1,5,4,0.2,0
6,157,0.6,0.16755602988260407,1,5,5,0.2,0
6,126,0.6,0.1344717182497332,1,6,1,0.2,0
6,158,0.6,0.16862326574172892,1,6,2,0.2,0
6,172,0.6,0.18356456776947705,1,6,3,0.2,0
6,130,0.6,0.13874066168623267,1,6,4,0.2,0
6,204,0.6,0.21771611526147278,1,6,5,0.2,0
6,151,0.6,0.16115261472785486,1,7,1,0.2,0
6,129,0.6,0.1376734258271078,1,7,2,0.2,0
6,135,0.6,0.144076840981857,1,7,3,0.2,0
6,164,0.6,0.17502668089647813,1,7,4,0.2,0
6,165,0.6,0.17609391675560299,1,7,5,0.2,0
6,147,0.6,0.1568836712913554,1,8,1,0.2,0
6,101,0.6,0.10779082177161152,1,8,2,0.2,0
6,127,0.6,0.13553895410885805,1,8,3,0.2,0
6,128,0.6,0.13660618996798293,1,8,4,0.2,0
6,157,0.6,0.16755602988260407,1,8,5,0.2,0
6,140,0.6,0.14941302027748132,1,9,1,0.2,0
6,144,0.6,0.1536819637139808,1,9,2,0.2,0
6,128,0.6,0.13660618996798293,1,9,3,0.2,0
6,143,0.6,0.1526147278548559,1,9,4,0.2,0
6,155,0.6,0.16542155816435433,1,9,5,0.2,0
6,134,0.6,0.14300960512273211,1,10,1,0.2,0
6,133,0.6,0.14194236926360726,1,10,2,0.2,0
6,135,0.6,0.144076840981857,1,10,3,0.2,0
6,140,0.6,0.14941302027748132,1,10,4,0.2,0
6,151,0.6,0.16115261472785486,1,10,5,0.2,0
6,131,0.6,0.13980789754535752,1,11,1,0.2,0
6,167,0.6,0.17822838847385272,1,11,2,0.2,0
6,152,0.6,0.1622198505869797,1,11,3,0.2,0
6,151,0.6,0.16115261472785486,1,11,4,0.2,0
6,158,0.6,0.16862326574172892,1,11,5,0.2,0
