current_time_step,drone_id,battery,estimated_waiting,energy_to_fly_to_charger,time_to_done_charging,charger,potential_drones_length,waiting_drones_length,accepted_queues_length,charging_drones_length
106,Drone_359,0.4149999999999995,0.8347745,0.2109502310972899,21.12686111897288,Charger_134,3,1,0,0
106,Drone_353,0.38999999999999946,0.88041764,0.18439088914585774,18.47086455015161,Charger_135,2,1,0,0
123,Drone_354,0.3199999999999994,0.81730175,0.11401754250991379,11.433514952691775,Charger_133,3,1,0,0
132,Drone_356,0.27499999999999936,0.8984979,0.15,15.035,Charger_135,1,1,0,1
138,Drone_358,0.24999999999999933,0.7919627,0.11401754250991379,11.436314952691776,Charger_134,2,2,0,1
147,Drone_357,0.2099999999999993,0.78680855,0.09219544457292887,9.254832275075804,Charger_133,2,2,0,1
165,Drone_355,0.11499999999999921,0.8558514,0.0806225774829855,8.10088265139787,Charger_134,2,1,0,1
246,Drone_359,0.4149999999999995,0.80337995,0.2109502310972899,21.12686111897288,Charger_134,3,1,0,0
251,Drone_353,0.38999999999999946,0.86750156,0.18439088914585774,18.47086455015161,Charger_135,2,1,0,0
282,Drone_354,0.3199999999999994,0.87250155,0.11401754250991379,11.433514952691775,Charger_133,2,1,0,0
286,Drone_357,0.3549999999999994,0.91900694,0.15,15.0318,Charger_135,1,1,0,1
298,Drone_358,0.3199999999999994,0.81412655,0.11401754250991379,11.433514952691775,Charger_134,3,1,0,0
323,Drone_355,0.2999999999999994,0.86551034,0.09219544457292887,9.251232275075804,Charger_133,2,1,0,0
324,Drone_356,0.18999999999999928,0.85084486,0.0806225774829855,8.09788265139787,Charger_134,2,1,0,1
386,Drone_359,0.4149999999999995,0.79821587,0.2109502310972899,21.12686111897288,Charger_134,3,1,0,0
396,Drone_353,0.38999999999999946,0.86271083,0.18439088914585774,18.47086455015161,Charger_135,2,1,0,0
438,Drone_357,0.2999999999999994,0.8752753,0.09219544457292887,9.251232275075804,Charger_133,2,1,0,0
457,Drone_358,0.3199999999999994,0.81112754,0.11401754250991379,11.433514952691775,Charger_134,3,1,0,0
458,Drone_354,0.23499999999999932,0.89703476,0.11401754250991379,11.436914952691776,Charger_133,1,1,0,1
468,Drone_356,0.3549999999999994,0.87165356,0.15,15.0318,Charger_135,2,1,0,0
483,Drone_355,0.28499999999999936,0.8735049,0.0806225774829855,8.09408265139787,Charger_134,2,1,0,1
