current_time_step,drone_id,battery,estimated_waiting,energy_to_fly_to_charger,time_to_done_charging,charger,potential_drones_length,waiting_drones_length,accepted_queues_length,charging_drones_length
105,Drone_119,0.4199999999999995,1.0398401,0.2109502310972899,21.12666111897288,Charger_44,3,1,0,0
106,Drone_113,0.38999999999999946,1.0129515,0.18439088914585774,18.47086455015161,Charger_45,2,1,0,0
123,Drone_114,0.3199999999999994,1.0329292,0.11401754250991379,11.433514952691775,Charger_43,3,1,0,0
132,Drone_116,0.27499999999999936,1.2046856,0.15,15.035,Charger_45,1,1,0,1
138,Drone_118,0.24999999999999933,1.2315149,0.11401754250991379,11.436314952691776,Charger_44,2,2,0,1
149,Drone_120,0.1999999999999993,1.2286099,0.09486832980505139,9.52262771369734,Charger_43,2,2,0,1
168,Drone_115,0.0999999999999992,1.1081387,0.0806225774829855,8.101482651397868,Charger_44,2,1,0,1
246,Drone_119,0.4199999999999995,1.0439163,0.2109502310972899,21.12666111897288,Charger_44,3,1,0,0
253,Drone_113,0.38999999999999946,1.0251681,0.18439088914585774,18.47086455015161,Charger_45,2,1,0,0
286,Drone_114,0.3199999999999994,1.02041,0.11401754250991379,11.433514952691775,Charger_43,2,1,0,0
291,Drone_120,0.35999999999999943,1.1101803,0.15,15.0316,Charger_45,1,1,0,1
303,Drone_118,0.3199999999999994,1.0336927,0.11401754250991379,11.433514952691775,Charger_44,3,1,0,0
326,Drone_115,0.2999999999999994,1.0211312,0.09219544457292887,9.251232275075804,Charger_43,2,1,0,0
329,Drone_116,0.18499999999999928,1.1140378,0.0806225774829855,8.098082651397869,Charger_44,2,1,0,1
385,Drone_119,0.4199999999999995,1.0425289,0.2109502310972899,21.12666111897288,Charger_44,3,1,0,0
398,Drone_113,0.38999999999999946,1.0239792,0.18439088914585774,18.47086455015161,Charger_45,2,1,0,0
440,Drone_120,0.3049999999999994,1.0208248,0.09486832980505139,9.51842771369734,Charger_43,2,1,0,0
460,Drone_114,0.24499999999999933,1.191001,0.11401754250991379,11.436514952691775,Charger_43,1,1,0,1
462,Drone_118,0.3199999999999994,1.0378182,0.11401754250991379,11.433514952691775,Charger_44,3,1,0,0
472,Drone_116,0.35999999999999943,1.015528,0.15,15.0316,Charger_45,2,1,0,0
488,Drone_115,0.27499999999999936,1.1185105,0.0806225774829855,8.094482651397868,Charger_44,2,1,0,1
