Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
7,464,0.875,0.4951974386339381,1,1,1,0.2,0
7,442,0.875,0.47171824973319104,1,1,2,0.2,0
7,479,0.875,0.5112059765208111,1,1,3,0.2,0
7,463,0.875,0.49413020277481323,1,1,4,0.2,0
7,473,0.875,0.5048025613660619,1,1,5,0.2,0
7,466,0.875,0.4973319103521878,1,2,1,0.2,0
7,460,0.875,0.49092849519743864,1,2,2,0.2,0
6,541,0.75,0.5773745997865528,1,2,3,0.2,0
7,459,0.875,0.48986125933831376,1,2,4,0.2,0
6,591,0.75,0.6307363927427961,1,2,5,0.2,0
7,431,0.875,0.4599786552828175,1,3,1,0.2,0
7,479,0.875,0.5112059765208111,1,3,2,0.2,0
7,483,0.875,0.5154749199573105,1,3,3,0.2,0
6,564,0.75,0.6019210245464247,1,3,4,0.2,0
7,414,0.875,0.4418356456776948,1,3,5,0.2,0
6,585,0.75,0.624332977588047,1,4,1,0.2,0
7,451,0.875,0.4813233724653148,1,4,2,0.2,0
7,478,0.875,0.5101387406616862,1,4,3,0.2,0
7,480,0.875,0.512273212379936,1,4,4,0.2,0
6,591,0.75,0.6307363927427961,1,4,5,0.2,0
7,468,0.875,0.4994663820704376,1,5,1,0.2,0
7,501,0.875,0.5346851654215582,1,5,2,0.2,0
7,446,0.875,0.4759871931696905,1,5,3,0.2,0
7,455,0.875,0.4855923159018143,1,5,4,0.2,0
7,490,0.875,0.5229455709711847,1,5,5,0.2,0
7,455,0.875,0.4855923159018143,1,6,1,0.2,0
6,552,0.75,0.5891141942369263,1,6,2,0.2,0
7,479,0.875,0.5112059765208111,1,6,3,0.2,0
7,482,0.875,0.5144076840981857,1,6,4,0.2,0
7,481,0.875,0.5133404482390609,1,6,5,0.2,0
6,574,0.75,0.6125933831376734,1,7,1,0.2,0
7,457,0.875,0.48772678762006405,1,7,2,0.2,0
6,588,0.75,0.6275346851654215,1,7,3,0.2,0
7,450,0.875,0.48025613660619,1,7,4,0.2,0
7,456,0.875,0.48665955176093917,1,7,5,0.2,0
7,462,0.875,0.49306296691568835,1,8,1,0.2,0
6,578,0.75,0.6168623265741728,1,8,2,0.2,0
6,510,0.75,0.544290288153682,1,8,3,0.2,0
7,433,0.875,0.4621131270010672,1,8,4,0.2,0
7,472,0.875,0.503735325506937,1,8,5,0.2,0
6,518,0.75,0.5528281750266809,1,9,1,0.2,0
7,453,0.875,0.4834578441835646,1,9,2,0.2,0
7,472,0.875,0.503735325506937,1,9,3,0.2,0
6,520,0.75,0.5549626467449307,1,9,4,0.2,0
6,624,0.75,0.6659551760939167,1,9,5,0.2,0
6,502,0.75,0.535752401280683,1,10,1,0.2,0
6,587,0.75,0.6264674493062967,1,10,2,0.2,0
6,560,0.75,0.5976520811099253,1,10,3,0.2,0
7,474,0.875,0.5058697972251868,1,10,4,0.2,0
6,567,0.75,0.6051227321237994,1,10,5,0.2,0
6,610,0.75,0.6510138740661686,1,11,1,0.2,0
7,442,0.875,0.47171824973319104,1,11,2,0.2,0
7,474,0.875,0.5058697972251868,1,11,3,0.2,0
7,480,0.875,0.512273212379936,1,11,4,0.2,0
7,449,0.875,0.4791889007470651,1,11,5,0.2,0
