Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
7,40,0.875,0.042689434364994665,1,1,1,0.2,0
7,23,0.875,0.02454642475987193,1,1,2,0.2,0
7,56,0.875,0.05976520811099253,1,1,3,0.2,0
7,44,0.875,0.04695837780149413,1,1,4,0.2,0
7,41,0.875,0.04375667022411953,1,1,5,0.2,0
7,46,0.875,0.04909284951974386,1,2,1,0.2,0
7,36,0.875,0.0384204909284952,1,2,2,0.2,0
6,48,0.75,0.051227321237993596,1,2,3,0.2,0
7,20,0.875,0.021344717182497332,1,2,4,0.2,0
6,37,0.75,0.03948772678762007,1,2,5,0.2,0
7,35,0.875,0.03735325506937033,1,3,1,0.2,0
7,44,0.875,0.04695837780149413,1,3,2,0.2,0
7,40,0.875,0.042689434364994665,1,3,3,0.2,0
6,40,0.75,0.042689434364994665,1,3,4,0.2,0
7,38,0.875,0.04055496264674493,1,3,5,0.2,0
6,34,0.75,0.03628601921024546,1,4,1,0.2,0
7,43,0.875,0.04589114194236926,1,4,2,0.2,0
7,41,0.875,0.04375667022411953,1,4,3,0.2,0
7,34,0.875,0.03628601921024546,1,4,4,0.2,0
6,57,0.75,0.060832443970117396,1,4,5,0.2,0
7,38,0.875,0.04055496264674493,1,5,1,0.2,0
7,42,0.875,0.044823906083244394,1,5,2,0.2,0
7,37,0.875,0.03948772678762007,1,5,3,0.2,0
7,43,0.875,0.04589114194236926,1,5,4,0.2,0
7,45,0.875,0.048025613660619,1,5,5,0.2,0
7,36,0.875,0.0384204909284952,1,6,1,0.2,0
6,58,0.75,0.061899679829242264,1,6,2,0.2,0
7,29,0.875,0.030949839914621132,1,6,3,0.2,0
7,23,0.875,0.02454642475987193,1,6,4,0.2,0
7,40,0.875,0.042689434364994665,1,6,5,0.2,0
6,37,0.75,0.03948772678762007,1,7,1,0.2,0
7,48,0.875,0.051227321237993596,1,7,2,0.2,0
6,44,0.75,0.04695837780149413,1,7,3,0.2,0
7,30,0.875,0.032017075773746,1,7,4,0.2,0
7,46,0.875,0.04909284951974386,1,7,5,0.2,0
7,43,0.875,0.04589114194236926,1,8,1,0.2,0
6,56,0.75,0.05976520811099253,1,8,2,0.2,0
6,34,0.75,0.03628601921024546,1,8,3,0.2,0
7,28,0.875,0.029882604055496264,1,8,4,0.2,0
7,54,0.875,0.0576307363927428,1,8,5,0.2,0
6,37,0.75,0.03948772678762007,1,9,1,0.2,0
7,30,0.875,0.032017075773746,1,9,2,0.2,0
7,28,0.875,0.029882604055496264,1,9,3,0.2,0
6,34,0.75,0.03628601921024546,1,9,4,0.2,0
6,41,0.75,0.04375667022411953,1,9,5,0.2,0
6,31,0.75,0.033084311632870865,1,10,1,0.2,0
6,39,0.75,0.0416221985058698,1,10,2,0.2,0
6,38,0.75,0.04055496264674493,1,10,3,0.2,0
7,49,0.875,0.052294557097118465,1,10,4,0.2,0
6,43,0.75,0.04589114194236926,1,10,5,0.2,0
6,40,0.75,0.042689434364994665,1,11,1,0.2,0
7,31,0.875,0.033084311632870865,1,11,2,0.2,0
7,38,0.875,0.04055496264674493,1,11,3,0.2,0
7,37,0.875,0.03948772678762007,1,11,4,0.2,0
7,46,0.875,0.04909284951974386,1,11,5,0.2,0
