epoch,train_loss,val_loss
1,-10.176800727844238,-12.229039192199707
2,-14.621845245361328,-13.302047729492188
3,-14.95227336883545,-13.887969017028809
4,-15.43282413482666,-14.06959342956543
5,-15.575499534606934,-14.136688232421875
6,-15.691670417785645,-14.284602165222168
7,-15.808216094970703,-14.217098236083984
8,-15.907455444335938,-14.529574394226074
9,-16.05594253540039,-14.37671947479248
10,-16.134611129760742,-14.746565818786621
11,-16.266212463378906,-14.775432586669922
12,-16.297306060791016,-14.899019241333008
13,-16.477611541748047,-14.962580680847168
14,-16.537221908569336,-15.084875106811523
15,-16.7609806060791,-15.263962745666504
16,-16.771636962890625,-15.304084777832031
17,-17.02744483947754,-15.652878761291504
18,-17.137222290039062,-15.629790306091309
19,-17.076826095581055,-15.709779739379883
20,-17.349210739135742,-15.801140785217285
21,-17.43556785583496,-15.916204452514648
22,-17.50783920288086,-16.026662826538086
23,-17.367414474487305,-16.0582218170166
24,-17.599760055541992,-16.08602523803711
25,-17.55648422241211,-16.27136993408203
26,-17.79474449157715,-16.01266860961914
27,-17.727462768554688,-16.30921745300293
28,-17.755796432495117,-16.226125717163086
29,-17.866661071777344,-16.386198043823242
30,-17.978492736816406,-16.263673782348633
31,-18.0592041015625,-16.436988830566406
32,-18.10317611694336,-16.12065315246582
33,-18.006141662597656,-16.36760711669922
34,-18.1523494720459,-16.484928131103516
35,-18.281723022460938,-16.517091751098633
36,-18.152236938476562,-15.979753494262695
37,-18.183012008666992,-16.47132682800293
38,-18.234363555908203,-16.63300323486328
39,-18.210819244384766,-16.293743133544922
40,-18.258779525756836,-16.703968048095703
41,-18.484947204589844,-16.687551498413086
42,-18.517488479614258,-16.809967041015625
43,-18.483379364013672,-16.161893844604492
44,-18.508607864379883,-16.637592315673828
45,-18.600385665893555,-16.823352813720703
46,-18.699527740478516,-16.6039981842041
47,-18.64460563659668,-16.684814453125
48,-18.687490463256836,-16.89937973022461
49,-18.675254821777344,-16.80531883239746
50,-18.672758102416992,-16.8345890045166
