epoch,train_loss,val_loss
1,-10.948396682739258,-14.169118881225586
2,-14.725990295410156,-15.728124618530273
3,-15.561009407043457,-15.90788459777832
4,-15.637832641601562,-15.815119743347168
5,-15.790550231933594,-16.39580535888672
6,-15.979677200317383,-16.239233016967773
7,-16.005102157592773,-16.649070739746094
8,-16.238975524902344,-16.823978424072266
9,-16.34354019165039,-16.973100662231445
10,-16.45650863647461,-17.087467193603516
11,-16.54002571105957,-16.702499389648438
12,-16.6142520904541,-17.318029403686523
13,-16.726940155029297,-17.47707748413086
14,-16.85889434814453,-17.6079044342041
15,-16.696969985961914,-17.66390609741211
16,-16.97110366821289,-17.63192367553711
17,-16.927095413208008,-18.005998611450195
18,-17.18583106994629,-17.972253799438477
19,-17.168724060058594,-18.126087188720703
20,-17.45425796508789,-18.26394271850586
21,-17.501861572265625,-18.379878997802734
22,-17.332548141479492,-17.9443302154541
23,-17.347309112548828,-18.190311431884766
24,-17.582656860351562,-18.492021560668945
25,-17.7523250579834,-18.606670379638672
26,-17.767616271972656,-18.672517776489258
27,-17.766706466674805,-18.673999786376953
28,-17.8337459564209,-18.775156021118164
29,-17.643396377563477,-18.794008255004883
30,-17.73287010192871,-18.432903289794922
31,-17.81515121459961,-18.49300193786621
32,-17.870838165283203,-18.713043212890625
33,-17.868745803833008,-18.49252700805664
34,-17.908069610595703,-18.945476531982422
35,-18.002471923828125,-18.71657943725586
36,-18.013248443603516,-18.798376083374023
37,-18.007871627807617,-18.7835636138916
38,-17.967321395874023,-19.08151626586914
39,-18.003921508789062,-18.99587059020996
40,-18.113130569458008,-19.006872177124023
41,-18.14806365966797,-19.116092681884766
42,-18.163494110107422,-19.102622985839844
43,-18.159095764160156,-19.189443588256836
44,-18.045900344848633,-19.06585693359375
45,-18.059062957763672,-19.18844223022461
46,-18.263221740722656,-19.14701271057129
47,-18.03774642944336,-18.6723690032959
48,-18.009098052978516,-18.567564010620117
49,-17.957786560058594,-18.91598129272461
50,-18.228839874267578,-19.316194534301758
