current_time_step,drone_id,battery,estimated_waiting,energy_to_fly_to_charger,time_to_done_charging,charger,potential_drones_length,waiting_drones_length,accepted_queues_length,charging_drones_length
105,Drone_79,0.4199999999999995,1.2771753,0.2109502310972899,21.12666111897288,Charger_20,3,1,0,0
105,Drone_73,0.39499999999999946,1.4338602,0.18439088914585774,18.470664550151607,Charger_21,5,1,0,0
117,Drone_83,0.36999999999999944,1.3588042,0.15652475842498528,15.683936832835528,Charger_19,4,1,0,0
131,Drone_76,0.27999999999999936,1.859545,0.15,15.0348,Charger_21,4,4,0,1
137,Drone_78,0.25499999999999934,1.4427284,0.11401754250991379,11.436114952691776,Charger_20,2,2,0,1
143,Drone_74,0.2199999999999993,1.6301488,0.11401754250991379,11.437514952691776,Charger_19,3,3,0,1
158,Drone_81,0.16499999999999926,1.6977711,0.1264911064067352,12.687570284929787,Charger_21,4,3,0,1
164,Drone_75,0.11999999999999922,1.2390898,0.0806225774829855,8.100682651397868,Charger_20,1,1,0,1
247,Drone_83,0.4199999999999995,1.2754495,0.2109502310972899,21.12666111897288,Charger_20,3,1,0,0
249,Drone_73,0.39499999999999946,1.203731,0.18439088914585774,18.470664550151607,Charger_21,2,1,0,0
267,Drone_79,0.3249999999999994,1.2648292,0.11401754250991379,11.433314952691775,Charger_19,3,1,0,0
282,Drone_78,0.35999999999999943,1.2470372,0.15,15.0316,Charger_21,1,1,0,1
299,Drone_74,0.3249999999999994,1.260158,0.11401754250991379,11.433314952691775,Charger_20,3,1,0,0
311,Drone_81,0.2999999999999994,1.1839812,0.09219544457292887,9.251232275075804,Charger_19,2,1,0,0
324,Drone_76,0.18499999999999928,1.3791618,0.0806225774829855,8.098082651397869,Charger_20,3,1,0,1
333,Drone_75,0.23999999999999932,1.2579452,0.09486832980505139,9.52102771369734,Charger_19,1,1,0,1
386,Drone_83,0.4199999999999995,1.2791052,0.2109502310972899,21.12666111897288,Charger_20,3,1,0,0
393,Drone_73,0.39499999999999946,1.2107117,0.18439088914585774,18.470664550151607,Charger_21,2,1,0,0
421,Drone_79,0.3249999999999994,1.3166099,0.11401754250991379,11.433314952691775,Charger_20,2,1,0,1
430,Drone_78,0.3249999999999994,1.2664485,0.11401754250991379,11.433314952691775,Charger_19,3,1,0,0
457,Drone_74,0.3249999999999994,1.348942,0.11401754250991379,11.433314952691775,Charger_20,4,1,0,0
467,Drone_76,0.35999999999999943,1.149662,0.15,15.0316,Charger_21,1,1,0,0
474,Drone_81,0.2999999999999994,1.1865346,0.09219544457292887,9.251232275075804,Charger_19,2,1,0,0
496,Drone_75,0.3049999999999994,1.2527301,0.09486832980505139,9.51842771369734,Charger_19,1,1,0,1
