Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
8,602,0.6666666666666666,0.6424759871931697,1,1,1,0.2,0
8,633,0.6666666666666666,0.6755602988260405,1,1,2,0.2,0
8,557,0.6666666666666666,0.5944503735325507,1,1,3,0.2,0
8,617,0.6666666666666666,0.6584845250800427,1,1,4,0.2,0
8,616,0.6666666666666666,0.6574172892209178,1,1,5,0.2,0
7,612,0.5833333333333334,0.6531483457844184,1,2,1,0.2,0
7,596,0.5833333333333334,0.6360725720384205,1,2,2,0.2,0
7,599,0.5833333333333334,0.6392742796157951,1,2,3,0.2,0
8,590,0.6666666666666666,0.6296691568836713,1,2,4,0.2,0
7,605,0.5833333333333334,0.6456776947705443,1,2,5,0.2,0
8,645,0.6666666666666666,0.688367129135539,1,3,1,0.2,0
8,608,0.6666666666666666,0.6488794023479189,1,3,2,0.2,0
8,559,0.6666666666666666,0.5965848452508005,1,3,3,0.2,0
8,619,0.6666666666666666,0.6606189967982924,1,3,4,0.2,0
8,586,0.6666666666666666,0.6254002134471718,1,3,5,0.2,0
7,613,0.5833333333333334,0.6542155816435432,1,4,1,0.2,0
8,617,0.6666666666666666,0.6584845250800427,1,4,2,0.2,0
8,641,0.6666666666666666,0.6840981856990395,1,4,3,0.2,0
7,565,0.5833333333333334,0.6029882604055496,1,4,4,0.2,0
7,626,0.5833333333333334,0.6680896478121665,1,4,5,0.2,0
8,631,0.6666666666666666,0.6734258271077909,1,5,1,0.2,0
8,574,0.6666666666666666,0.6125933831376734,1,5,2,0.2,0
7,549,0.5833333333333334,0.5859124866595518,1,5,3,0.2,0
7,574,0.5833333333333334,0.6125933831376734,1,5,4,0.2,0
8,627,0.6666666666666666,0.6691568836712913,1,5,5,0.2,0
8,628,0.6666666666666666,0.6702241195304163,1,6,1,0.2,0
7,578,0.5833333333333334,0.6168623265741728,1,6,2,0.2,0
8,607,0.6666666666666666,0.647812166488794,1,6,3,0.2,0
8,634,0.6666666666666666,0.6766275346851655,1,6,4,0.2,0
8,589,0.6666666666666666,0.6286019210245464,1,6,5,0.2,0
7,613,0.5833333333333334,0.6542155816435432,1,7,1,0.2,0
8,660,0.6666666666666666,0.7043756670224119,1,7,2,0.2,0
7,590,0.5833333333333334,0.6296691568836713,1,7,3,0.2,0
8,608,0.6666666666666666,0.6488794023479189,1,7,4,0.2,0
7,576,0.5833333333333334,0.6147278548559232,1,7,5,0.2,0
8,615,0.6666666666666666,0.656350053361793,1,8,1,0.2,0
7,613,0.5833333333333334,0.6542155816435432,1,8,2,0.2,0
7,621,0.5833333333333334,0.6627534685165422,1,8,3,0.2,0
8,581,0.6666666666666666,0.6200640341515475,1,8,4,0.2,0
8,602,0.6666666666666666,0.6424759871931697,1,8,5,0.2,0
7,578,0.5833333333333334,0.6168623265741728,1,9,1,0.2,0
8,643,0.6666666666666666,0.6862326574172892,1,9,2,0.2,0
7,581,0.5833333333333334,0.6200640341515475,1,9,3,0.2,0
7,591,0.5833333333333334,0.6307363927427961,1,9,4,0.2,0
7,575,0.5833333333333334,0.6136606189967982,1,9,5,0.2,0
7,609,0.5833333333333334,0.6499466382070438,1,10,1,0.2,0
7,627,0.5833333333333334,0.6691568836712913,1,10,2,0.2,0
7,635,0.5833333333333334,0.6776947705442903,1,10,3,0.2,0
8,615,0.6666666666666666,0.656350053361793,1,10,4,0.2,0
7,601,0.5833333333333334,0.6414087513340448,1,10,5,0.2,0
7,598,0.5833333333333334,0.6382070437566703,1,11,1,0.2,0
8,627,0.6666666666666666,0.6691568836712913,1,11,2,0.2,0
8,591,0.6666666666666666,0.6307363927427961,1,11,3,0.2,0
8,612,0.6666666666666666,0.6531483457844184,1,11,4,0.2,0
8,570,0.6666666666666666,0.608324439701174,1,11,5,0.2,0
