epoch,train_loss,val_loss
1,-3.0632009506225586,-5.998300075531006
2,-4.4568071365356445,-5.798679828643799
3,-4.663127899169922,-6.361222743988037
4,-4.976482391357422,-6.6451029777526855
5,-5.15684700012207,-6.909309387207031
6,-5.395479202270508,-7.1321210861206055
7,-5.746477127075195,-7.550020217895508
8,-6.007207870483398,-7.8290114402771
9,-6.229250907897949,-8.04747486114502
10,-6.391639232635498,-8.0936918258667
11,-6.498115539550781,-8.330428123474121
12,-6.643658638000488,-8.315903663635254
13,-6.6887898445129395,-8.452351570129395
14,-6.749531269073486,-8.4325590133667
15,-6.836749076843262,-8.563644409179688
16,-6.937806606292725,-8.723424911499023
17,-7.020524501800537,-8.762578964233398
18,-7.0532145500183105,-8.758055686950684
19,-7.095378398895264,-8.905935287475586
20,-7.196185111999512,-8.903100967407227
21,-7.262142658233643,-9.026640892028809
22,-7.276812553405762,-9.001901626586914
23,-7.335942268371582,-9.061999320983887
24,-7.299071788787842,-9.093056678771973
25,-7.368834972381592,-9.16457462310791
26,-7.407627582550049,-9.122633934020996
27,-7.4661712646484375,-9.20724868774414
28,-7.483922004699707,-9.231314659118652
29,-7.459327220916748,-9.298328399658203
30,-7.535871505737305,-9.160727500915527
31,-7.4768967628479,-9.349102973937988
32,-7.602067947387695,-9.19092082977295
33,-7.619644641876221,-9.345474243164062
34,-7.6923017501831055,-9.3744535446167
35,-7.647573947906494,-9.429007530212402
36,-7.684889316558838,-9.291913032531738
37,-7.7141828536987305,-9.467757225036621
38,-7.740869045257568,-9.471190452575684
39,-7.770033359527588,-9.51990032196045
40,-7.808404445648193,-9.505959510803223
41,-7.770541667938232,-9.357662200927734
42,-7.772077560424805,-9.507847785949707
43,-7.773544788360596,-9.441012382507324
44,-7.7129621505737305,-9.501416206359863
45,-7.812405109405518,-9.394424438476562
46,-7.698397636413574,-9.289322853088379
47,-7.649276256561279,-9.525550842285156
48,-7.622659683227539,-9.404437065124512
49,-7.803412914276123,-9.509176254272461
50,-7.784570693969727,-9.509200096130371
