current_time_step,drone_id,battery,estimated_waiting,energy_to_fly_to_charger,time_to_done_charging,charger,potential_drones_length,waiting_drones_length,accepted_queues_length,charging_drones_length
105,Drone_463,0.4199999999999995,0.95622116,0.2109502310972899,21.12666111897288,Charger_116,3,1,0,0
106,Drone_457,0.38999999999999946,0.90676844,0.18439088914585774,18.47086455015161,Charger_117,5,1,0,0
118,Drone_467,0.36499999999999944,0.93457973,0.15652475842498528,15.684136832835527,Charger_115,4,1,0,0
132,Drone_460,0.27499999999999936,0.89717615,0.15,15.035,Charger_117,4,4,0,1
138,Drone_462,0.24999999999999933,0.9128713,0.11401754250991379,11.436314952691776,Charger_116,2,2,0,1
146,Drone_458,0.2049999999999993,0.90937746,0.11401754250991379,11.438114952691775,Charger_115,3,3,0,1
161,Drone_465,0.14999999999999925,0.88379276,0.1264911064067352,12.688170284929788,Charger_117,4,3,0,1
168,Drone_459,0.0999999999999992,0.93705446,0.0806225774829855,8.101482651397868,Charger_116,1,1,0,1
253,Drone_467,0.4199999999999995,0.9724155,0.2109502310972899,21.12666111897288,Charger_116,2,1,0,0
253,Drone_457,0.38999999999999946,0.95471823,0.18439088914585774,18.47086455015161,Charger_117,3,1,0,0
270,Drone_463,0.3199999999999994,0.95218414,0.11401754250991379,11.433514952691775,Charger_115,3,1,0,0
288,Drone_462,0.35999999999999943,1.0201919,0.15,15.0316,Charger_117,2,1,0,1
308,Drone_460,0.28999999999999937,0.9750138,0.0806225774829855,8.093882651397868,Charger_116,2,1,0,0
313,Drone_458,0.3199999999999994,0.955819,0.11401754250991379,11.433514952691775,Charger_115,3,1,0,0
330,Drone_465,0.3149999999999994,0.9550019,0.10770329614269007,10.802037746114715,Charger_117,3,1,0,0
337,Drone_459,0.25499999999999934,0.96223557,0.09219544457292887,9.253032275075805,Charger_115,1,1,0,1
394,Drone_467,0.4199999999999995,0.95452297,0.2109502310972899,21.12666111897288,Charger_116,3,1,0,0
400,Drone_457,0.38999999999999946,0.9716944,0.18439088914585774,18.47086455015161,Charger_117,2,1,0,0
417,Drone_463,0.3299999999999994,0.95448524,0.2109502310972899,21.13026111897288,Charger_116,2,1,0,1
437,Drone_462,0.3199999999999994,0.95224,0.11401754250991379,11.433514952691775,Charger_115,3,1,0,0
472,Drone_458,0.3199999999999994,0.9554627,0.11401754250991379,11.433514952691775,Charger_115,3,1,0,0
473,Drone_460,0.28999999999999937,0.9525454,0.0806225774829855,8.093882651397868,Charger_116,3,1,0,0
490,Drone_465,0.3149999999999994,0.9749284,0.10770329614269007,10.802037746114715,Charger_117,2,1,0,0
