current_time_step,drone_id,battery,estimated_waiting,energy_to_fly_to_charger,time_to_done_charging,charger,potential_drones_length,waiting_drones_length,accepted_queues_length,charging_drones_length
103,Drone_979,0.4649999999999995,1.4597927,0.25495097567963926,25.526695606991108,Charger_146,6,1,0,0
104,Drone_967,0.4249999999999995,1.4300708,0.2109502310972899,21.12646111897288,Charger_146,6,2,1,0
104,Drone_973,0.4349999999999995,1.5047206,0.2202271554554524,22.054124631763457,Charger_147,7,1,0,0
105,Drone_961,0.39499999999999946,1.4667387,0.18439088914585774,18.470664550151607,Charger_147,7,2,1,0
117,Drone_971,0.36999999999999944,1.4987,0.15652475842498528,15.683936832835528,Charger_145,7,1,0,0
122,Drone_962,0.3249999999999994,1.4491631,0.11401754250991379,11.433314952691775,Charger_145,6,1,1,0
125,Drone_972,0.3299999999999994,1.2069865,0.12041594578792296,12.073211216623813,Charger_147,5,4,1,1
127,Drone_966,0.3049999999999994,1.2007929,0.11401754250991379,11.434114952691775,Charger_146,4,3,1,1
129,Drone_976,0.3249999999999994,1.194866,0.19235384061671343,19.270078215296014,Charger_147,4,4,1,2
134,Drone_965,0.27499999999999936,1.1591277,0.09219544457292887,9.252232275075805,Charger_145,5,5,1,1
139,Drone_978,0.28499999999999936,1.2334559,0.15652475842498528,15.687336832835529,Charger_146,3,3,1,2
149,Drone_980,0.23999999999999932,1.2230495,0.14317821063276354,14.353948191701663,Charger_145,4,4,1,2
260,Drone_979,0.4649999999999995,1.2838008,0.25495097567963926,25.526695606991108,Charger_146,4,1,0,0
265,Drone_967,0.4199999999999995,1.2254943,0.2109502310972899,21.12666111897288,Charger_146,3,1,1,0
268,Drone_971,0.4299999999999995,1.142516,0.2202271554554524,22.054324631763457,Charger_147,2,1,0,0
269,Drone_961,0.39499999999999946,1.1115769,0.18439088914585774,18.470664550151607,Charger_147,2,2,1,0
284,Drone_973,0.3249999999999994,1.1860552,0.11401754250991379,11.433314952691775,Charger_145,3,1,0,0
315,Drone_962,0.28999999999999937,1.1085448,0.11401754250991379,11.434714952691776,Charger_145,2,1,0,1
345,Drone_966,0.3249999999999994,1.2028311,0.11401754250991379,11.433314952691775,Charger_146,3,1,0,0
349,Drone_978,0.2999999999999994,1.195296,0.09219544457292887,9.251232275075804,Charger_145,3,1,0,1
349,Drone_972,0.28999999999999937,1.1437626,0.0806225774829855,8.093882651397868,Charger_146,2,1,1,0
405,Drone_979,0.4649999999999995,1.2063745,0.25495097567963926,25.526695606991108,Charger_146,3,1,0,0
421,Drone_971,0.4299999999999995,1.1929213,0.2202271554554524,22.054324631763457,Charger_147,3,1,0,0
428,Drone_961,0.39499999999999946,1.1468748,0.18439088914585774,18.470664550151607,Charger_147,2,1,1,0
443,Drone_967,0.3249999999999994,1.1867468,0.11401754250991379,11.433314952691775,Charger_145,3,1,0,0
455,Drone_973,0.3249999999999994,1.1547499,0.11401754250991379,11.433314952691775,Charger_145,2,1,1,0
478,Drone_962,0.28999999999999937,1.2444342,0.0806225774829855,8.093882651397868,Charger_146,4,1,0,0
498,Drone_972,0.3299999999999994,1.1180552,0.12041594578792296,12.073211216623813,Charger_147,2,1,0,0
