epoch,train_loss,val_loss
1,-11.261590957641602,-16.767824172973633
2,-14.078707695007324,-18.442718505859375
3,-14.42581844329834,-18.538408279418945
4,-14.617032051086426,-18.947574615478516
5,-14.9607572555542,-18.904361724853516
6,-15.153932571411133,-19.206876754760742
7,-15.23823356628418,-19.4410343170166
8,-15.425490379333496,-19.281814575195312
9,-15.601430892944336,-19.515499114990234
10,-15.654767036437988,-19.079872131347656
11,-15.527546882629395,-19.74245262145996
12,-15.932185173034668,-19.651493072509766
13,-16.05843162536621,-19.750436782836914
14,-16.13961410522461,-19.897443771362305
15,-16.1599178314209,-19.975095748901367
16,-16.13551902770996,-20.051982879638672
17,-16.13115692138672,-20.138898849487305
18,-16.29395294189453,-19.582950592041016
19,-16.305330276489258,-20.143333435058594
20,-16.43222427368164,-20.119178771972656
21,-16.365253448486328,-20.035011291503906
22,-16.43574333190918,-19.999725341796875
23,-16.479127883911133,-19.985673904418945
24,-16.36253547668457,-20.003576278686523
25,-16.561779022216797,-20.127193450927734
26,-16.654155731201172,-20.465356826782227
27,-16.72452735900879,-20.57143211364746
28,-16.731895446777344,-20.18663787841797
29,-16.614213943481445,-20.259504318237305
30,-16.825151443481445,-20.676597595214844
31,-16.875381469726562,-20.424686431884766
32,-16.89369773864746,-20.72615623474121
33,-16.94708251953125,-20.800790786743164
34,-16.941551208496094,-20.57452964782715
35,-16.961421966552734,-20.28143882751465
36,-17.08875274658203,-20.806989669799805
37,-17.07992935180664,-20.977149963378906
38,-16.944042205810547,-20.853357315063477
39,-16.862773895263672,-20.95979881286621
40,-17.0345458984375,-21.080385208129883
41,-17.174331665039062,-21.037681579589844
42,-17.242961883544922,-21.091140747070312
43,-17.164554595947266,-21.141088485717773
44,-17.307710647583008,-21.250823974609375
45,-17.231441497802734,-21.165828704833984
46,-17.435653686523438,-21.192134857177734
47,-17.483783721923828,-21.308250427246094
48,-17.53512191772461,-21.17523193359375
49,-17.455595016479492,-21.30493927001953
50,-17.295711517333984,-21.239749908447266
