epoch,train_loss,val_loss
1,-11.173357009887695,-15.108942985534668
2,-15.620491981506348,-16.505033493041992
3,-16.122983932495117,-16.88840103149414
4,-16.295907974243164,-17.136926651000977
5,-16.408098220825195,-16.843090057373047
6,-16.340970993041992,-17.141326904296875
7,-16.602130889892578,-17.527982711791992
8,-16.78040313720703,-17.59461212158203
9,-16.86097526550293,-17.728660583496094
10,-16.922666549682617,-17.77668571472168
11,-16.939735412597656,-17.891326904296875
12,-17.109683990478516,-17.966197967529297
13,-17.16149139404297,-17.748592376708984
14,-17.10784339904785,-17.884244918823242
15,-17.180145263671875,-17.900949478149414
16,-17.37911033630371,-18.272260665893555
17,-17.37502670288086,-18.33833885192871
18,-17.484241485595703,-18.33873176574707
19,-17.548734664916992,-18.54637908935547
20,-17.58970069885254,-18.55729866027832
21,-17.5925235748291,-18.581363677978516
22,-17.686298370361328,-18.40879249572754
23,-17.719318389892578,-18.6982421875
24,-17.804929733276367,-18.790987014770508
25,-17.750638961791992,-18.510398864746094
26,-17.48228645324707,-18.471473693847656
27,-17.822525024414062,-18.855777740478516
28,-17.967880249023438,-18.86649513244629
29,-17.942110061645508,-18.707304000854492
30,-17.908954620361328,-18.781278610229492
31,-18.030244827270508,-19.050283432006836
32,-18.08025550842285,-19.197994232177734
33,-18.116947174072266,-18.99597930908203
34,-18.099185943603516,-19.08266830444336
35,-18.140836715698242,-19.17385482788086
36,-18.10599708557129,-19.24294662475586
37,-18.102279663085938,-19.195505142211914
38,-18.104719161987305,-19.05035400390625
39,-18.263778686523438,-19.397037506103516
40,-18.299476623535156,-19.389589309692383
41,-18.305513381958008,-19.46786880493164
42,-18.33966636657715,-19.443893432617188
43,-18.31378746032715,-19.56240463256836
44,-18.459718704223633,-19.66187286376953
45,-18.54375648498535,-19.432483673095703
46,-18.39148712158203,-19.727176666259766
47,-18.391738891601562,-19.736831665039062
48,-18.417022705078125,-19.779869079589844
49,-18.529441833496094,-19.874841690063477
50,-18.643104553222656,-19.899925231933594
