epoch,train_loss,val_loss
1,-12.241350173950195,-14.365059852600098
2,-15.015857696533203,-14.461756706237793
3,-15.069528579711914,-14.593000411987305
4,-15.42129135131836,-15.010454177856445
5,-15.63451862335205,-14.923419952392578
6,-15.558659553527832,-15.225861549377441
7,-15.970964431762695,-15.399721145629883
8,-15.928818702697754,-15.480510711669922
9,-16.080995559692383,-15.557703971862793
10,-16.150135040283203,-15.490038871765137
11,-16.214977264404297,-15.605650901794434
12,-16.390010833740234,-15.594599723815918
13,-16.462968826293945,-15.222241401672363
14,-16.449018478393555,-15.810508728027344
15,-16.619598388671875,-15.740984916687012
16,-16.507165908813477,-15.84426212310791
17,-16.333969116210938,-15.783977508544922
18,-16.623432159423828,-15.816859245300293
19,-16.60378074645996,-15.646389961242676
20,-16.785266876220703,-16.059226989746094
21,-16.821300506591797,-16.019197463989258
22,-16.77142906188965,-15.733460426330566
23,-16.923370361328125,-16.120601654052734
24,-16.997880935668945,-16.253612518310547
25,-16.95107650756836,-16.059032440185547
26,-16.79346466064453,-16.20195770263672
27,-17.125890731811523,-16.22242546081543
28,-17.159652709960938,-16.268390655517578
29,-17.171960830688477,-16.375272750854492
30,-17.24933624267578,-16.314924240112305
31,-17.32126808166504,-16.50857925415039
32,-17.260799407958984,-16.222681045532227
33,-17.36256217956543,-16.462127685546875
34,-17.091333389282227,-15.840473175048828
35,-17.074687957763672,-16.278614044189453
36,-17.33264923095703,-15.825176239013672
37,-17.42716407775879,-16.647199630737305
38,-17.472694396972656,-16.565021514892578
39,-17.313751220703125,-16.506349563598633
40,-17.471708297729492,-16.6738338470459
41,-17.681283950805664,-16.526147842407227
42,-17.288158416748047,-16.67769432067871
43,-17.63797378540039,-16.6381893157959
44,-17.66203498840332,-16.66747283935547
45,-17.685213088989258,-16.416330337524414
46,-17.71337890625,-16.6314697265625
47,-17.80327796936035,-16.228343963623047
48,-17.655513763427734,-16.707731246948242
49,-17.76451301574707,-16.775127410888672
50,-17.813499450683594,-16.666217803955078
