Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
6,320,0.5,0.3415154749199573,1,1,1,0.2,0
6,295,0.5,0.31483457844183566,1,1,2,0.2,0
6,324,0.5,0.3457844183564568,1,1,3,0.2,0
6,307,0.5,0.327641408751334,1,1,4,0.2,0
6,319,0.5,0.34044823906083244,1,1,5,0.2,0
6,300,0.5,0.32017075773745995,1,1,6,0.2,0
6,333,0.5,0.35538954108858056,1,1,7,0.2,0
6,306,0.5,0.3265741728922092,1,1,8,0.2,0
6,287,0.5,0.3062966915688367,1,1,9,0.2,0
6,303,0.5,0.3233724653148346,1,1,10,0.2,0
