current_time_step,drone_id,battery,estimated_waiting,energy_to_fly_to_charger,time_to_done_charging,charger,potential_drones_length,waiting_drones_length,accepted_queues_length,charging_drones_length
103,Drone_719,0.4649999999999995,1.4210557,0.25495097567963926,25.526695606991108,Charger_107,6,1,0,0
104,Drone_713,0.4349999999999995,1.4950099,0.2202271554554524,22.054124631763457,Charger_108,7,1,0,0
105,Drone_707,0.4199999999999995,1.3097302,0.2109502310972899,21.12666111897288,Charger_107,5,1,1,0
105,Drone_701,0.39499999999999946,1.4573745,0.18439088914585774,18.470664550151607,Charger_108,7,2,1,0
117,Drone_711,0.36999999999999944,1.517406,0.15652475842498528,15.683936832835528,Charger_106,7,1,0,0
122,Drone_702,0.3249999999999994,1.3927846,0.11401754250991379,11.433314952691775,Charger_106,6,1,1,0
125,Drone_712,0.3299999999999994,1.3762985,0.12041594578792296,12.073211216623813,Charger_108,5,4,1,1
128,Drone_706,0.2999999999999994,1.361249,0.11401754250991379,11.434314952691775,Charger_107,4,3,1,1
129,Drone_716,0.3249999999999994,1.4526772,0.19235384061671343,19.270078215296014,Charger_108,4,4,1,2
134,Drone_705,0.27499999999999936,1.3633963,0.09219544457292887,9.252232275075805,Charger_106,5,5,1,1
135,Drone_718,0.3049999999999994,1.4305403,0.15652475842498528,15.686536832835529,Charger_107,3,3,1,2
141,Drone_714,0.26499999999999935,1.4622638,0.1414213562373095,14.177192477980443,Charger_106,4,4,1,2
156,Drone_709,0.17499999999999927,1.6161302,0.1264911064067352,12.687170284929788,Charger_108,5,2,0,2
157,Drone_715,0.18499999999999928,1.5616504,0.15,15.0386,Charger_107,5,2,0,2
162,Drone_710,0.14499999999999924,1.3629144,0.10770329614269007,10.808837746114715,Charger_108,3,1,1,2
163,Drone_720,0.16999999999999926,1.5859059,0.14317821063276354,14.356748191701664,Charger_106,5,3,0,2
166,Drone_703,0.10999999999999921,1.4549195,0.0806225774829855,8.101082651397869,Charger_107,5,1,1,2
234,Drone_719,0.4649999999999995,1.3261629,0.25495097567963926,25.526695606991108,Charger_107,5,1,0,0
240,Drone_711,0.4299999999999995,1.4038153,0.2202271554554524,22.054324631763457,Charger_108,6,1,0,0
244,Drone_707,0.4199999999999995,1.2199193,0.2109502310972899,21.12666111897288,Charger_107,4,1,1,0
249,Drone_701,0.39499999999999946,1.2914165,0.18439088914585774,18.470664550151607,Charger_108,5,1,1,0
260,Drone_713,0.3249999999999994,1.4301205,0.11401754250991379,11.433314952691775,Charger_106,6,1,0,0
282,Drone_702,0.3199999999999994,1.4469117,0.11401754250991379,11.433514952691775,Charger_106,5,1,0,1
284,Drone_705,0.3399999999999994,1.4485704,0.1264911064067352,12.680570284929788,Charger_108,4,1,0,2
286,Drone_718,0.36999999999999944,1.3556304,0.15652475842498528,15.683936832835528,Charger_107,4,1,0,1
296,Drone_706,0.3249999999999994,1.2283864,0.11401754250991379,11.433314952691775,Charger_107,4,1,1,0
301,Drone_714,0.3299999999999994,1.4489453,0.1414213562373095,14.174592477980443,Charger_106,5,1,0,1
303,Drone_712,0.27999999999999936,1.2754011,0.0806225774829855,8.094282651397869,Charger_107,3,1,1,1
308,Drone_716,0.27999999999999936,1.3924124,0.10770329614269007,10.803437746114716,Charger_108,5,1,0,1
309,Drone_709,0.3049999999999994,1.3127036,0.09219544457292887,9.251032275075804,Charger_106,4,1,1,1
312,Drone_703,0.35999999999999943,1.3205657,0.15,15.0316,Charger_108,4,1,1,1
322,Drone_710,0.3299999999999994,1.3313441,0.12041594578792296,12.073211216623813,Charger_108,4,1,1,1
324,Drone_720,0.3349999999999994,1.4409586,0.14317821063276354,14.350148191701663,Charger_106,3,2,0,2
331,Drone_715,0.24999999999999933,1.3331298,0.09486832980505139,9.52062771369734,Charger_106,2,1,1,2
364,Drone_719,0.4649999999999995,1.3238909,0.25495097567963926,25.526695606991108,Charger_107,5,1,0,0
377,Drone_711,0.4299999999999995,1.4187977,0.2202271554554524,22.054324631763457,Charger_108,6,1,0,0
384,Drone_707,0.4199999999999995,1.231015,0.2109502310972899,21.12666111897288,Charger_107,4,1,1,0
394,Drone_701,0.39499999999999946,1.3752686,0.18439088914585774,18.470664550151607,Charger_108,6,1,1,0
418,Drone_713,0.3249999999999994,1.3422557,0.11401754250991379,11.433314952691775,Charger_106,5,1,0,0
435,Drone_718,0.36499999999999944,1.3369855,0.15652475842498528,15.684136832835527,Charger_107,5,1,0,0
443,Drone_702,0.28999999999999937,1.1925439,0.0806225774829855,8.093882651397868,Charger_107,3,1,1,0
