current_time_step,drone_id,battery,estimated_waiting,energy_to_fly_to_charger,time_to_done_charging,charger,potential_drones_length,waiting_drones_length,accepted_queues_length,charging_drones_length
103,Drone_979,0.4649999999999995,1.4597927,0.25495097567963926,25.526695606991108,Charger_146,6,1,0,0
104,Drone_967,0.4249999999999995,1.4300708,0.2109502310972899,21.12646111897288,Charger_146,6,2,1,0
104,Drone_973,0.4349999999999995,1.5047206,0.2202271554554524,22.054124631763457,Charger_147,7,1,0,0
105,Drone_961,0.39499999999999946,1.4667387,0.18439088914585774,18.470664550151607,Charger_147,7,2,1,0
117,Drone_971,0.36999999999999944,1.4987,0.15652475842498528,15.683936832835528,Charger_145,7,1,0,0
122,Drone_962,0.3249999999999994,1.4491631,0.11401754250991379,11.433314952691775,Charger_145,6,1,1,0
125,Drone_972,0.3299999999999994,1.2069865,0.12041594578792296,12.073211216623813,Charger_147,5,4,1,1
127,Drone_966,0.3049999999999994,1.2007929,0.11401754250991379,11.434114952691775,Charger_146,4,3,1,1
129,Drone_976,0.3249999999999994,1.1949663,0.19235384061671343,19.270078215296014,Charger_147,4,4,1,2
134,Drone_965,0.27499999999999936,1.1591277,0.09219544457292887,9.252232275075805,Charger_145,5,5,1,1
135,Drone_978,0.3049999999999994,1.2326517,0.15652475842498528,15.686536832835529,Charger_146,3,3,1,2
141,Drone_974,0.26499999999999935,1.2032858,0.1414213562373095,14.177192477980443,Charger_145,4,4,1,2
154,Drone_964,0.16499999999999926,1.1812663,0.15,15.0394,Charger_147,5,3,0,2
156,Drone_975,0.18999999999999928,1.1878641,0.15,15.0384,Charger_146,4,2,0,2
160,Drone_969,0.15499999999999925,1.1744444,0.1264911064067352,12.687970284929788,Charger_147,3,2,1,2
163,Drone_980,0.16999999999999926,1.1761168,0.14317821063276354,14.356748191701664,Charger_145,4,3,0,2
166,Drone_963,0.10999999999999921,1.3734607,0.0806225774829855,8.101082651397869,Charger_146,6,1,1,2
168,Drone_977,0.13499999999999923,1.1871613,0.12041594578792296,12.081011216623812,Charger_145,3,1,1,2
234,Drone_979,0.4649999999999995,1.4267614,0.25495097567963926,25.526695606991108,Charger_146,6,1,0,0
243,Drone_967,0.4199999999999995,1.3770188,0.2109502310972899,21.12666111897288,Charger_146,5,1,1,0
249,Drone_961,0.39499999999999946,1.3321973,0.18439088914585774,18.470664550151607,Charger_147,5,1,0,0
258,Drone_971,0.35999999999999943,1.2870027,0.15,15.0316,Charger_147,4,1,1,0
260,Drone_973,0.3249999999999994,1.3286144,0.11401754250991379,11.433314952691775,Charger_145,5,1,0,0
269,Drone_965,0.39999999999999947,1.1781814,0.2202271554554524,22.055524631763458,Charger_147,3,1,1,1
271,Drone_976,0.36499999999999944,1.3092388,0.15652475842498528,15.684136832835527,Charger_145,4,1,1,0
277,Drone_962,0.3249999999999994,1.259676,0.11401754250991379,11.433314952691775,Charger_146,4,1,0,2
283,Drone_972,0.2999999999999994,1.2056192,0.09219544457292887,9.251232275075804,Charger_145,3,1,1,1
290,Drone_978,0.3349999999999994,1.1555647,0.1264911064067352,12.680770284929787,Charger_147,2,1,1,1
297,Drone_974,0.3499999999999994,1.2254078,0.1414213562373095,14.173792477980443,Charger_145,4,1,0,2
299,Drone_966,0.3049999999999994,1.2180144,0.11401754250991379,11.434114952691775,Charger_146,4,1,0,1
311,Drone_980,0.3299999999999994,1.1728138,0.12041594578792296,12.073211216623813,Charger_147,2,1,0,2
318,Drone_975,0.3299999999999994,1.2633774,0.15,15.0328,Charger_146,5,1,0,1
325,Drone_963,0.2949999999999994,1.2124978,0.09486832980505139,9.51882771369734,Charger_145,4,1,0,1
332,Drone_969,0.28999999999999937,1.2854277,0.0806225774829855,8.093882651397868,Charger_146,4,1,1,1
364,Drone_979,0.4649999999999995,1.3456695,0.25495097567963926,25.526695606991108,Charger_146,5,1,0,0
380,Drone_973,0.4299999999999995,1.3401675,0.2202271554554524,22.054324631763457,Charger_147,5,1,0,0
393,Drone_961,0.39499999999999946,1.2978989,0.18439088914585774,18.470664550151607,Charger_147,4,1,1,0
394,Drone_971,0.36499999999999944,1.3368995,0.15652475842498528,15.684136832835527,Charger_145,5,1,0,0
406,Drone_967,0.3249999999999994,1.2936245,0.11401754250991379,11.433314952691775,Charger_145,4,1,1,0
407,Drone_965,0.4299999999999995,1.2236347,0.2202271554554524,22.054324631763457,Charger_147,3,1,1,1
422,Drone_972,0.3299999999999994,1.164898,0.12041594578792296,12.073211216623813,Charger_147,2,1,1,2
429,Drone_962,0.3249999999999994,1.1948514,0.11401754250991379,11.433314952691775,Charger_145,3,1,0,2
430,Drone_976,0.3249999999999994,1.3930366,0.11401754250991379,11.433314952691775,Charger_146,6,1,0,0
433,Drone_978,0.36499999999999944,1.3663802,0.15652475842498528,15.684136832835527,Charger_146,5,1,1,0
448,Drone_980,0.3299999999999994,1.2109946,0.14317821063276354,14.350348191701665,Charger_145,4,1,0,1
450,Drone_963,0.4199999999999995,1.2870849,0.2109502310972899,21.12666111897288,Charger_146,5,1,0,2
451,Drone_974,0.3499999999999994,1.2056181,0.1414213562373095,14.173792477980443,Charger_145,3,1,1,1
459,Drone_966,0.3149999999999994,1.2449763,0.11401754250991379,11.433714952691776,Charger_146,4,1,1,2
472,Drone_975,0.3449999999999994,1.2255542,0.15,15.0322,Charger_146,4,1,1,1
479,Drone_969,0.3349999999999994,1.1845802,0.1264911064067352,12.680770284929787,Charger_147,3,1,0,0
494,Drone_979,0.4649999999999995,1.2727312,0.25495097567963926,25.526695606991108,Charger_146,4,1,0,2
