Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
6,341,0.75,0.3639274279615795,1,1,1,0.2,0
6,318,0.75,0.33938100320170755,1,1,2,0.2,0
6,286,0.75,0.3052294557097118,1,1,3,0.2,0
6,377,0.75,0.4023479188900747,1,1,4,0.2,0
6,327,0.75,0.3489861259338314,1,1,5,0.2,0
6,346,0.75,0.36926360725720386,1,1,6,0.2,0
6,351,0.75,0.37459978655282816,1,1,7,0.2,0
6,324,0.75,0.3457844183564568,1,1,8,0.2,0
6,309,0.75,0.3297758804695838,1,1,9,0.2,0
6,363,0.75,0.3874066168623266,1,1,10,0.2,0
