Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
7,155,0.875,0.16542155816435433,1,1,1,0.2,0
7,135,0.875,0.144076840981857,1,1,2,0.2,0
7,182,0.875,0.19423692636072573,1,1,3,0.2,0
7,163,0.875,0.17395944503735325,1,1,4,0.2,0
7,170,0.875,0.1814300960512273,1,1,5,0.2,0
7,147,0.875,0.1568836712913554,1,2,1,0.2,0
7,189,0.875,0.2017075773745998,1,2,2,0.2,0
7,118,0.875,0.12593383137673425,1,2,3,0.2,0
7,204,0.875,0.21771611526147278,1,2,4,0.2,0
7,165,0.875,0.17609391675560299,1,2,5,0.2,0
7,194,0.875,0.20704375667022412,1,3,1,0.2,0
7,174,0.875,0.18569903948772679,1,3,2,0.2,0
7,142,0.875,0.15154749199573106,1,3,3,0.2,0
7,149,0.875,0.15901814300960512,1,3,4,0.2,0
7,143,0.875,0.1526147278548559,1,3,5,0.2,0
7,152,0.875,0.1622198505869797,1,4,1,0.2,0
7,147,0.875,0.1568836712913554,1,4,2,0.2,0
7,160,0.875,0.17075773745997866,1,4,3,0.2,0
7,169,0.875,0.18036286019210246,1,4,4,0.2,0
7,178,0.875,0.18996798292422626,1,4,5,0.2,0
7,153,0.875,0.1632870864461046,1,5,1,0.2,0
7,198,0.875,0.2113127001067236,1,5,2,0.2,0
7,195,0.875,0.20811099252934898,1,5,3,0.2,0
7,154,0.875,0.16435432230522945,1,5,4,0.2,0
7,188,0.875,0.2006403415154749,1,5,5,0.2,0
7,165,0.875,0.17609391675560299,1,6,1,0.2,0
7,155,0.875,0.16542155816435433,1,6,2,0.2,0
7,185,0.875,0.19743863393810032,1,6,3,0.2,0
7,163,0.875,0.17395944503735325,1,6,4,0.2,0
7,198,0.875,0.2113127001067236,1,6,5,0.2,0
7,138,0.875,0.1472785485592316,1,7,1,0.2,0
7,174,0.875,0.18569903948772679,1,7,2,0.2,0
7,178,0.875,0.18996798292422626,1,7,3,0.2,0
7,154,0.875,0.16435432230522945,1,7,4,0.2,0
7,173,0.875,0.18463180362860193,1,7,5,0.2,0
7,189,0.875,0.2017075773745998,1,8,1,0.2,0
7,172,0.875,0.18356456776947705,1,8,2,0.2,0
7,168,0.875,0.17929562433297758,1,8,3,0.2,0
7,132,0.875,0.14087513340448238,1,8,4,0.2,0
7,176,0.875,0.18783351120597652,1,8,5,0.2,0
7,174,0.875,0.18569903948772679,1,9,1,0.2,0
7,142,0.875,0.15154749199573106,1,9,2,0.2,0
7,198,0.875,0.2113127001067236,1,9,3,0.2,0
7,173,0.875,0.18463180362860193,1,9,4,0.2,0
7,150,0.875,0.16008537886872998,1,9,5,0.2,0
7,152,0.875,0.1622198505869797,1,10,1,0.2,0
7,202,0.875,0.21558164354322304,1,10,2,0.2,0
7,160,0.875,0.17075773745997866,1,10,3,0.2,0
7,163,0.875,0.17395944503735325,1,10,4,0.2,0
7,163,0.875,0.17395944503735325,1,10,5,0.2,0
7,174,0.875,0.18569903948772679,1,11,1,0.2,0
7,147,0.875,0.1568836712913554,1,11,2,0.2,0
7,162,0.875,0.1728922091782284,1,11,3,0.2,0
7,167,0.875,0.17822838847385272,1,11,4,0.2,0
7,181,0.875,0.19316969050160085,1,11,5,0.2,0
